Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CND05960	RPF	JEC21	11	73	35	86	23	106	1176	265	1017	224	NA
CND05970	RPF	JEC21	8	18	8	21	43	85	534	468	759	483	NA
CND05980	RPF	JEC21	0	0	0	3	32	38	209	26	1857	380	NA
CND05990	RPF	JEC21	6	21	2	28	5	10	862	0	2493	112	NA
CND06010	RPF	JEC21	4	11	4	16	0	0	8512	2	5562	288	NA
CND06020	RPF	JEC21	12	37	4	21	0	0	632	14	858	461	NA
CND06030	RPF	JEC21	0	9	2	15	8	131	977	52	1998	332	NA
CND06040	RPF	JEC21	0	0	0	1	NA	NA	729	NA	2553	201	NA
CND06050	RPF	JEC21	0	0	1	3	NA	NA	208	NA	708	61	NA
CND06060	RPF	JEC21	20	155	46	116	7	97	9371	3960	1152	1163	NA
CND06070	RPF	JEC21	6	24	9	45	NA	NA	4965	NA	1353	23	NA
CND06080	RPF	JEC21	11	27	4	7	1	3	2458	1	1854	129	NA
CND06090	RPF	JEC21	0	0	0	5	25	39	144	128	1191	501	NA
CND06100	RPF	JEC21	12	49	1	11	0	0	9599	0	2460	145	NA
CND06110	RPF	JEC21	26	60	7	16	NA	NA	9215	NA	1572	55	NA
CND06120	RPF	JEC21	59	139	1185	2490	NA	NA	85988	NA	2559	48	NA
CND06130	RPF	JEC21	4	10	2	15	1	5	997	4	1800	428	NA
CND06140	RPF	JEC21	0	0	0	0	0	1	16	0	180	134	NA
CND06150	RPF	JEC21	1	25	19	44	NA	NA	9281	NA	2757	116	NA
CND06160	RPF	JEC21	7	8	0	1	0	0	138	11	1767	838	NA
CND06170	RPF	JEC21	1	1	9	13	0	9	502	10	1368	495	NA
CND06180	RPF	JEC21	5	20	10	28	45	204	8421	27	2118	245	NA
CND06190	RPF	JEC21	8	134	79	150	3	4	7491	0	2487	73	NA
CND06200	RPF	JEC21	8	43	3	69	0	0	15174	0	948	57	NA
CND06220	RPF	JEC21	1655	4456	201	5281	NA	NA	1475862	NA	2517	165	NA
CND06230	RPF	JEC21	NA	NA	70	105	NA	NA	NA	NA	3105	-13	NA
CND06240	RPF	JEC21	0	0	0	0	0	0	261	111	1602	866	NA
CND06250	RPF	JEC21	0	3	0	10	1	1	2487	35	4389	198	NA
CND06260	RPF	JEC21	52	142	0	13	NA	NA	2737	NA	579	56	NA
CND06280	RPF	JEC21	1425	1916	181	11991	NA	NA	171157	NA	213	138	NA
CND06290	RPF	JEC21	90	102	563	971	NA	NA	73226	NA	1188	58	NA
CND06300	RPF	JEC21	18	114	130	3251	NA	NA	113236	NA	1704	20	NA
CND06310	RPF	JEC21	7	10	45	100	NA	NA	2494	NA	1575	196	NA
CND06330	RPF	JEC21	10	312	48	225	NA	NA	24238	NA	1083	63	NA
CND06350	RPF	JEC21	0	7	0	0	10	34	91	2	231	170	NA
CND06355	RPF	JEC21	2	2	0	0	0	0	9	1	513	254	NA
CND06360	RPF	JEC21	0	0	0	1	0	1	196	1	2367	318	NA
CND06370	RPF	JEC21	2	2	10	16	NA	NA	7309	NA	5478	37	NA
CND06390	RPF	JEC21	8	23	30	84	NA	NA	22153	NA	3492	48	NA
CND06400	RPF	JEC21	0	0	1	1	NA	NA	5714	NA	3276	30	NA
CND06410	RPF	JEC21	1	3	0	9	1	10	79	20	1935	65	NA
CND06420	RPF	JEC21	0	0	0	0	1	32	20	30	267	503	NA
CND06430	RPF	JEC21	NA	NA	0	0	NA	NA	NA	NA	1608	-14	NA
CNE00010	RPF	JEC21	2	6	10	36	35	69	440	80	237	166	NA
CNE00020	RPF	JEC21	0	0	0	0	0	0	19	1	1035	662	NA
CNE00040	RPF	JEC21	0	4	0	14	2	3	599	1	1338	81	NA
CNE00050	RPF	JEC21	2	2	0	10	2	5	2667	20	2049	191	NA
CNE00060	RPF	JEC21	119	538	425	2322	NA	NA	12275	NA	219	142	NA
CNE00070	RPF	JEC21	211	1687	123	419	NA	NA	16971	NA	642	33	NA
CNE00080	RPF	JEC21	24	58	19	88	NA	NA	24005	NA	2568	107	NA
CNE00100	RPF	JEC21	NA	NA	0	0	NA	NA	NA	NA	1866	-14	NA
CNE00110	RPF	JEC21	8	12	4	16	NA	NA	2824	NA	2265	42	NA
CNE00120	RPF	JEC21	0	1	0	2	NA	NA	371	NA	1620	80	NA
CNE00130	RPF	JEC21	0	1	1	5	0	0	1038	13	903	360	NA
CNE00140	RPF	JEC21	1	2	0	5	5	7	296	20	2163	323	NA
CNE00150	RPF	JEC21	27	50	5	42	NA	NA	4311	NA	483	220	NA
CNE00160	RPF	JEC21	1	2	0	12	9	13	709	4	2025	149	NA
CNE00170	RPF	JEC21	0	3	0	0	0	0	75	23	1692	491	NA
CNE00190	RPF	JEC21	4	93	62	252	NA	NA	38584	NA	6036	50	NA
CNE00200	RPF	JEC21	39	358	169	1051	NA	NA	60372	NA	657	62	NA
CNE00210	RPF	JEC21	30	370	1142	3831	0	0	274624	0	951	250	NA
CNE00220	RPF	JEC21	0	5	0	0	0	0	87	9	474	263	NA
CNE00230	RPF	JEC21	2	4	0	0	NA	NA	1427	NA	1380	14	NA
CNE00250	RPF	JEC21	210	303	15	141	NA	NA	13437	NA	3942	58	NA
CNE00260	RPF	JEC21	16	153	187	522	0	8	19786	3	1572	460	NA
CNE00270	RPF	JEC21	129	388	7	131	NA	NA	14149	NA	1719	63	NA
CNE00275	RPF	JEC21	0	0	0	0	0	0	70	1	834	147	NA
CNE00290	RPF	JEC21	19	294	108	150	NA	NA	8897	NA	1563	83	NA
CNE00300	RPF	JEC21	25	121	103	229	NA	NA	6988	NA	804	49	NA
CNE00310	RPF	JEC21	4	45	151	391	NA	NA	12133	NA	1059	50	NA
CNE00320	RPF	JEC21	20	37	2	58	NA	NA	2246	NA	1431	249	NA
CNE00330	RPF	JEC21	17	33	22	111	7	11	2470	0	1122	184	NA
CNE00340	RPF	JEC21	0	0	0	0	0	0	50	19	900	808	NA
CNE00345	RPF	JEC21	0	0	0	0	13	31	16	95	444	126	NA
CNE00350	RPF	JEC21	0	4	0	0	0	0	163	30	1206	466	NA
CNE00360	RPF	JEC21	232	320	16	228	NA	NA	27737	NA	2238	217	NA
CNE00370	RPF	JEC21	15	88	105	1093	NA	NA	11380	NA	318	100	NA
CNE00380	RPF	JEC21	7	27	16	31	0	0	1875	0	2208	94	NA
CNE00390	RPF	JEC21	3	37	10	55	3	4	4328	3	1692	200	NA
CNE00400	RPF	JEC21	5	11	0	16	NA	NA	404	NA	642	102	NA
CNE00410	RPF	JEC21	1	3	0	2	0	3	997	0	2949	112	NA
CNE00420	RPF	JEC21	10	13	2	4	4	6	786	15	2694	356	NA
CNE00430	RPF	JEC21	0	0	1	1	0	0	140	5	2202	276	NA
CNE00440	RPF	JEC21	31	88	8	53	NA	NA	11971	NA	1086	194	NA
CNE00450	RPF	JEC21	3	8	12	56	NA	NA	13695	NA	1374	124	NA
CNE00460	RPF	JEC21	72	521	75	309	NA	NA	14374	NA	465	114	NA
CNE00470	RPF	JEC21	0	0	0	0	0	0	40	216	1983	855	NA
CNE00480	RPF	JEC21	22	27	0	0	NA	NA	1080	NA	978	158	NA
CNE00490	RPF	JEC21	1	4	4	14	NA	NA	1374	NA	1236	30	NA
CNE00500	RPF	JEC21	14	21	5	68	NA	NA	10148	NA	1707	65	NA
CNE00510	RPF	JEC21	3	10	0	6	NA	NA	3725	NA	3138	78	NA
CNE00520	RPF	JEC21	52	87	49	131	NA	NA	4256	NA	1101	287	NA
CNE00530	RPF	JEC21	13	41	3	52	NA	NA	7291	NA	1701	28	NA
CNE00535	RPF	JEC21	0	0	0	0	NA	NA	43	NA	1146	193	NA
CNE00540	RPF	JEC21	37	54	39	288	8	12	3758	0	678	134	NA
CNE00550	RPF	JEC21	177	318	18	60	NA	NA	75180	NA	1164	40	NA
CNE00560	RPF	JEC21	9	77	31	277	NA	NA	13090	NA	723	113	NA
CNE00570	RPF	JEC21	1	1	0	2	0	0	1521	4	1905	185	NA
CNE00575	RPF	JEC21	1	4	21	31	72	126	1140	7	837	114	NA
CNE00580	RPF	JEC21	25	105	18	252	0	6	12714	0	558	264	NA
CNE00590	RPF	JEC21	109	166	143	1134	NA	NA	64684	NA	1818	101	NA
CNE00600	RPF	JEC21	6	23	11	197	NA	NA	14884	NA	870	55	NA
CNE00610	RPF	JEC21	163	1197	406	1281	NA	NA	136977	NA	1656	188	NA
CNE00620	RPF	JEC21	14	43	26	74	0	26	5405	0	3852	85	NA
CNE00630	RPF	JEC21	0	0	0	1	0	0	218	30	1533	1009	NA
CNE00640	RPF	JEC21	95	796	218	647	NA	NA	11354	NA	738	59	NA
CNE00650	RPF	JEC21	5	27	98	190	13	114	9287	14	1269	116	NA
CNE00660	RPF	JEC21	4	52	13	32	NA	NA	5056	NA	2001	114	NA
CNE00670	RPF	JEC21	23	60	8	46	6	132	1318	15	909	559	NA
CNE00680	RPF	JEC21	69	203	44	307	NA	NA	9117	NA	504	152	NA
CNE00690	RPF	JEC21	24	30	31	76	NA	NA	7627	NA	1092	37	NA
CNE00700	RPF	JEC21	6	12	11	62	NA	NA	6029	NA	2166	46	NA
CNE00710	RPF	JEC21	3	4	2	2	6	6	249	20	1086	314	NA
CNE00720	RPF	JEC21	0	0	0	0	0	0	426	9	2868	363	NA
CNE00730	RPF	JEC21	0	44	65	192	NA	NA	5402	NA	894	75	NA
CNE00740	RPF	JEC21	85	620	438	833	NA	NA	102824	NA	975	130	NA
CNE00750	RPF	JEC21	683	1208	3712	9374	NA	NA	294730	NA	867	54	NA
CNE00760	RPF	JEC21	0	6	1	22	2	2	795	0	591	106	NA
CNE00770	RPF	JEC21	50	78	35	223	NA	NA	23672	NA	2337	176	NA
CNE00780	RPF	JEC21	0	0	0	0	0	1	80	0	1326	216	NA
CNE00790	RPF	JEC21	19	141	125	659	6	9	15113	0	597	88	NA
CNE00800	RPF	JEC21	12	14	76	282	NA	NA	3282	NA	1212	75	NA
CNE00810	RPF	JEC21	4	20	17	84	1	1	2175	9	1908	557	NA
CNE00820	RPF	JEC21	37	732	207	581	1	11	22053	19	930	567	NA
CNE00830	RPF	JEC21	3	3	0	15	0	0	524	0	1182	205	NA
CNE00840	RPF	JEC21	0	7	0	4	NA	NA	670	NA	3123	103	NA
CNE00850	RPF	JEC21	1	7	4	26	2	3	721	31	1914	276	NA
CNE00860	RPF	JEC21	0	1	0	3	0	0	68	51	1092	521	NA
CNE00870	RPF	JEC21	18	63	9	65	0	7	6464	1	726	367	NA
CNE00880	RPF	JEC21	95	110	90	208	NA	NA	15817	NA	1881	72	NA
CNE00885	RPF	JEC21	109	236	6	58	NA	NA	6380	NA	876	67	NA
CNE00890	RPF	JEC21	59	64	6	36	NA	NA	3143	NA	1632	100	NA
CNE00900	RPF	JEC21	16	162	37	176	3	12	7900	0	1158	54	NA
CNE00910	RPF	JEC21	9	59	9	28	NA	NA	9590	NA	2820	29	NA
CNE00920	RPF	JEC21	83	149	143	276	NA	NA	20313	NA	3123	60	NA
CNE00930	RPF	JEC21	6	13	0	10	NA	NA	1863	NA	2166	69	NA
CNE00940	RPF	JEC21	0	1	0	0	0	1	89	32	1413	225	NA
CNE00950	RPF	JEC21	1	4	4	8	0	0	664	17	3930	425	NA
CNE00960	RPF	JEC21	4	10	20	26	4	6	791	36	1353	226	NA
CNE00970	RPF	JEC21	5	79	8	79	NA	NA	25200	NA	4623	60	NA
CNE00980	RPF	JEC21	98	225	16	311	1	68	18450	0	1011	357	NA
CNE00990	RPF	JEC21	1	5	22	94	0	2	7407	1	1890	149	NA
CNE01000	RPF	JEC21	4	8	0	50	NA	NA	11879	NA	3429	102	NA
CNE01010	RPF	JEC21	58	216	120	194	NA	NA	65192	NA	2775	132	NA
CNE01020	RPF	JEC21	73	560	88	1515	NA	NA	175158	NA	2658	56	NA
CNE01030	RPF	JEC21	57	109	49	439	NA	NA	31376	NA	1731	225	NA
CNE01050	RPF	JEC21	3	7	0	13	NA	NA	13083	NA	2229	26	NA
CNE01060	RPF	JEC21	0	9	12	30	NA	NA	5400	NA	4332	98	NA
CNE01070	RPF	JEC21	9	29	2	19	2	6	570	11	1101	110	NA
CNE01080	RPF	JEC21	5	7	2	4	NA	NA	1070	NA	2037	166	NA
CNE01090	RPF	JEC21	194	911	217	383	NA	NA	19363	NA	867	221	NA
CNE01100	RPF	JEC21	33	103	0	97	NA	NA	14656	NA	1836	71	NA
CNE01110	RPF	JEC21	6	12	22	99	NA	NA	2132	NA	528	152	NA
CNE01120	RPF	JEC21	7	15	24	80	77	292	3938	2	564	87	NA
CNE01130	RPF	JEC21	11	179	1	214	NA	NA	21681	NA	1671	163	NA
CNE01140	RPF	JEC21	2	7	1	6	NA	NA	595	NA	1041	51	NA
CNE01150	RPF	JEC21	125	879	45	793	NA	NA	34579	NA	240	86	NA
CNE01160	RPF	JEC21	6	15	2	9	NA	NA	3356	NA	654	57	NA
CNE01165	RPF	JEC21	0	0	0	0	4	8	6	6	1290	372	NA
CNE01170	RPF	JEC21	217	386	103	168	NA	NA	30380	NA	2343	110	NA
CNE01180	RPF	JEC21	9	55	29	122	NA	NA	1834	NA	606	145	NA
CNE01185	RPF	JEC21	0	10	1	1	NA	NA	519	NA	1200	36	NA
CNE01200	RPF	JEC21	65	333	60	331	NA	NA	79261	NA	4455	36	NA
CNE01210	RPF	JEC21	4	5	16	44	NA	NA	2706	NA	1782	103	NA
CNE01220	RPF	JEC21	1	3	0	19	NA	NA	1740	NA	1179	16	NA
CNE01230	RPF	JEC21	26	500	484	1294	NA	NA	11524	NA	309	119	NA
CNE01240	RPF	JEC21	1	99	11	63	NA	NA	1952	NA	972	184	NA
CNE01250	RPF	JEC21	18	34	6	13	0	0	6223	1	3081	405	NA
CNE01260	RPF	JEC21	26	120	14	97	0	11	4569	1	963	1073	NA
CNE01270	RPF	JEC21	3	3	0	0	0	0	909	22	4896	522	NA
CNE01280	RPF	JEC21	39	134	13	132	NA	NA	10461	NA	2463	96	NA
CNE01300	RPF	JEC21	5	14	4	48	7	11	880	27	597	258	NA
CNE01310	RPF	JEC21	2	28	22	153	NA	NA	44706	NA	3096	37	NA
CNE01320	RPF	JEC21	3	14	0	22	0	3	1864	0	873	43	NA
CNE01330	RPF	JEC21	20	36	20	127	NA	NA	4084	NA	2664	84	NA
CNE01340	RPF	JEC21	16	19	1	33	0	1	4231	0	1440	186	NA
CNE01350	RPF	JEC21	25	219	181	319	0	0	3780	0	519	46	NA
CNE01360	RPF	JEC21	32	342	482	1003	NA	NA	66715	NA	900	54	NA
CNE01370	RPF	JEC21	0	0	0	0	0	0	32	0	1308	303	NA
CNE01380	RPF	JEC21	0	2	2	24	NA	NA	4386	NA	2439	62	NA
CNE01390	RPF	JEC21	164	599	529	1908	NA	NA	120433	NA	1803	65	NA
CNE01400	RPF	JEC21	0	0	1	1	NA	NA	413	NA	2598	35	NA
CNE01405	RPF	JEC21	217	1857	NA	NA	NA	NA	13822	NA	195	34	NA
CNE01410	RPF	JEC21	0	0	0	0	NA	NA	6107	NA	1707	53	NA
CNE01420	RPF	JEC21	1	72	25	120	NA	NA	3134	NA	405	63	NA
CNE01430	RPF	JEC21	6	19	7	38	NA	NA	3451	NA	1827	208	NA
CNE01440	RPF	JEC21	39	106	16	89	NA	NA	12225	NA	384	40	NA
CNE01450	RPF	JEC21	87	121	8	42	0	1	4365	17	2847	986	NA
CNE01460	RPF	JEC21	33	52	10	58	NA	NA	2134	NA	1152	95	NA
CNE01470	RPF	JEC21	11	57	24	111	10	45	2531	0	933	168	NA
CNE01480	RPF	JEC21	1	21	0	23	NA	NA	7770	NA	2619	53	NA
CNE01490	RPF	JEC21	8	25	13	39	NA	NA	4392	NA	2106	60	NA
CNE01500	RPF	JEC21	1	4	0	0	1	3	208	5	1326	407	NA
CNE01510	RPF	JEC21	24	389	5	74	2	4	98942	0	1662	182	NA
CNE01520	RPF	JEC21	13	690	673	3031	38	94	29376	28	309	91	NA
CNE01530	RPF	JEC21	0	2	1	23	NA	NA	5396	NA	4380	37	NA
CNE01540	RPF	JEC21	5	10	20	72	NA	NA	8010	NA	2607	80	NA
CNE01550	RPF	JEC21	51	88	170	699	NA	NA	28302	NA	921	116	NA
CNE01560	RPF	JEC21	160	812	289	1554	NA	NA	70071	NA	1440	225	NA
CNE01570	RPF	JEC21	0	3	0	4	0	0	728	0	3996	258	NA
CNE01575	RPF	JEC21	0	1	0	1	0	1	29	29	396	351	NA
CNE01580	RPF	JEC21	7	11	0	7	3	4	1773	0	1776	170	NA
CNE01590	RPF	JEC21	27	42	2	101	NA	NA	12920	NA	1326	114	NA
CNE01600	RPF	JEC21	3	28	11	54	NA	NA	7427	NA	2358	301	NA
CNE01610	RPF	JEC21	25	33	4	89	NA	NA	9087	NA	843	78	NA
CNE01620	RPF	JEC21	5	7	4	37	NA	NA	6754	NA	4515	340	NA
CNE01630	RPF	JEC21	0	0	0	1	0	2	295	54	3297	845	NA
CNE01635	RPF	JEC21	84	127	10	45	NA	NA	2456	NA	993	213	NA
CNE01640	RPF	JEC21	1	4	0	0	NA	NA	739	NA	1596	241	NA
CNE01645	RPF	JEC21	31	36	12	43	NA	NA	3721	NA	963	56	NA
CNE01650	RPF	JEC21	4	42	67	147	NA	NA	6016	NA	1290	42	NA
CNE01655	RPF	JEC21	32	48	33	61	0	0	2110	0	711	267	NA
CNE01660	RPF	JEC21	9	132	15	65	2	2	4151	0	1284	68	NA
CNE01670	RPF	JEC21	266	584	192	884	NA	NA	37819	NA	864	36	NA
CNE01680	RPF	JEC21	2	2	0	1	0	0	349	0	1440	312	NA
CNE01690	RPF	JEC21	7	14	0	104	NA	NA	6513	NA	2622	128	NA
CNE01710	RPF	JEC21	38	68	716	1121	NA	NA	45384	NA	678	92	NA
CNE01720	RPF	JEC21	33	266	183	556	NA	NA	32011	NA	1434	64	NA
CNE01730	RPF	JEC21	0	3	5	102	NA	NA	9418	NA	1125	82	NA
CNE01740	RPF	JEC21	1	16	5	53	3	10	3164	6	2484	211	NA
CNE01760	RPF	JEC21	3	7	18	69	NA	NA	3399	NA	2619	102	NA
CNE01770	RPF	JEC21	21	49	37	78	NA	NA	9176	NA	2019	88	NA
CNE01780	RPF	JEC21	142	216	267	570	NA	NA	17003	NA	933	34	NA
CNE01790	RPF	JEC21	26	151	19	50	NA	NA	1994	NA	1071	64	NA
CNE01810	RPF	JEC21	16	102	16	66	0	1	5461	0	1830	168	NA
CNE01820	RPF	JEC21	577	787	11	365	NA	NA	49908	NA	642	66	NA
CNE01830	RPF	JEC21	32	66	18	59	0	0	8659	2	1506	276	NA
CNE01840	RPF	JEC21	0	0	2	4	0	4	508	1	1656	298	NA
CNE01850	RPF	JEC21	2	11	15	25	0	0	1226	0	1284	52	NA
CNE01860	RPF	JEC21	0	1	0	0	1	7	346	50	1542	143	NA
CNE01870	RPF	JEC21	61	95	0	12	7	17	884	21	771	265	NA
CNE01880	RPF	JEC21	3	5	21	46	2	6	1885	1	1482	440	NA
CNE01900	RPF	JEC21	3	13	1	24	NA	NA	3078	NA	738	175	NA
CNE01910	RPF	JEC21	649	10873	101	4872	NA	NA	322708	NA	324	31	NA
CNE01920	RPF	JEC21	9	20	52	152	NA	NA	6372	NA	1035	46	NA
CNE01930	RPF	JEC21	7	11	1	17	7	28	3317	14	1866	312	NA
CNE01940	RPF	JEC21	1	1	2	62	NA	NA	4049	NA	867	52	NA
CNE01950	RPF	JEC21	1	35	7	19	NA	NA	1941	NA	1353	86	NA
CNE01960	RPF	JEC21	230	500	90	287	0	13	35194	2	1221	166	NA
CNE01970	RPF	JEC21	0	0	1	1	0	2	142	80	2517	452	NA
CNE01980	RPF	JEC21	0	4	0	0	NA	NA	1244	NA	3993	118	NA
CNE01990	RPF	JEC21	8	14	10	15	0	0	1658	4	1749	1135	NA
CNE02000	RPF	JEC21	3	8	20	83	0	0	9466	0	873	141	NA
CNE02010	RPF	JEC21	0	4	12	21	0	1	557	0	2076	91	NA
CNE02015	RPF	JEC21	29	65	22	664	NA	NA	5223	NA	432	109	NA
CNE02020	RPF	JEC21	15	107	36	102	NA	NA	4153	NA	576	71	NA
CNE02025	RPF	JEC21	34	93	27	33	0	0	1890	0	366	116	NA
CNE02030	RPF	JEC21	0	2	22	36	0	7	1474	0	2103	57	NA
CNE02035	RPF	JEC21	1	1	0	0	0	0	11	0	564	232	NA
CNE02040	RPF	JEC21	5	13	2	12	NA	NA	1240	NA	642	340	NA
CNE02050	RPF	JEC21	0	30	3	12	NA	NA	2496	NA	2025	48	NA
CNE02060	RPF	JEC21	2	12	6	31	NA	NA	1069	NA	1302	70	NA
CNE02070	RPF	JEC21	0	0	0	0	0	0	34	994	2205	1568	NA
CNE02080	RPF	JEC21	7	46	34	189	0	5	3528	0	480	69	NA
CNE02085	RPF	JEC21	0	0	0	0	0	0	7	0	915	202	NA
CNE02090	RPF	JEC21	2436	8670	1804	11619	NA	NA	273153	NA	615	152	NA
CNE02100	RPF	JEC21	70	703	13	426	NA	NA	21630	NA	696	132	NA
CNE02110	RPF	JEC21	5	14	7	21	NA	NA	924	NA	1926	258	NA
CNE02120	RPF	JEC21	16	17	2	40	0	0	2311	0	1524	353	NA
CNE02135	RPF	JEC21	0	0	0	0	0	1	21	34	750	976	NA
CNE02140	RPF	JEC21	6	16	8	33	9	32	1829	3	2199	79	NA
CNE02150	RPF	JEC21	33	40	5	118	NA	NA	4771	NA	1065	43	NA
CNE02160	RPF	JEC21	22	7411	2668	12138	NA	NA	659135	NA	582	127	NA
CNE02170	RPF	JEC21	2064	18074	1858	5916	NA	NA	484203	NA	483	45	NA
CNE02180	RPF	JEC21	2	8	27	44	3	3	1819	0	3327	97	NA
CNE02190	RPF	JEC21	68	117	4	230	NA	NA	47003	NA	2490	90	NA
CNE02200	RPF	JEC21	54	184	0	637	NA	NA	32457	NA	1641	62	NA
CNE02210	RPF	JEC21	305	578	85	223	NA	NA	69874	NA	1857	116	NA
CNE02220	RPF	JEC21	8	20	26	70	NA	NA	4785	NA	1101	34	NA
CNE02230	RPF	JEC21	1	4	28	59	NA	NA	2642	NA	1476	139	NA
CNE02240	RPF	JEC21	3	16	7	43	7	100	2867	28	2814	247	NA
CNE02250	RPF	JEC21	7	33	0	6	NA	NA	3750	NA	2571	151	NA
CNE02255	RPF	JEC21	0	0	0	0	0	0	83	3	2697	295	NA
CNE02260	RPF	JEC21	6	42	1	12	0	0	3933	4	1917	276	NA
CNE02270	RPF	JEC21	2	4	35	80	NA	NA	2191	NA	585	17	NA
CNE02280	RPF	JEC21	11	118	26	90	1	1	7032	0	1710	101	NA
CNE02290	RPF	JEC21	21	294	60	148	NA	NA	27972	NA	1728	29	NA
CNE02300	RPF	JEC21	42	81	104	318	NA	NA	21097	NA	864	84	NA
CNE02310	RPF	JEC21	479	622	187	1329	NA	NA	237461	NA	840	56	NA
CNE02320	RPF	JEC21	2	8	16	85	NA	NA	1579	NA	1545	107	NA
CNE02330	RPF	JEC21	1	13	21	57	NA	NA	1814	NA	603	31	NA
CNE02340	RPF	JEC21	0	3	2	19	NA	NA	2224	NA	2790	58	NA
CNE02350	RPF	JEC21	0	0	0	3	1	3	791	5	1893	127	NA
CNE02360	RPF	JEC21	31	44	96	387	NA	NA	10556	NA	816	86	NA
CNE02370	RPF	JEC21	440	602	570	1587	NA	NA	13801	NA	426	71	NA
CNE02380	RPF	JEC21	6	13	11	44	36	50	4072	6	1032	407	NA
CNE02390	RPF	JEC21	0	11	27	32	0	5	1706	2	996	263	NA
CNE02400	RPF	JEC21	1	15	23	66	NA	NA	8291	NA	1014	42	NA
CNE02410	RPF	JEC21	3	6	3	14	NA	NA	3490	NA	1842	355	NA
CNE02420	RPF	JEC21	0	1	33	114	NA	NA	2629	NA	1032	13	NA
CNE02430	RPF	JEC21	5	13	6	20	NA	NA	17111	NA	3909	42	NA
CNE02435	RPF	JEC21	0	0	0	0	0	0	43	3	996	300	NA
CNE02440	RPF	JEC21	114	203	121	357	NA	NA	148489	NA	1554	54	NA
CNE02450	RPF	JEC21	24	89	2	120	0	0	13964	2	2511	269	NA
CNE02460	RPF	JEC21	43	412	31	37	NA	NA	6071	NA	1656	294	NA
CNE02470	RPF	JEC21	4	12	4	30	NA	NA	6369	NA	3993	46	NA
CNE02475	RPF	JEC21	4	8	1	30	0	4	339	0	429	80	NA
CNE02480	RPF	JEC21	8	25	18	244	NA	NA	8465	NA	975	90	NA
CNE02490	RPF	JEC21	8	34	3	34	3	3	988	1	1287	95	NA
CNE02500	RPF	JEC21	56	393	14	189	NA	NA	49883	NA	1749	66	NA
CNE02510	RPF	JEC21	3	21	41	83	NA	NA	5410	NA	2586	109	NA
CNE02520	RPF	JEC21	90	250	306	572	NA	NA	42136	NA	897	40	NA
CNE02525	RPF	JEC21	1	16	47	246	0	0	5065	0	366	201	NA
CNE02550	RPF	JEC21	79	109	7	29	NA	NA	17500	NA	1257	61	NA
CNE02560	RPF	JEC21	15	50	0	16	4	13	1108	0	723	102	NA
CNE02570	RPF	JEC21	1	3	3	8	1	6	510	1	1029	264	NA
CNE02580	RPF	JEC21	6	10	6	15	NA	NA	1962	NA	1527	175	NA
CNE02590	RPF	JEC21	1	19	23	70	NA	NA	9428	NA	4545	98	NA
CNE02600	RPF	JEC21	0	0	0	1	0	0	160	12	2106	710	NA
CNE02610	RPF	JEC21	1289	1551	3813	33629	NA	NA	307762	NA	459	110	NA
CNE02620	RPF	JEC21	0	0	0	0	0	0	398	5	1587	59	NA
CNE02630	RPF	JEC21	0	1	0	0	0	0	91	0	1734	163	NA
CNE02640	RPF	JEC21	14	49	4	35	NA	NA	4051	NA	1524	69	NA
CNE02650	RPF	JEC21	37	57	14	131	NA	NA	13131	NA	2031	100	NA
CNE02660	RPF	JEC21	14	96	8	120	0	0	10935	0	651	57	NA
CNE02670	RPF	JEC21	20	30	0	98	NA	NA	13496	NA	2016	50	NA
CNE02680	RPF	JEC21	33	48	13	104	NA	NA	8936	NA	1470	222	NA
CNE02690	RPF	JEC21	44	93	52	278	NA	NA	28940	NA	927	43	NA
CNE02700	RPF	JEC21	26	256	134	565	0	0	28387	7	1083	600	NA
CNE02710	RPF	JEC21	0	17	1	1	NA	NA	8568	NA	1764	221	NA
CNE02720	RPF	JEC21	8	50	82	255	NA	NA	5195	NA	543	31	NA
CNE02730	RPF	JEC21	5	6	0	1	0	0	314	8	1773	535	NA
CNE02740	RPF	JEC21	0	3	11	69	0	0	4651	0	1716	78	NA
CNE02750	RPF	JEC21	0	2	19	131	NA	NA	5311	NA	1272	26	NA
CNE02760	RPF	JEC21	1	36	8	46	3	77	4926	5	1185	67	NA
CNE02770	RPF	JEC21	52	156	52	70	NA	NA	30089	NA	1008	75	NA
CNE02780	RPF	JEC21	15	26	4	62	NA	NA	3368	NA	1464	71	NA
CNE02790	RPF	JEC21	46	444	246	561	320	423	22471	3873	1065	244	NA
CNE02800	RPF	JEC21	72	838	195	1234	NA	NA	78740	NA	690	19	NA
CNE02810	RPF	JEC21	28	35	22	393	NA	NA	31289	NA	3432	57	NA
CNE02820	RPF	JEC21	4	10	1	2	NA	NA	848	NA	2196	133	NA
CNE02830	RPF	JEC21	0	3	0	6	NA	NA	400	NA	1011	123	NA
CNE02840	RPF	JEC21	18	36	13	62	NA	NA	18796	NA	5037	139	NA
CNE02850	RPF	JEC21	3	13	5	94	NA	NA	7422	NA	954	58	NA
CNE02860	RPF	JEC21	19	90	253	511	NA	NA	21027	NA	972	81	NA
CNE02870	RPF	JEC21	78	123	39	424	NA	NA	15898	NA	1476	134	NA
CNE02880	RPF	JEC21	8	27	36	96	NA	NA	3482	NA	1953	122	NA
