Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU00959 Ntermext	0.509	Possessing mitochondrial presequence	20(MPP)	0.150	29-33,33-37	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00960 Ntermext	0.115	No mitochondrial presequence	26(MPP)	0.154		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00961 Ntermext	0.014	No mitochondrial presequence	23(MPP)	0.043		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00962 Ntermext	0.021	No mitochondrial presequence	63(MPP), 64(Icp55)	0.127	31-35,36-40,88-92,94-98	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00963 Ntermext	0.922	Possessing mitochondrial presequence	9(MPP)	0.222	20-24,55-59	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00964 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.056	24-28	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00965 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00966 Ntermext	0.064	No mitochondrial presequence	35(MPP), 36(Icp55)	0.029	33-37	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00967 Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.020		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00968 Ntermext	0.005	No mitochondrial presequence	16(MPP)	0.188	74-78	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00969 Ntermext	0.967	Possessing mitochondrial presequence	43(MPP)	0.233	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00970 Ntermext	0.025	No mitochondrial presequence	35(MPP)	0.029	16-20,96-100	5-14-low	-	-	-	-	-	-	-	-	14-19	-	13-18	-	-	-	
NCU00971 Ntermext	0.003	No mitochondrial presequence	42(MPP), 43(Icp55)	0.048		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00972 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.014	53-57	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00973 Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.000		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00974 Ntermext	0.079	No mitochondrial presequence	26(MPP)	0.154		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00975 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000	23-27	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00976 Ntermext	0.004	No mitochondrial presequence	80(MPP)	0.075	13-17	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00977 Ntermext	0.844	Possessing mitochondrial presequence	73(MPP), 81(Oct1)	0.123	17-21,41-45,70-74	14-23-high	19-24	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00978 Ntermext	0.008	No mitochondrial presequence	25(MPP)	0.040	74-78	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00979 Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.000	8-12,33-37,71-75	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00980 Ntermext	0.000	No mitochondrial presequence	21(MPP), 29(Oct1)	0.286		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00981 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.111	61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00983 Ntermext	0.009	No mitochondrial presequence	37(MPP)	0.054		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00984 Ntermext	0.030	No mitochondrial presequence	43(MPP)	0.023		6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00985 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00986 Ntermext	0.935	Possessing mitochondrial presequence	20(MPP)	0.200	14-18,17-21,38-42,81-85	1-12-low	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
NCU00987 Ntermext	0.011	No mitochondrial presequence	39(MPP)	0.103		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00988 Ntermext	0.041	No mitochondrial presequence	20(MPP)	0.250	18-22	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00989 Ntermext	0.000	No mitochondrial presequence	43(MPP)	-0.070	90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00990 Ntermext	0.009	No mitochondrial presequence	42(MPP)	0.000	89-93	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00992 Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.057	32-36,50-54,96-100	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00993 Ntermext	0.006	No mitochondrial presequence	63(MPP), 71(Oct1)	0.032	69-73	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00994 Ntermext	0.012	No mitochondrial presequence	93(MPP)	0.043	5-9,64-68	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00995 Ntermext	0.016	No mitochondrial presequence	8(MPP), 9(Icp55)	0.000	25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
NCU00998 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.061	3-7,37-41,54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00999 Ntermext	0.004	No mitochondrial presequence	16(MPP)	0.062	39-43	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01000 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01001 Ntermext	0.023	No mitochondrial presequence	37(MPP)	0.054		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01002 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.128		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01003 Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.333	9-13	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01004 Ntermext	0.679	Possessing mitochondrial presequence	9(MPP)	0.222	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01005 Ntermext	0.011	No mitochondrial presequence	62(MPP), 63(Icp55)	0.065		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01006 Ntermext	0.610	Possessing mitochondrial presequence	31(MPP)	0.161	6-10,64-68	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	6-11	-	
NCU01007 Ntermext	0.018	No mitochondrial presequence	55(MPP)	0.055		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01008 Ntermext	0.166	No mitochondrial presequence	39(MPP)	0.154	36-40,50-54,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01009 Ntermext	0.031	No mitochondrial presequence	55(MPP)	0.036	24-28	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	24-29	-	
NCU01010 Ntermext	0.007	No mitochondrial presequence	24(MPP)	0.083	57-61	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01011 Ntermext	0.188	No mitochondrial presequence	58(MPP)	0.276		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01012 Ntermext	0.104	No mitochondrial presequence	22(MPP)	0.227		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01013 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.028	53-57	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01014 Ntermext	0.007	No mitochondrial presequence	48(MPP)	0.000	71-75	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01015 Ntermext	0.981	Possessing mitochondrial presequence	24(MPP)	0.292		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01016 Ntermext	0.007	No mitochondrial presequence	16(MPP)	0.125		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01017 Ntermext	0.003	No mitochondrial presequence	25(MPP)	0.240	18-22	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01019 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.042	15-19	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01021 Ntermext	0.000	No mitochondrial presequence	54(MPP), 55(Icp55)	-0.019	38-42,82-86	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01022 Ntermext	0.023	No mitochondrial presequence	45(MPP)	0.222		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01023 Ntermext	0.953	Possessing mitochondrial presequence	10(MPP), 11(Icp55)	0.200	45-49,49-53,78-82,96-100	21-30-high	-	-	-	-	-	-	21-26	-	-	20-25	-	-	-	-	
NCU01024 Ntermext	0.023	No mitochondrial presequence	47(MPP)	0.064		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01025 Ntermext	0.006	No mitochondrial presequence	28(MPP), 29(Icp55)	0.071	25-29	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01026 Ntermext	0.061	No mitochondrial presequence	25(MPP)	0.080	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01027 Ntermext	0.131	No mitochondrial presequence	14(MPP)	0.071	27-31,81-85	19-30-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01032 Ntermext	0.003	No mitochondrial presequence	76(MPP)	-0.105		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01033 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.159		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01034 Ntermext	0.003	No mitochondrial presequence	34(MPP)	-0.029	19-23	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01036 Ntermext	0.015	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01038 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.167	32-36,74-78	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01039 Ntermext	0.000	No mitochondrial presequence	93(MPP)	0.043	49-53	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01041 Ntermext	0.218	No mitochondrial presequence	53(MPP)	0.057	90-94	13-22-high	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
NCU01042 Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.016	29-33,46-50	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01043 Ntermext	0.038	No mitochondrial presequence	36(MPP)	0.111		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01044 Ntermext	0.003	No mitochondrial presequence	27(MPP)	0.037		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01045 Ntermext	0.003	No mitochondrial presequence	8(MPP)	0.125	9-13	11-20-high	-	-	-	6-11	-	-	-	-	-	-	-	-	-	-	
NCU01047 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.000		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01048 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01049 Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.032		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01050 Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.000	96-100	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01051 Ntermext	0.008	No mitochondrial presequence	32(MPP)	-0.062	39-43,42-46,72-76	10-21-low	-	-	-	-	-	-	-	17-22	-	-	-	-	-	16-21	
NCU01052 Ntermext	0.071	No mitochondrial presequence	40(MPP)	0.150		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01053 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062	71-75	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01054 Ntermext	0.036	No mitochondrial presequence	9(MPP), 10(Icp55)	0.222		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01055 Ntermext	0.560	Possessing mitochondrial presequence	38(MPP), 39(Icp55)	0.184		11-20-high	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
NCU01056 Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.013	17-21,90-94	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01057 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.042		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01058 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.022	59-63	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01059 Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.058		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01060 Ntermext	0.011	No mitochondrial presequence	14(MPP)	0.357		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01061 Ntermext	0.029	No mitochondrial presequence	42(MPP)	0.095	32-36,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01063 Ntermext	0.008	No mitochondrial presequence	27(MPP)	0.037		2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01064 Ntermext	0.003	No mitochondrial presequence	77(MPP)	-0.013		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01065 Ntermext	0.004	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.047	40-44	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01066 Ntermext	0.009	No mitochondrial presequence	13(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01067 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222	80-84	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01068 Ntermext	0.008	No mitochondrial presequence	41(MPP)	0.000	7-11,54-58	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01069 Ntermext	0.005	No mitochondrial presequence	8(MPP)	0.000		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01070 Ntermext	0.003	No mitochondrial presequence	36(MPP)	0.056	33-37,54-58	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01071 Ntermext	0.007	No mitochondrial presequence	53(MPP)	0.132		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01072 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.024	22-26,80-84	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01073 Ntermext	0.023	No mitochondrial presequence	44(MPP)	0.114	91-95	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01074 Ntermext	0.036	No mitochondrial presequence	13(MPP), 21(Oct1)	0.154		8-17-high	12-17	9-14	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01075 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01076 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.038		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01077 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.250		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01078 Ntermext	0.000	No mitochondrial presequence	48(MPP), 49(Icp55)	0.042	94-98	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01079 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.083	45-49,69-73	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01080 Ntermext	0.027	No mitochondrial presequence	58(MPP), 66(Oct1)	0.052	55-59	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01081 Ntermext	0.031	No mitochondrial presequence	40(MPP), 48(Oct1)	0.075	16-20	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-	
NCU01082 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.056	67-71	12-21-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
NCU01083 Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.088		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01084 Ntermext	0.004	No mitochondrial presequence	61(MPP)	0.066	13-17,58-62	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01085 Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.029		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01086 Ntermext	0.010	No mitochondrial presequence	9(MPP)	0.111		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01087 Ntermext	0.204	No mitochondrial presequence	20(MPP)	0.100	1-5,5-9	1-10-high	-	-	-	2-7	-	-	-	-	-	-	-	-	-	-	
NCU01088 Ntermext	0.009	No mitochondrial presequence	43(MPP)	0.140		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01089 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01090 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019	50-54	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01091 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.085	44-48	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01092 Ntermext	0.994	Possessing mitochondrial presequence	27(MPP)	0.222	52-56,57-61	8-19-high	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
NCU01093 Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.018		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01094 Ntermext	0.005	No mitochondrial presequence	9(MPP)	0.111	70-74	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01095 Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01096 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01097 Ntermext	0.053	No mitochondrial presequence	59(MPP)	0.169		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01098 Ntermext	0.012	No mitochondrial presequence	38(MPP)	0.026	30-34,88-92	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01099 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.136		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01100 Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.145		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01101 Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.053		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01102 Ntermext	0.988	Possessing mitochondrial presequence	75(MPP)	0.147		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01103 Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.083	33-37	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01104 Ntermext	0.034	No mitochondrial presequence	36(MPP), 37(Icp55)	0.056	6-10,33-37	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01105 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.103		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01106 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036	31-35,35-39,57-61	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01107 Ntermext	0.033	No mitochondrial presequence	42(MPP), 43(Icp55)	0.048	39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01108 Ntermext	0.000	No mitochondrial presequence	19(MPP)	-0.053	30-34	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01109 Ntermext	0.253	No mitochondrial presequence	36(MPP)	0.167		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01111 Ntermext	0.029	No mitochondrial presequence	55(MPP)	0.036	73-77	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01112 Ntermext	0.025	No mitochondrial presequence	27(MPP)	0.148	11-15,24-28,60-64	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01113 Ntermext	0.062	No mitochondrial presequence	51(MPP)	0.059	11-15,31-35	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01114 Ntermext	0.000	No mitochondrial presequence	83(MPP)	0.000	83-87	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01115 Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.018	70-74	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01116 Ntermext	0.003	No mitochondrial presequence	70(MPP)	0.057	64-68	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01118 Ntermext	0.003	No mitochondrial presequence	43(MPP)	0.000	26-30,62-66,83-87,92-96	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01119 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.182	73-77	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01120 Ntermext	0.093	No mitochondrial presequence	39(MPP)	0.128		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01121 Ntermext	0.213	No mitochondrial presequence	20(MPP)	0.150	14-18	14-25-high	-	-	-	-	-	-	-	-	-	7-12	-	-	-	-	
NCU01122 Ntermext	0.004	No mitochondrial presequence	63(MPP)	0.079	70-74	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01123 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.022	6-10,32-36	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01124 Ntermext	0.712	Possessing mitochondrial presequence	17(MPP)	0.294	1-5	1-10-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01127 Ntermext	0.012	No mitochondrial presequence	34(MPP)	0.118	61-65	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01132 Ntermext	0.056	No mitochondrial presequence	28(MPP)	0.036		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01134 Ntermext	0.013	No mitochondrial presequence	27(MPP)	0.000	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01135 Ntermext	0.060	No mitochondrial presequence	52(MPP)	0.000	92-96	13-22-low	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
NCU01136 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.250	13-17,45-49,88-92	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01138 Ntermext	0.004	No mitochondrial presequence	58(MPP)	0.034		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01140 Ntermext	0.046	No mitochondrial presequence	43(MPP)	0.023	44-48	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01141 Ntermext	0.974	Possessing mitochondrial presequence	34(MPP), 35(Icp55)	0.206	63-67	1-10-low	-	-	25-30	-	-	-	-	-	-	-	-	-	-	-	
NCU01142 Ntermext	0.023	No mitochondrial presequence	24(MPP)	0.083	13-17	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01143 Ntermext	0.033	No mitochondrial presequence	67(MPP)	0.119		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01144 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01145 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.040	84-88	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01146 Ntermext	0.019	No mitochondrial presequence	48(MPP)	0.083	45-49,95-99	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01147 Ntermext	0.029	No mitochondrial presequence	23(MPP)	0.087	3-7,7-11,80-84	8-17-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
NCU01148 Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.098		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01149 Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.043		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01150 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.053	54-58	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01151 Ntermext	0.098	No mitochondrial presequence	86(MPP), 87(Icp55)	0.116		8-17-low	-	-	-	-	-	15-20	-	-	-	14-19	-	-	-	-	
NCU01153 Ntermext	0.011	No mitochondrial presequence	58(MPP)	0.121	25-29,41-45,44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
NCU01154 Ntermext	0.000	No mitochondrial presequence	43(MPP)	-0.023		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01156 Ntermext	0.008	No mitochondrial presequence	23(MPP)	-0.043		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01157 Ntermext	0.032	No mitochondrial presequence	27(MPP)	0.148	28-32,53-57	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01158 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.020		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01159 Ntermext	0.004	No mitochondrial presequence	37(MPP)	0.135	84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01160 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01161 Ntermext	0.000	No mitochondrial presequence	49(MPP)	-0.020	57-61	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU01162 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
