Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YDR406W Protein	0.000	No mitochondrial presequence	51(MPP), 52(Icp55)	-0.039		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR406W-A Protein	0.018	No mitochondrial presequence	24(MPP)	0.042	30-34,54-58	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR407C Protein	0.050	No mitochondrial presequence	18(MPP)	0.167		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR408C Protein	0.000	No mitochondrial presequence	49(MPP)	0.041	1-5,46-50,87-91	7-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR409W Protein	0.000	No mitochondrial presequence	48(MPP)	-0.188	84-88	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR410C Protein	0.000	No mitochondrial presequence	18(MPP)	-0.222	58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR411C Protein	0.093	No mitochondrial presequence	36(MPP)	0.083	71-75	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR412W Protein	0.044	No mitochondrial presequence	13(MPP)	0.154		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR413C Protein	0.046	No mitochondrial presequence	44(MPP), 45(Icp55)	0.114	6-10,23-27	19-28-high	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
YDR414C Protein	0.003	No mitochondrial presequence	25(MPP)	-0.040	39-43,82-86	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR415C Protein	0.003	No mitochondrial presequence	49(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR416W Protein	0.000	No mitochondrial presequence	59(MPP)	-0.034	40-44,61-65	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR417C Protein	0.000	No mitochondrial presequence	12(MPP), 13(Icp55)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR418W Protein	0.003	No mitochondrial presequence	68(MPP)	0.088	14-18	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR419W Protein	0.000	No mitochondrial presequence	68(MPP)	0.015		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR420W Protein	0.000	No mitochondrial presequence	21(MPP), 22(Icp55)	0.095	6-10	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR421W Protein	0.025	No mitochondrial presequence	21(MPP)	0.286	55-59	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR422C Protein	0.000	No mitochondrial presequence	49(MPP)	0.102		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR423C Protein	0.012	No mitochondrial presequence	50(MPP)	0.220	56-60	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR424C Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR425W Protein	0.000	No mitochondrial presequence	76(MPP)	-0.118		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR426C Protein	0.042	No mitochondrial presequence	39(MPP)	0.051	41-45,44-48,57-61,66-70	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR427W Protein	0.004	No mitochondrial presequence	61(MPP)	-0.066	29-33,45-49,66-70,78-82	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR428C Protein	0.045	No mitochondrial presequence	30(MPP)	0.000	92-96	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR429C Protein	0.000	No mitochondrial presequence	18(MPP)	-0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR430C Protein	0.996	Possessing mitochondrial presequence	7(MPP)	0.286	4-8,31-35,82-86	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
YDR431W Protein	0.030	No mitochondrial presequence	19(MPP)	0.000	54-58	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR432W Protein	0.000	No mitochondrial presequence	23(MPP)	-0.304		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR433W Protein	0.000	No mitochondrial presequence	36(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR434W Protein	0.007	No mitochondrial presequence	35(MPP)	0.114	6-10,79-83	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR435C Protein	0.010	No mitochondrial presequence	33(MPP)	0.000	1-5,63-67	11-20-low	3-8	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR436W Protein	0.000	No mitochondrial presequence	46(MPP)	0.087		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR437W Protein	0.048	No mitochondrial presequence	53(MPP)	0.019		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR438W Protein	0.000	No mitochondrial presequence	70(MPP)	0.000	8-12,62-66	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR439W Protein	0.000	No mitochondrial presequence	58(MPP)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR440W Protein	0.000	No mitochondrial presequence	79(MPP)	-0.038		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR441C Protein	0.012	No mitochondrial presequence	17(MPP), 18(Icp55)	0.059	41-45	11-20-high	-	-	-	-	-	-	-	14-19	-	-	-	-	-	13-18	
YDR442W Protein	0.000	No mitochondrial presequence	63(MPP)	0.000	38-42	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR443C Protein	0.000	No mitochondrial presequence	50(MPP)	0.040		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR444W Protein	0.000	No mitochondrial presequence	37(MPP)	0.081	53-57	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR445C Protein	0.013	No mitochondrial presequence	61(MPP)	0.082	7-11	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR446W Protein	0.000	No mitochondrial presequence	31(MPP)	0.000		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR447C Protein	0.747	Possessing mitochondrial presequence	20(MPP)	0.300	12-16,17-21	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR448W Protein	0.012	No mitochondrial presequence	46(MPP)	0.022		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR449C Protein	0.003	No mitochondrial presequence	47(MPP)	0.021	53-57,71-75	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR450W Protein	0.012	No mitochondrial presequence	17(MPP)	0.000	11-15,14-18,66-70	11-20-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR451C Protein	0.003	No mitochondrial presequence	55(MPP)	-0.018		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR452W Protein	0.035	No mitochondrial presequence	11(MPP)	0.091	48-52	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR453C Protein	0.000	No mitochondrial presequence	89(MPP)	-0.011		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR454C Protein	0.000	No mitochondrial presequence	40(MPP)	0.075	19-23	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR455C Protein	0.000	No mitochondrial presequence	37(MPP)	0.000	66-70	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR456W Protein	0.006	No mitochondrial presequence	21(MPP)	0.190	2-6,10-14,18-22	2-14-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
YDR457W Protein	0.000	No mitochondrial presequence	7(MPP)	0.143	65-69	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR458C Protein	0.000	No mitochondrial presequence	48(MPP)	0.104	16-20,36-40,61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR459C Protein	0.070	No mitochondrial presequence	17(MPP)	0.294	14-18,35-39	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR460W Protein	0.004	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.143	35-39,43-47,59-63	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR461W Protein	0.000	No mitochondrial presequence	13(MPP)	0.077		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR461C-A Protein	0.000	No mitochondrial presequence	55(MPP)	-0.109		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR462W Protein	0.677	Possessing mitochondrial presequence	29(MPP)	0.172	39-43,58-62,72-76	2-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR463W Protein	0.012	No mitochondrial presequence	26(MPP)	0.115		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR464W Protein	0.000	No mitochondrial presequence	7(MPP)	-0.571	43-47,74-78	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR464C-A Protein	0.004	No mitochondrial presequence	54(MPP), 62(Oct1)	0.056	51-55	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR465C Protein	0.007	No mitochondrial presequence	14(MPP), 22(Oct1)	-0.071	24-28	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR466W Protein	0.005	No mitochondrial presequence	7(MPP)	0.429	25-29,39-43,75-79	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR467C Protein	0.022	No mitochondrial presequence	23(MPP)	0.087	13-17,27-31,38-42,54-58,61-65	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR468C Protein	0.009	No mitochondrial presequence	29(MPP)	0.000		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR469W Protein	0.000	No mitochondrial presequence	35(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR470C Protein	0.000	No mitochondrial presequence	17(MPP)	0.059		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR471W Protein	0.277	No mitochondrial presequence	16(MPP)	0.250	1-5,7-11,38-42,59-63,71-75,77-81	1-12-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
YDR472W Protein	0.000	No mitochondrial presequence	55(MPP)	0.018		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR473C Protein	0.000	No mitochondrial presequence	61(MPP)	0.082		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR475C Protein	0.007	No mitochondrial presequence	48(MPP), 49(Icp55)	-0.062	16-20	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR476C Protein	0.003	No mitochondrial presequence	38(MPP)	0.000	29-33,61-65,86-90,89-93	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR477W Protein	0.021	No mitochondrial presequence	30(MPP)	0.000	82-86	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR478W Protein	0.005	No mitochondrial presequence	31(MPP), 32(Icp55)	0.097	20-24	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR479C Protein	0.004	No mitochondrial presequence	55(MPP)	0.073	76-80,85-89,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR480W Protein	0.000	No mitochondrial presequence	24(MPP)	-0.208		14-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR481C Protein	0.012	No mitochondrial presequence	61(MPP)	0.131		2-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR482C Protein	0.028	No mitochondrial presequence	23(MPP), 24(Icp55)	0.130		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR483W Protein	0.030	No mitochondrial presequence	9(MPP)	0.222	89-93	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR484W Protein	0.000	No mitochondrial presequence	24(MPP)	-0.125		2-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR485C Protein	0.000	No mitochondrial presequence	48(MPP)	0.000	31-35	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR486C Protein	0.014	No mitochondrial presequence	59(MPP)	0.051	1-5,70-74	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR487C Protein	0.000	No mitochondrial presequence	50(MPP)	-0.100		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR488C Protein	0.003	No mitochondrial presequence	22(MPP)	0.227		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR489W Protein	0.000	No mitochondrial presequence	35(MPP)	-0.143	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR490C Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	9-13	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR491C Protein	0.000	No mitochondrial presequence	36(MPP)	0.028	34-38	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR492W Protein	0.039	No mitochondrial presequence	9(MPP)	0.333	67-71,85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR493W Protein	0.848	Possessing mitochondrial presequence	24(MPP)	0.250	17-21	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR494W Protein	0.522	Possessing mitochondrial presequence	8(MPP)	0.250	5-9	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR495C Protein	0.000	No mitochondrial presequence	33(MPP)	-0.030		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR496C Protein	0.000	No mitochondrial presequence	13(MPP)	0.308		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR497C Protein	0.000	No mitochondrial presequence	40(MPP)	-0.050		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR498C Protein	0.000	No mitochondrial presequence	30(MPP)	0.033		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR499W Protein	0.000	No mitochondrial presequence	28(MPP)	-0.143		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR500C Protein	0.221	No mitochondrial presequence	26(MPP)	0.269		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR501W Protein	0.004	No mitochondrial presequence	39(MPP)	0.103	1-5	19-28-high	25-30	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR502C Protein	0.000	No mitochondrial presequence	66(MPP)	-0.045	40-44	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR503C Protein	0.007	No mitochondrial presequence	42(MPP)	0.000	13-17	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR504C Protein	0.027	No mitochondrial presequence	54(MPP)	0.037	19-23,51-55	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR505C Protein	0.000	No mitochondrial presequence	41(MPP)	-0.024		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR506C Protein	0.003	No mitochondrial presequence	48(MPP)	0.083	18-22	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR507C Protein	0.000	No mitochondrial presequence	38(MPP)	0.053	46-50,50-54,84-88,93-97	6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR508C Protein	0.971	Possessing mitochondrial presequence	80(MPP)	-0.075	77-81	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR509W Protein	0.120	No mitochondrial presequence	27(MPP)	0.074	6-10,13-17,17-21,24-28,39-43,47-51,80-84,84-88	8-17-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
YDR510W Protein	0.003	No mitochondrial presequence	65(MPP)	0.031	45-49	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR510C-A Protein	0.005	No mitochondrial presequence	29(MPP)	0.034	26-30	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR511W Protein	0.996	Possessing mitochondrial presequence	12(MPP)	0.250	27-31,75-79	11-20-low	-	8-13	-	-	-	6-11	-	-	25-30	5-10	24-29	-	-	-	
YDR512C Protein	0.003	No mitochondrial presequence	37(MPP)	0.054		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR513W Protein	0.996	Possessing mitochondrial presequence	29(MPP), 30(Icp55)	0.034	21-25,26-30	16-25-low	-	-	-	-	-	-	-	-	24-29	-	-	20-25	-	-	
YDR514C Protein	0.204	No mitochondrial presequence	29(MPP)	0.207	7-11,14-18	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR515W Protein	0.000	No mitochondrial presequence	56(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR516C Protein	0.000	No mitochondrial presequence	79(MPP)	-0.101		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR517W Protein	0.242	No mitochondrial presequence	11(MPP), 19(Oct1)	0.273	1-5	3-12-high	-	-	-	-	1-6	-	4-9	-	-	-	-	-	-	7-12	
YDR518W Protein	0.162	No mitochondrial presequence	7(MPP)	0.143		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR519W Protein	0.000	No mitochondrial presequence	31(MPP)	0.000	37-41,77-81	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR520C Protein	0.003	No mitochondrial presequence	35(MPP)	0.057	88-92	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR521W Protein	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	0.073		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR522C Protein	0.030	No mitochondrial presequence	44(MPP)	0.091	41-45	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR523C Protein	0.020	No mitochondrial presequence	10(MPP)	0.000	32-36,45-49	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR524C Protein	0.047	No mitochondrial presequence	50(MPP)	0.100		7-16-low	-	-	-	-	-	-	-	21-26	-	-	-	-	-	20-25	
YDR524W-C Protein	0.036	No mitochondrial presequence	23(MPP)	0.174		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR524C-B Protein	0.004	No mitochondrial presequence	29(MPP)	0.069		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR524C-A Protein	0.000	No mitochondrial presequence	26(MPP), 27(Icp55)	0.000	20-24	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR525W Protein	0.147	No mitochondrial presequence	17(MPP)	0.294	35-39	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR525W-A Protein	0.080	No mitochondrial presequence	25(MPP)	0.080	46-50	14-26-high	-	-	-	-	-	-	-	-	-	-	19-24	-	-	-	
YDR526C Protein	0.000	No mitochondrial presequence	49(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR527W Protein	0.000	No mitochondrial presequence	54(MPP)	-0.019		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR528W Protein	0.036	No mitochondrial presequence	28(MPP), 29(Icp55)	0.143		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR529C Protein	0.012	No mitochondrial presequence	72(MPP)	0.014	21-25,69-73,72-76	8-17-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
YDR530C Protein	0.013	No mitochondrial presequence	5(MPP)	-0.400		5-14-low	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
YDR531W Protein	0.000	No mitochondrial presequence	73(MPP)	-0.027	29-33,52-56,73-77,83-87	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR532C Protein	0.000	No mitochondrial presequence	37(MPP)	-0.189	88-92	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR533C Protein	0.000	No mitochondrial presequence	40(MPP)	0.050		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR534C Protein	0.000	No mitochondrial presequence	37(MPP)	0.054		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR535C Protein	0.032	No mitochondrial presequence	29(MPP)	0.138		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR536W Protein	0.230	No mitochondrial presequence	29(MPP)	0.241		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR537C Protein	0.160	No mitochondrial presequence	21(MPP)	0.095	2-6,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
YDR538W Protein	0.809	Possessing mitochondrial presequence	28(MPP), 36(Oct1)	0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR539W Protein	0.000	No mitochondrial presequence	42(MPP)	-0.119	40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR540C Protein	0.000	No mitochondrial presequence	43(MPP)	-0.093		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR541C Protein	0.007	No mitochondrial presequence	45(MPP)	0.067	15-19,66-70	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR542W Protein	0.000	No mitochondrial presequence	91(MPP)	-0.055	88-92	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR543C Protein	0.004	No mitochondrial presequence	66(MPP), 67(Icp55)	0.045	11-15,63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR544C Protein	0.008	No mitochondrial presequence	54(MPP), 55(Icp55)	0.000		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR545W Protein	0.000	No mitochondrial presequence	45(MPP)	-0.022	54-58,71-75,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR545C-A Protein	0.284	No mitochondrial presequence	12(MPP)	0.083	53-57,57-61	8-17-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	-	
YEL077C Protein	0.000	No mitochondrial presequence	31(MPP)	-0.161	32-36	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL077W-A Protein	0.468	Possessing mitochondrial presequence	13(MPP)	0.077	54-58,58-62	9-18-low	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-	
YEL076C-A Protein	0.000	No mitochondrial presequence	19(MPP)	0.053	48-52,52-56	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL076C Protein	0.000	No mitochondrial presequence	19(MPP)	0.053	48-52,52-56	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL075W-A Protein	0.000	No mitochondrial presequence	69(MPP)	0.145	28-32,50-54	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL075C Protein	0.000	No mitochondrial presequence	45(MPP)	-0.022	54-58,71-75,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL074W Protein	0.167	No mitochondrial presequence	24(MPP)	0.125	38-42,49-53	11-20-low	-	-	-	-	-	12-17	-	-	-	-	-	-	-	11-16	
YEL073C Protein	0.000	No mitochondrial presequence	67(MPP)	-0.075		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL072W Protein	0.000	No mitochondrial presequence	34(MPP)	0.059		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL071W Protein	0.000	No mitochondrial presequence	21(MPP)	0.095	80-84,83-87	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL070W Protein	0.004	No mitochondrial presequence	58(MPP)	0.052	55-59	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL069C Protein	0.000	No mitochondrial presequence	50(MPP)	-0.180		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL068C Protein	0.000	No mitochondrial presequence	38(MPP)	0.000	35-39,73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL067C Protein	0.003	No mitochondrial presequence	8(MPP), 9(Icp55)	0.125	85-89,89-93	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL066W Protein	0.000	No mitochondrial presequence	72(MPP)	0.000	33-37,45-49,69-73,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL065W Protein	0.000	No mitochondrial presequence	67(MPP)	-0.134	68-72	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL064C Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL063C Protein	0.000	No mitochondrial presequence	37(MPP)	-0.108		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL062W Protein	0.085	No mitochondrial presequence	85(MPP)	0.082	57-61	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL061C Protein	0.000	No mitochondrial presequence	50(MPP)	0.000	91-95	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL060C Protein	0.000	No mitochondrial presequence	88(MPP)	-0.057		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL059C-A Protein	0.004	No mitochondrial presequence	51(MPP)	0.039	48-52,52-56	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL059W Protein	0.000	No mitochondrial presequence	44(MPP)	0.023	37-41	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL058W Protein	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	0.031	8-12	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL057C Protein	0.013	No mitochondrial presequence	72(MPP), 73(Icp55)	0.111		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL056W Protein	0.000	No mitochondrial presequence	33(MPP)	-0.152	72-76	15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL055C Protein	0.000	No mitochondrial presequence	51(MPP)	-0.059	10-14,48-52	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL054C Protein	0.003	No mitochondrial presequence	68(MPP)	0.088	14-18	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL053W-A Protein	0.000	No mitochondrial presequence	91(MPP)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL053C Protein	0.000	No mitochondrial presequence	44(MPP)	-0.136	91-95,94-98	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YEL052W Protein	0.996	Possessing mitochondrial presequence	25(MPP)	0.200	40-44,69-73	6-15-high	-	-	-	-	-	8-13	-	-	-	-	-	-	-	7-12	
YEL051W Protein	0.037	No mitochondrial presequence	43(MPP)	0.186	57-61	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
