Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C1_06270W_A Ntermext	0.095	No mitochondrial presequence	20(MPP)	0.150	17-21	17-26-high	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
C1_06280C_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.026	2-6	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
C1_06290C_A Ntermext	0.004	No mitochondrial presequence	17(MPP)	0.000	18-22	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06320W_A Ntermext	0.070	No mitochondrial presequence	28(MPP), 29(Icp55)	0.107	71-75,84-88	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06330W_A Ntermext	0.055	No mitochondrial presequence	6(MPP)	0.333	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06340W_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.178		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06350W_A Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.291		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06360W_A Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.218		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06370C_A Ntermext	0.016	No mitochondrial presequence	40(MPP)	0.050		17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06380C_A Ntermext	0.017	No mitochondrial presequence	32(MPP)	0.094		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06390W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06400C_A Ntermext	0.105	No mitochondrial presequence	21(MPP)	0.238		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06410W_A Ntermext	0.026	No mitochondrial presequence	66(MPP)	0.076		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06420C_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.067	33-37	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06430C_A Ntermext	0.000	No mitochondrial presequence	30(MPP), 38(Oct1)	0.033	27-31	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06440C_A Ntermext	0.936	Possessing mitochondrial presequence	12(MPP)	0.167	1-5	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06450C_A Ntermext	0.006	No mitochondrial presequence	17(MPP), 18(Icp55)	0.118	14-18	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06460C_A Ntermext	0.018	No mitochondrial presequence	19(MPP)	0.000	49-53	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06470W_A Ntermext	0.007	No mitochondrial presequence	50(MPP)	0.160		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06480C_A Ntermext	0.005	No mitochondrial presequence	55(MPP), 56(Icp55)	0.036		1-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06500W_A Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.058		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06510C_A Ntermext	0.000	No mitochondrial presequence	62(MPP), 63(Icp55)	-0.145		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06520C_A Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.037		13-22-high	-	-	-	-	-	-	-	-	-	17-22	-	-	-	-	
C1_06530C_A Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.171		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06540C_A Ntermext	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	-0.015	55-59	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06550W_A Ntermext	0.000	No mitochondrial presequence	81(MPP)	-0.037		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06560W_A Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.053	11-15,41-45	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06570W_A Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.000	6-10,28-32	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06580W_A Ntermext	0.023	No mitochondrial presequence	47(MPP)	0.043	18-22	3-12-low	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
C1_06590C_A Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06600W_A Ntermext	0.005	No mitochondrial presequence	71(MPP)	0.014		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06610C_A Ntermext	0.013	No mitochondrial presequence	45(MPP)	0.067	11-15	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06620C_A Ntermext	0.024	No mitochondrial presequence	24(MPP)	0.083	35-39	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06630W_A Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.059	42-46,53-57	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06640C_A Ntermext	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06650W_A Ntermext	0.000	No mitochondrial presequence	92(MPP)	-0.033	96-100	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06660W_A Ntermext	0.475	Possessing mitochondrial presequence	16(MPP)	0.312		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06670W_A Ntermext	0.003	No mitochondrial presequence	15(MPP)	0.000	15-19,47-51,79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	6-11	-	-	-	
C1_06680W_A Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.081		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06700W_A Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.000	38-42	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06710W_A Ntermext	0.003	No mitochondrial presequence	49(MPP)	0.143		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06720C_A Ntermext	0.582	Possessing mitochondrial presequence	10(MPP)	0.300	21-25	16-25-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
C1_06730W_A Ntermext	0.000	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.029		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06740C_A Ntermext	0.000	No mitochondrial presequence	89(MPP)	0.056		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06750W_A Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06770W_A Ntermext	0.589	Possessing mitochondrial presequence	35(MPP)	0.257	10-14	5-14-low	-	-	-	-	-	-	-	-	-	-	24-29	-	-	-	
C1_06780W_A Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.018	38-42	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06790C_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.000	32-36,39-43	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06800W_A Ntermext	0.173	No mitochondrial presequence	21(MPP)	0.190	80-84	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06810W_A Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.021	20-24	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06820W_A Ntermext	0.010	No mitochondrial presequence	33(MPP)	0.091		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06840C_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.067		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06850W_A Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.000		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06860W_A Ntermext	0.004	No mitochondrial presequence	66(MPP)	-0.015	60-64	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06870C_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.000	59-63	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06880C_A Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.045		10-21-high	-	-	-	-	-	24-29	-	-	-	-	-	-	-	23-28	
C1_06890C_A Ntermext	0.095	No mitochondrial presequence	68(MPP), 69(Icp55)	0.206	42-46,79-83,96-100	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06900C_A Ntermext	0.352	No mitochondrial presequence	41(MPP)	0.122		17-26-high	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	-	
C1_06910C_A Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.250		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06920C_A Ntermext	0.028	No mitochondrial presequence	23(MPP)	0.043	83-87	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06930W_A Ntermext	0.007	No mitochondrial presequence	10(MPP)	0.100		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06940C_A Ntermext	0.003	No mitochondrial presequence	72(MPP)	0.056	40-44,69-73	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06960W_A Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125	33-37,59-63	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_06970C_A Ntermext	0.019	No mitochondrial presequence	16(MPP)	0.000	13-17,51-55,82-86	13-22-high	-	-	-	-	-	-	25-30	-	-	-	-	12-17	-	-	
C1_06980C_A Ntermext	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	0.429		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07000W_A Ntermext	0.035	No mitochondrial presequence	8(MPP)	0.250		11-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07010W_A Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.045	27-31	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07020C_A Ntermext	0.000	No mitochondrial presequence	73(MPP)	0.014		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07030C_A Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07040C_A Ntermext	0.011	No mitochondrial presequence	10(MPP)	0.400	12-16	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07050C_A Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.016	94-98	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07060C_A Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.019	16-20,51-55,66-70,93-97	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07070C_A Ntermext	0.021	No mitochondrial presequence	43(MPP)	0.047		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07080W_A Ntermext	0.011	No mitochondrial presequence	72(MPP)	-0.028		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07090C_A Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.070		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07100C_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07110W_A Ntermext	0.018	No mitochondrial presequence	15(MPP)	0.133	15-19	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07120W_A Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.046	62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07130C_A Ntermext	0.000	No mitochondrial presequence	11(MPP)	-0.091		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07140C_A Ntermext	0.018	No mitochondrial presequence	23(MPP)	0.043	80-84	3-14-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	19-24	
C1_07150W_A Ntermext	0.035	No mitochondrial presequence	8(MPP)	0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	2-7	-	-	-	
C1_07160C_A Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.042	78-82	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07170C_A Ntermext	0.020	No mitochondrial presequence	44(MPP)	0.227	17-21	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07180W_A Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.065	62-66	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07190W_A Ntermext	0.000	No mitochondrial presequence	4(MPP)	0.250	54-58,71-75	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07200W_A Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.027	63-67	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07210C_A Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.017		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07220W_A Ntermext	0.022	No mitochondrial presequence	48(MPP)	-0.021	18-22,49-53,85-89	6-21-low	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
C1_07230W_A Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.041		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07240W_A Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.099	53-57	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07250C_A Ntermext	0.010	No mitochondrial presequence	42(MPP), 43(Icp55)	0.000	18-22,39-43,95-99	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07260C_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	-0.167	77-81	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07270W_A Ntermext	0.487	Possessing mitochondrial presequence	6(MPP)	0.167	12-16	10-19-high	-	-	-	-	-	-	-	-	-	-	-	11-16	12-17	-	
C1_07280C_A Ntermext	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.053	54-58	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07290W_A Ntermext	0.010	No mitochondrial presequence	26(MPP)	0.038		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07330W_A Ntermext	0.003	No mitochondrial presequence	55(MPP)	0.018	10-14	5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07340W_A Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.015	35-39,66-70,80-84	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07350C_A Ntermext	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07360W_A Ntermext	0.041	No mitochondrial presequence	83(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07370C_A Ntermext	0.017	No mitochondrial presequence	54(MPP)	0.019	52-56,80-84	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07380C_A Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143	45-49	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07390W_A Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.150		1-10-low	-	-	-	-	-	-	19-24	-	-	-	-	-	-	18-23	
C1_07400C_A Ntermext	0.000	No mitochondrial presequence	53(MPP)	-0.113	66-70,77-81	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07410C_A Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.065	65-69	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07420C_A Ntermext	0.009	No mitochondrial presequence	31(MPP)	0.097		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07430W_A Ntermext	0.012	No mitochondrial presequence	58(MPP)	0.034		13-22-high	-	-	-	-	-	-	17-22	-	-	16-21	-	-	-	-	
C1_07440W_A Ntermext	0.082	No mitochondrial presequence	13(MPP)	0.231	33-37	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07460C_A Ntermext	0.065	No mitochondrial presequence	8(MPP), 9(Icp55)	0.125	5-9,59-63	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	5-10	-	
C1_07470C_A Ntermext	0.987	Possessing mitochondrial presequence	30(MPP)	0.200	4-8,8-12,72-76	4-15-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
C1_07480C_A Ntermext	0.072	No mitochondrial presequence	55(MPP)	0.164	36-40	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07490C_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.101		5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07500C_A Ntermext	0.019	No mitochondrial presequence	46(MPP)	-0.022	63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07510W_A Ntermext	0.844	Possessing mitochondrial presequence	27(MPP), 35(Oct1)	0.148	24-28	20-29-high	-	-	-	-	-	-	6-11	-	-	5-10	-	23-28	24-29	-	
C1_07520C_A Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.082	64-68	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07530W_A Ntermext	0.187	No mitochondrial presequence	20(MPP)	0.100	14-18,31-35	3-12-high	-	-	15-20	-	14-19	-	3-8	-	-	2-7	-	-	-	-	
C1_07540C_A Ntermext	0.000	No mitochondrial presequence	13(MPP), 21(Oct1)	-0.077		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07550W_A Ntermext	0.042	No mitochondrial presequence	17(MPP)	0.059		17-26-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07560W_A Ntermext	0.007	No mitochondrial presequence	18(MPP)	0.000	94-98	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07570C_A Ntermext	0.021	No mitochondrial presequence	12(MPP)	0.167	1-5,10-14	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07580C_A Ntermext	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	0.056		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07590C_A Ntermext	0.004	No mitochondrial presequence	22(MPP)	0.136	58-62	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07600W_A Ntermext	0.014	No mitochondrial presequence	42(MPP)	0.095	1-5,45-49	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07610C_A Ntermext	0.000	No mitochondrial presequence	80(MPP)	0.013	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07620C_A Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.000	1-5	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07630W_A Ntermext	0.016	No mitochondrial presequence	40(MPP)	0.100	82-86	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07640C_A Ntermext	0.028	No mitochondrial presequence	55(MPP)	0.073	27-31	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07650W_A Ntermext	0.012	No mitochondrial presequence	57(MPP)	0.070	14-18,18-22	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07660W_A Ntermext	0.004	No mitochondrial presequence	8(MPP)	0.375	59-63	20-29-low	8-13	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07670W_A Ntermext	0.045	No mitochondrial presequence	35(MPP)	0.257		12-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07680W_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07690C_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.014	21-25,37-41,54-58	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07700C_A Ntermext	0.009	No mitochondrial presequence	44(MPP)	0.045	23-27	1-10-high	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
C1_07710C_A Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.065		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07780W_A Ntermext	0.003	No mitochondrial presequence	59(MPP)	0.051	88-92,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07790C_A Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.197		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07800W_A Ntermext	0.507	Possessing mitochondrial presequence	33(MPP)	0.152	10-14	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
C1_07810C_A Ntermext	0.194	No mitochondrial presequence	19(MPP)	0.263		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07820W_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07830C_A Ntermext	0.010	No mitochondrial presequence	94(MPP)	0.064		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07840W_A Ntermext	0.000	No mitochondrial presequence	5(MPP)	-0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07850C_A Ntermext	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	0.000	67-71	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07860W_A Ntermext	0.026	No mitochondrial presequence	15(MPP)	0.067	72-76	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07870C_A Ntermext	0.010	No mitochondrial presequence	52(MPP)	-0.038	1-5	6-17-low	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	-	
C1_07880C_A Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.038		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07890C_A Ntermext	0.031	No mitochondrial presequence	49(MPP)	0.020	46-50,55-59	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07900W_A Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07910C_A Ntermext	0.840	Possessing mitochondrial presequence	17(MPP), 18(Icp55)	0.118	9-13	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07920W_A Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.098	53-57	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07930C_A Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.081	63-67	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07950C_A Ntermext	0.014	No mitochondrial presequence	49(MPP)	0.143		11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07960W_A Ntermext	0.000	No mitochondrial presequence	95(MPP)	-0.042		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07970C_A Ntermext	0.010	No mitochondrial presequence	44(MPP)	0.068		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07980C_A Ntermext	0.009	No mitochondrial presequence	52(MPP)	0.058	6-10	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07990C_A Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.016	76-80,92-96	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08000W_A Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.111		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08010W_A Ntermext	0.005	No mitochondrial presequence	18(MPP)	0.111	54-58	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08020W_A Ntermext	0.014	No mitochondrial presequence	21(MPP)	0.095	7-11	6-15-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
C1_08030W_A Ntermext	0.017	No mitochondrial presequence	12(MPP)	0.250	29-33	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08040W_A Ntermext	0.016	No mitochondrial presequence	43(MPP)	0.047		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08050W_A Ntermext	0.062	No mitochondrial presequence	55(MPP)	0.127	75-79	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08060W_A Ntermext	0.957	Possessing mitochondrial presequence	24(MPP)	0.250	79-83	16-25-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08070W_A Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.085	44-48	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08080C_A Ntermext	0.113	No mitochondrial presequence	36(MPP), 44(Oct1)	0.056	3-7,54-58,57-61,91-95	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08090C_A Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.140	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08100W_A Ntermext	0.006	No mitochondrial presequence	40(MPP)	0.125		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08110W_A Ntermext	0.004	No mitochondrial presequence	65(MPP), 66(Icp55)	-0.092	71-75	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08120W_A Ntermext	0.006	No mitochondrial presequence	45(MPP), 53(Oct1)	0.067	42-46,83-87	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08130C_A Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.054		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08140W_A Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.030		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08150C_A Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.108	34-38	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08160W_A Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.000		18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08170C_A Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.068		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
