# Mitofates predictions for C. albicans SC5314
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C1_07020C_A Protein	0.000	No mitochondrial presequence	73(MPP)	0.014		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07030C_A Protein	0.000	No mitochondrial presequence	29(MPP)	0.034		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07040C_A Protein	0.000	No mitochondrial presequence	53(MPP)	-0.019		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07050C_A Protein	0.000	No mitochondrial presequence	51(MPP)	0.000	82-86	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07060C_A Protein	0.006	No mitochondrial presequence	44(MPP)	0.023	6-10,41-45,56-60,83-87	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07070C_A Protein	0.008	No mitochondrial presequence	40(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07080W_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.053		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07090C_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.070		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07100C_A Protein	0.000	No mitochondrial presequence	42(MPP)	0.024		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07110W_A Protein	0.000	No mitochondrial presequence	73(MPP)	-0.274		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07120W_A Protein	0.000	No mitochondrial presequence	65(MPP)	-0.046	62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07130C_A Protein	0.000	No mitochondrial presequence	11(MPP)	-0.091		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07140C_A Protein	0.005	No mitochondrial presequence	20(MPP)	0.050	77-81	2-11-low	-	-	-	-	-	-	17-22	-	-	-	-	-	-	16-21	
C1_07150W_A Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07160C_A Protein	0.031	No mitochondrial presequence	32(MPP)	0.094	39-43	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07170C_A Protein	0.008	No mitochondrial presequence	43(MPP)	0.233	16-20	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07180W_A Protein	0.000	No mitochondrial presequence	70(MPP)	-0.057	55-59	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07190W_A Protein	0.000	No mitochondrial presequence	4(MPP)	0.250	54-58,71-75	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07200W_A Protein	0.000	No mitochondrial presequence	71(MPP)	-0.028	60-64	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07210C_A Protein	0.006	No mitochondrial presequence	48(MPP)	-0.021		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07220W_A Protein	0.010	No mitochondrial presequence	42(MPP)	-0.024	12-16,43-47,79-83	4-15-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
C1_07230W_A Protein	0.006	No mitochondrial presequence	48(MPP)	-0.062	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07240W_A Protein	0.000	No mitochondrial presequence	90(MPP)	-0.100	52-56	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07250C_A Protein	0.044	No mitochondrial presequence	19(MPP), 20(Icp55)	0.053	16-20,72-76	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07260C_A Protein	0.000	No mitochondrial presequence	6(MPP)	-0.167	77-81	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07270W_A Protein	0.174	No mitochondrial presequence	52(MPP)	0.058	10-14	8-17-high	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-	
C1_07280C_A Protein	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.053	54-58	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07290W_A Protein	0.008	No mitochondrial presequence	25(MPP)	0.040		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07330W_A Protein	0.010	No mitochondrial presequence	21(MPP)	0.000		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07340W_A Protein	0.000	No mitochondrial presequence	61(MPP)	-0.016	28-32,59-63,73-77	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07350C_A Protein	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07360W_A Protein	0.000	No mitochondrial presequence	65(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07370C_A Protein	0.010	No mitochondrial presequence	49(MPP)	0.020	47-51,75-79	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07380C_A Protein	0.000	No mitochondrial presequence	7(MPP)	-0.143	45-49	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07390W_A Protein	0.000	No mitochondrial presequence	80(MPP)	-0.150		1-10-low	-	-	-	-	-	-	19-24	-	-	-	-	-	-	18-23	
C1_07400C_A Protein	0.000	No mitochondrial presequence	50(MPP)	-0.120	63-67,74-78	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07410C_A Protein	0.000	No mitochondrial presequence	54(MPP)	-0.074	57-61	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07420C_A Protein	0.133	No mitochondrial presequence	17(MPP)	0.235		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07430W_A Protein	0.012	No mitochondrial presequence	58(MPP)	0.034		13-22-high	-	-	-	-	-	-	17-22	-	-	16-21	-	-	-	-	
C1_07440W_A Protein	0.000	No mitochondrial presequence	40(MPP)	0.075	2-6	4-13-high	-	-	-	3-8	-	-	-	-	-	-	-	-	-	-	
C1_07460C_A Protein	0.023	No mitochondrial presequence	57(MPP)	0.018	1-5,55-59	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
C1_07470C_A Protein	0.994	Possessing mitochondrial presequence	27(MPP)	0.222	1-5,5-9,69-73	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07480C_A Protein	0.293	No mitochondrial presequence	30(MPP)	0.200	11-15,72-76	19-28-high	-	-	-	-	11-16	-	-	-	-	-	-	-	-	-	
C1_07490C_A Protein	0.000	No mitochondrial presequence	69(MPP)	-0.101		5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07500C_A Protein	0.000	No mitochondrial presequence	17(MPP)	-0.118	34-38,72-76	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07510W_A Protein	0.868	Possessing mitochondrial presequence	21(MPP), 29(Oct1)	0.190	18-22	14-23-high	20-25	-	-	-	-	-	-	-	-	-	-	17-22	18-23	-	
C1_07520C_A Protein	0.000	No mitochondrial presequence	52(MPP)	-0.058	55-59	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07530W_A Protein	0.072	No mitochondrial presequence	7(MPP)	0.143	1-5,18-22	14-23-high	-	-	2-7	-	1-6	-	-	-	-	-	-	-	-	-	
C1_07540C_A Protein	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	-0.125		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07550W_A Protein	0.115	No mitochondrial presequence	6(MPP)	0.167		6-15-high	5-10	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07560W_A Protein	0.244	No mitochondrial presequence	7(MPP)	0.143	83-87	1-10-high	-	19-24	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07570C_A Protein	0.021	No mitochondrial presequence	12(MPP)	0.167	1-5,10-14	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07580C_A Protein	0.003	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07590C_A Protein	0.004	No mitochondrial presequence	22(MPP)	0.136	58-62	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07600W_A Protein	0.121	No mitochondrial presequence	38(MPP)	0.158	14-18,73-77	13-22-high	-	-	-	-	-	-	4-9	-	-	-	-	-	14-19	3-8	
C1_07610C_A Protein	0.000	No mitochondrial presequence	78(MPP)	0.013	92-96	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07620C_A Protein	0.000	No mitochondrial presequence	14(MPP)	0.000	1-5	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07630W_A Protein	0.994	Possessing mitochondrial presequence	38(MPP)	0.158	47-51	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07640C_A Protein	0.009	No mitochondrial presequence	43(MPP)	0.023	81-85,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07650W_A Protein	0.000	No mitochondrial presequence	36(MPP)	0.000	77-81	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07660W_A Protein	0.004	No mitochondrial presequence	8(MPP)	0.375	59-63	20-29-low	8-13	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07670W_A Protein	0.016	No mitochondrial presequence	12(MPP)	0.333		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07680W_A Protein	0.000	No mitochondrial presequence	49(MPP)	-0.082		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07690C_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.018	9-13,25-29,42-46	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07700C_A Protein	0.033	No mitochondrial presequence	18(MPP)	0.111		8-18-high	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
C1_07710C_A Protein	0.000	No mitochondrial presequence	31(MPP)	-0.065		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07780W_A Protein	0.440	Possessing mitochondrial presequence	20(MPP)	0.200	49-53,56-60	20-29-high	-	-	-	-	-	-	17-22	-	-	16-21	-	-	-	-	
C1_07790C_A Protein	0.000	No mitochondrial presequence	66(MPP)	-0.197		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07800W_A Protein	0.882	Possessing mitochondrial presequence	21(MPP)	0.238		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07810C_A Protein	0.000	No mitochondrial presequence	79(MPP)	0.051		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07820W_A Protein	0.000	No mitochondrial presequence	86(MPP)	0.047		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07830C_A Protein	0.010	No mitochondrial presequence	94(MPP)	0.064		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07840W_A Protein	0.000	No mitochondrial presequence	5(MPP)	-0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07850C_A Protein	0.000	No mitochondrial presequence	27(MPP), 28(Icp55)	-0.037	63-67	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07860W_A Protein	0.015	No mitochondrial presequence	6(MPP)	0.167	63-67	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07870C_A Protein	0.005	No mitochondrial presequence	42(MPP)	-0.095		3-14-low	-	-	-	-	-	-	-	10-15	-	9-14	-	-	-	-	
C1_07890C_A Protein	0.010	No mitochondrial presequence	21(MPP)	0.048	18-22,27-31	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07900W_A Protein	0.000	No mitochondrial presequence	16(MPP)	0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07910C_A Protein	0.989	Possessing mitochondrial presequence	30(MPP)	0.167	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07920W_A Protein	0.000	No mitochondrial presequence	49(MPP)	0.102	51-55	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07930C_A Protein	0.000	No mitochondrial presequence	24(MPP)	-0.125	50-54	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07950C_A Protein	0.014	No mitochondrial presequence	48(MPP)	0.146		10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07960W_A Protein	0.000	No mitochondrial presequence	95(MPP)	-0.042		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07970C_A Protein	0.010	No mitochondrial presequence	44(MPP)	0.068		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07980C_A Protein	0.000	No mitochondrial presequence	44(MPP)	0.045		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_07990C_A Protein	0.000	No mitochondrial presequence	57(MPP)	0.000	72-76,88-92	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08000W_A Protein	0.000	No mitochondrial presequence	53(MPP)	-0.113		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08010W_A Protein	0.005	No mitochondrial presequence	18(MPP)	0.111	54-58	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08020W_A Protein	0.014	No mitochondrial presequence	21(MPP)	0.095	7-11	6-15-high	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
C1_08030W_A Protein	0.000	No mitochondrial presequence	92(MPP)	-0.033	16-20	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08040W_A Protein	0.004	No mitochondrial presequence	27(MPP)	0.037		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08050W_A Protein	0.636	Possessing mitochondrial presequence	23(MPP)	0.217	43-47	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08060W_A Protein	0.957	Possessing mitochondrial presequence	24(MPP)	0.250	79-83	16-25-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08070W_A Protein	0.000	No mitochondrial presequence	42(MPP)	-0.095	39-43	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08080C_A Protein	0.164	No mitochondrial presequence	23(MPP), 31(Oct1)	0.043	41-45,44-48,78-82	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08090C_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.140	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08100W_A Protein	0.006	No mitochondrial presequence	40(MPP)	0.125		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08110W_A Protein	0.004	No mitochondrial presequence	65(MPP), 66(Icp55)	-0.092	71-75	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08120W_A Protein	0.011	No mitochondrial presequence	43(MPP), 51(Oct1)	0.093	40-44,81-85	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08130C_A Protein	0.008	No mitochondrial presequence	66(MPP)	0.000	63-67	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08140W_A Protein	0.003	No mitochondrial presequence	24(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08150C_A Protein	0.000	No mitochondrial presequence	27(MPP)	0.111	24-28,88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08160W_A Protein	0.000	No mitochondrial presequence	44(MPP)	0.023		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08170C_A Protein	0.000	No mitochondrial presequence	86(MPP)	-0.081		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08180C_A Protein	0.000	No mitochondrial presequence	14(MPP)	0.000	54-58,67-71	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08190C_A Protein	0.000	No mitochondrial presequence	39(MPP)	0.103	47-51,91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08200W_A Protein	0.004	No mitochondrial presequence	7(MPP)	0.429		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08210C_A Protein	0.012	No mitochondrial presequence	7(MPP)	-0.143	48-52,89-93	1-12-low	-	-	-	-	-	-	-	25-30	-	-	-	-	-	24-29	
C1_08220W_A Protein	0.000	No mitochondrial presequence	82(MPP)	0.000		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08230C_A Protein	0.000	No mitochondrial presequence	17(MPP)	0.118		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08240C_A Protein	0.000	No mitochondrial presequence	39(MPP)	0.051		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08260C_A Protein	0.000	No mitochondrial presequence	48(MPP)	0.062		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08270C_A Protein	0.005	No mitochondrial presequence	25(MPP)	0.040	58-62,65-69,79-83	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08290C_A Protein	0.006	No mitochondrial presequence	40(MPP), 41(Icp55)	0.025	37-41	1-10-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
C1_08300W_A Protein	0.007	No mitochondrial presequence	57(MPP)	0.053	84-88,94-98	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08310W_A Protein	0.000	No mitochondrial presequence	49(MPP)	-0.020	53-57	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08320W_A Protein	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071	37-41	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08330C_A Protein	0.000	No mitochondrial presequence	20(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08340C_A Protein	0.007	No mitochondrial presequence	75(MPP), 76(Icp55)	0.040	82-86	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08350C_A Protein	0.031	No mitochondrial presequence	8(MPP)	0.125	41-45	18-27-high	-	-	-	-	-	-	-	-	20-25	-	-	-	-	-	
C1_08360C_A Protein	0.000	No mitochondrial presequence	29(MPP)	0.034	26-30	15-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08370W_A Protein	0.000	No mitochondrial presequence	16(MPP)	0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08380W_A Protein	0.000	No mitochondrial presequence	70(MPP)	0.057		12-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08390C_A Protein	0.014	No mitochondrial presequence	87(MPP), 88(Icp55)	0.046		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08400C_A Protein	0.991	Possessing mitochondrial presequence	13(MPP), 14(Icp55)	0.231	25-29,53-57	7-16-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
C1_08410C_A Protein	0.013	No mitochondrial presequence	26(MPP)	0.000	23-27,80-84	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08420W_A Protein	0.000	No mitochondrial presequence	33(MPP)	-0.121		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08430W_A Protein	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	0.000	55-59	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08440C_A Protein	0.055	No mitochondrial presequence	15(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08450C_A Protein	0.004	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.058		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08460C_A Protein	0.000	No mitochondrial presequence	45(MPP)	0.067		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08470W_A Protein	0.213	No mitochondrial presequence	11(MPP)	0.182	8-12,11-15	4-15-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
C1_08480C_A Protein	0.073	No mitochondrial presequence	68(MPP), 69(Icp55)	0.000	13-17,16-20,66-70	11-20-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
C1_08490W_A Protein	0.000	No mitochondrial presequence	71(MPP)	0.042		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08500C_A Protein	0.000	No mitochondrial presequence	11(MPP)	0.182	63-67	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08510W_A Protein	0.000	No mitochondrial presequence	52(MPP)	0.058		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08520C_A Protein	0.655	Possessing mitochondrial presequence	76(MPP)	0.171	15-19,51-55,68-72	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08530W_A Protein	0.000	No mitochondrial presequence	44(MPP)	-0.045		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08540C_A Protein	0.012	No mitochondrial presequence	58(MPP)	0.069		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08550C_A Protein	0.963	Possessing mitochondrial presequence	24(MPP), 25(Icp55)	0.083	21-25,26-30	1-10-high	-	-	-	-	-	-	1-6	-	-	-	-	25-30	-	-	
C1_08560W_A Protein	0.003	No mitochondrial presequence	7(MPP)	0.143	46-50,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08570C_A Protein	0.013	No mitochondrial presequence	44(MPP), 52(Oct1)	0.114	6-10	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08580C_A Protein	0.008	No mitochondrial presequence	61(MPP)	0.049		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08590C_A Protein	0.003	No mitochondrial presequence	59(MPP)	0.051	62-66,78-82	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08600C_A Protein	0.000	No mitochondrial presequence	49(MPP)	0.102		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08610C_A Protein	0.074	No mitochondrial presequence	46(MPP)	0.065	13-17	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	13-18	-	
C1_08620W_A Protein	0.000	No mitochondrial presequence	84(MPP)	-0.036	45-49,73-77	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08630W_A Protein	0.393	Possessing mitochondrial presequence	22(MPP)	0.182	12-16	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08640W_A Protein	0.000	No mitochondrial presequence	93(MPP)	-0.022		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08650C_A Protein	0.000	No mitochondrial presequence	34(MPP)	0.029		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08660C_A Protein	0.000	No mitochondrial presequence	30(MPP)	0.067		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08670W_A Protein	0.000	No mitochondrial presequence	90(MPP)	0.022		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08680C_A Protein	0.033	No mitochondrial presequence	18(MPP)	0.167	48-52,64-68,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08690W_A Protein	0.884	Possessing mitochondrial presequence	13(MPP), 21(Oct1)	0.308	73-77,77-81,92-96	2-11-high	-	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08700W_A Protein	0.000	No mitochondrial presequence	65(MPP)	0.077		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08710W_A Protein	0.000	No mitochondrial presequence	9(MPP)	0.111		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08730W_A Protein	0.000	No mitochondrial presequence	65(MPP)	-0.123	80-84,86-90	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08740C_A Protein	0.000	No mitochondrial presequence	6(MPP)	0.500		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08750W_A Protein	0.000	No mitochondrial presequence	51(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08760W_A Protein	0.391	Possessing mitochondrial presequence	22(MPP), 30(Oct1)	0.136	19-23	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08770W_A Protein	0.000	No mitochondrial presequence	49(MPP)	-0.020		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08780W_A Protein	0.004	No mitochondrial presequence	29(MPP), 30(Icp55)	0.069		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08790W_A Protein	0.000	No mitochondrial presequence	52(MPP)	-0.154		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08800W_A Protein	0.015	No mitochondrial presequence	42(MPP)	-0.024	4-8	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08810C_A Protein	0.967	Possessing mitochondrial presequence	30(MPP)	0.200		1-10-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
C1_08820C_A Protein	0.984	Possessing mitochondrial presequence	23(MPP)	0.174		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08830C_A Protein	0.000	No mitochondrial presequence	90(MPP)	-0.089		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08840W_A Protein	0.003	No mitochondrial presequence	37(MPP)	0.108	72-76,78-82	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08850C_A Protein	0.916	Possessing mitochondrial presequence	12(MPP)	0.250	1-5,77-81,81-85	1-12-high	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	-	
C1_08860C_A Protein	0.183	No mitochondrial presequence	16(MPP)	0.062		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08870C_A Protein	0.000	No mitochondrial presequence	71(MPP)	-0.014		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08880W_A Protein	0.018	No mitochondrial presequence	75(MPP)	0.080		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_08890C_A Protein	0.000	No mitochondrial presequence	7(MPP)	0.286		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
