Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YDL058W Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL057W Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.017	96-100	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL056W Ntermext	0.267	No mitochondrial presequence	14(MPP)	0.214	4-8,58-62,61-65	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL055C Ntermext	0.204	No mitochondrial presequence	16(MPP), 17(Icp55)	0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL054C Ntermext	0.008	No mitochondrial presequence	26(MPP)	0.038	16-20,28-32	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL053C Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.108	49-53	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL052C Ntermext	0.049	No mitochondrial presequence	24(MPP)	0.125	21-25,68-72,71-75	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL051W Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	30-34,48-52,80-84	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL050C Ntermext	0.006	No mitochondrial presequence	5(MPP)	0.200	44-48	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL049C Ntermext	0.004	No mitochondrial presequence	17(MPP)	0.059		5-14-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
YDL048C Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.013	56-60	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL047W Ntermext	0.005	No mitochondrial presequence	74(MPP)	-0.068		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL046W Ntermext	0.007	No mitochondrial presequence	74(MPP)	0.000		4-13-high	-	7-12	-	-	-	-	-	-	-	-	-	-	-	-	
YDL045W Ntermext	0.004	No mitochondrial presequence	71(MPP)	0.127	27-31,82-86	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL045C Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.049	8-12	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL044C Ntermext	0.996	Possessing mitochondrial presequence	22(MPP)	0.182	15-19,19-23,75-79,79-83	14-23-high	-	-	-	-	15-20	-	-	7-12	-	-	-	-	-	6-11	
YDL043C Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.074	67-71	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL042C Ntermext	0.003	No mitochondrial presequence	33(MPP)	0.091		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL041W Ntermext	0.000	No mitochondrial presequence	18(MPP), 26(Oct1)	-0.056		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL040C Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.500	12-16,27-31,93-97	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL039C Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.097		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL037C Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL036C Ntermext	0.980	Possessing mitochondrial presequence	64(MPP)	0.109		5-15-low	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
YDL035C Ntermext	0.150	No mitochondrial presequence	36(MPP)	0.083		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL034W Ntermext	0.640	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.304		10-21-high	-	19-24	-	-	-	17-22	9-14,13-18	-	-	-	-	-	-	8-13,12-17,16-21	
YDL033C Ntermext	0.024	No mitochondrial presequence	24(MPP)	0.042	13-17,94-98	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL032W Ntermext	0.005	No mitochondrial presequence	37(MPP)	0.081	86-90	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL031W Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.375		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL030W Ntermext	0.012	No mitochondrial presequence	25(MPP)	-0.120	32-36	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL029W Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.044		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL028C Ntermext	0.005	No mitochondrial presequence	32(MPP), 33(Icp55)	-0.031		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL027C Ntermext	0.309	No mitochondrial presequence	66(MPP), 67(Icp55)	0.121	37-41	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL026W Ntermext	0.061	No mitochondrial presequence	48(MPP), 49(Icp55)	0.083	28-32,45-49	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL025C Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.103		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL025W Ntermext	0.034	No mitochondrial presequence	33(MPP)	0.030	46-50	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL024C Ntermext	0.050	No mitochondrial presequence	37(MPP), 38(Icp55)	0.081	27-31	6-18-high	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
YDL022C Ntermext	0.035	No mitochondrial presequence	38(MPP)	0.000	35-39,73-77	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL023C Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.031		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL022W Ntermext	0.004	No mitochondrial presequence	46(MPP)	0.065	73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL021W Ntermext	0.013	No mitochondrial presequence	46(MPP)	0.000		14-24-high	-	-	-	-	-	-	-	-	-	-	12-17	-	-	-	
YDL020C Ntermext	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.091	86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL019C Ntermext	0.000	No mitochondrial presequence	4(MPP)	0.000	59-63,76-80	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL018C Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.030		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL017W Ntermext	0.060	No mitochondrial presequence	12(MPP)	0.167	81-85,94-98	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL016C Ntermext	0.539	Possessing mitochondrial presequence	24(MPP)	0.167	5-9,31-35	4-13-high	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
YDL015C Ntermext	0.008	No mitochondrial presequence	7(MPP)	-0.286		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL014W Ntermext	0.084	No mitochondrial presequence	49(MPP)	0.224		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL013W Ntermext	0.116	No mitochondrial presequence	12(MPP)	0.167	3-7,79-83	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL012C Ntermext	0.015	No mitochondrial presequence	40(MPP), 41(Icp55)	0.025		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL011C Ntermext	0.000	No mitochondrial presequence	5(MPP)	0.000	79-83	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL010W Ntermext	0.009	No mitochondrial presequence	59(MPP), 60(Icp55)	0.017		14-23-low	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
YDL009C Ntermext	0.023	No mitochondrial presequence	47(MPP)	0.149	31-35,44-48	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL008W Ntermext	0.009	No mitochondrial presequence	69(MPP)	-0.087	2-6	1-12-low	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
YDL007C Ntermext	0.013	No mitochondrial presequence	18(MPP)	0.000	22-26	12-21-high	-	-	-	-	-	-	12-17	-	-	11-16	-	-	-	-	
YDL007W Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.147		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL006W Ntermext	0.162	No mitochondrial presequence	10(MPP)	0.000	7-11,19-23,25-29,95-99	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
YDL005C Ntermext	0.009	No mitochondrial presequence	28(MPP)	0.071		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL004W Ntermext	0.996	Possessing mitochondrial presequence	21(MPP), 22(Icp55)	0.238		6-15-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YDL003W Ntermext	0.028	No mitochondrial presequence	32(MPP)	0.094	29-33,96-100	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL002C Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDL001W Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.125		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR001C Ntermext	0.129	No mitochondrial presequence	18(MPP), 19(Icp55)	0.167		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR002W Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.099		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR003W Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.030	38-42	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR003W Ntermext	0.020	No mitochondrial presequence	27(MPP)	0.222		5-14-low	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
YDR004W Ntermext	0.016	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250	1-5,5-9,60-64	13-24-low	-	-	-	2-7	-	-	-	-	-	-	-	-	-	-	
YDR005C Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.143		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR006C Ntermext	0.006	No mitochondrial presequence	35(MPP)	-0.057		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR007W Ntermext	0.004	No mitochondrial presequence	65(MPP)	0.031	23-27,69-73	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR008C Ntermext	0.209	No mitochondrial presequence	26(MPP)	0.077	20-24,32-36,46-50	20-29-high	-	-	-	-	-	23-28	12-17	-	-	11-16	-	19-24	-	-	
YDR009W Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056	74-78	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR010C Ntermext	0.003	No mitochondrial presequence	29(MPP)	-0.034	10-14,33-37	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR011W Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.083	54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR012W Ntermext	0.019	No mitochondrial presequence	16(MPP)	0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR013W Ntermext	0.019	No mitochondrial presequence	16(MPP)	0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR014W Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.118		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR014W Ntermext	0.010	No mitochondrial presequence	56(MPP), 64(Oct1)	0.125		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR015C Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.016	59-63	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR016C Ntermext	0.007	No mitochondrial presequence	64(MPP)	-0.062	4-8	16-26-low	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR017C Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.000	57-61	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR018C Ntermext	0.370	No mitochondrial presequence	10(MPP)	0.200	33-37	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR019C Ntermext	0.878	Possessing mitochondrial presequence	17(MPP)	0.235	9-13,70-74	1-13-high	-	-	-	-	-	-	-	-	12-17	-	-	-	-	-	
YDR020C Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.000		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR021W Ntermext	0.005	No mitochondrial presequence	37(MPP)	0.054		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR022C Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.150		14-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR023W Ntermext	0.009	No mitochondrial presequence	26(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR024W Ntermext	0.633	Possessing mitochondrial presequence	22(MPP)	0.091	19-23	14-23-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
YDR025W Ntermext	0.283	No mitochondrial presequence	34(MPP)	0.176	86-90,90-94	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR026C Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069	26-30	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR027C Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.091	14-18	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR028C Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR029W Ntermext	0.003	No mitochondrial presequence	16(MPP)	0.125	19-23	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR030C Ntermext	0.054	No mitochondrial presequence	36(MPP)	0.111	41-45	8-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR031W Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.056	27-31	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR032C Ntermext	0.164	No mitochondrial presequence	18(MPP)	0.167	9-13,15-19,37-41,48-52,82-86	15-24-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
YDR033W Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.077		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR034C Ntermext	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.263	20-24	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR034C Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.083		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR034W Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.091	34-38	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR035W Ntermext	0.019	No mitochondrial presequence	25(MPP)	0.080		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR036C Ntermext	0.898	Possessing mitochondrial presequence	24(MPP), 32(Oct1)	0.208		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR037W Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.036	62-66,66-70	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR038C Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.152		11-20-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
YDR039C Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.152		11-20-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
YDR040C Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.152		11-20-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
YDR041W Ntermext	0.841	Possessing mitochondrial presequence	14(MPP)	0.214		8-17-high	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
YDR042C Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.000	23-27,90-94	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR043C Ntermext	0.005	No mitochondrial presequence	56(MPP)	-0.071		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR044W Ntermext	0.030	No mitochondrial presequence	27(MPP)	0.148		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR045C Ntermext	0.012	No mitochondrial presequence	28(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	24-29	-	-	-	-	
YDR046C Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.073	52-56	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR047W Ntermext	0.043	No mitochondrial presequence	41(MPP)	0.268	38-42,58-62	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR048C Ntermext	0.000	No mitochondrial presequence	83(MPP)	0.048	65-69,75-79	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR049W Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR050C Ntermext	0.072	No mitochondrial presequence	9(MPP)	0.333		18-29-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
YDR051C Ntermext	0.003	No mitochondrial presequence	64(MPP)	0.000	69-73,85-89	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR052C Ntermext	0.073	No mitochondrial presequence	11(MPP)	0.182		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR053W Ntermext	0.022	No mitochondrial presequence	31(MPP)	0.032		9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR054C Ntermext	0.065	No mitochondrial presequence	42(MPP), 43(Icp55)	0.119		1-10-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
YDR055W Ntermext	0.005	No mitochondrial presequence	21(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR056C Ntermext	0.102	No mitochondrial presequence	33(MPP)	0.152	30-34,33-37	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR057W Ntermext	0.004	No mitochondrial presequence	67(MPP)	-0.045		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR058C Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.500	40-44,92-96	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR059C Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.222		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR060W Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.059		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR061W Ntermext	0.116	No mitochondrial presequence	39(MPP)	0.154		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR062W Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.089		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR063W Ntermext	0.103	No mitochondrial presequence	37(MPP)	0.162		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR064W Ntermext	0.273	No mitochondrial presequence	65(MPP)	0.092	37-41,71-75,92-96	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR065W Ntermext	0.260	No mitochondrial presequence	21(MPP)	0.143	26-30	17-26-high	-	-	-	-	-	-	18-23	-	-	-	-	-	-	17-22,21-26	
YDR066C Ntermext	0.010	No mitochondrial presequence	60(MPP), 61(Icp55)	-0.033	13-17,57-61	2-12-low	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
YDR067C Ntermext	0.010	No mitochondrial presequence	39(MPP)	0.103	56-60	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR068W Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.155	65-69,90-94	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR069C Ntermext	0.009	No mitochondrial presequence	16(MPP)	-0.062	52-56,96-100	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR070C Ntermext	0.685	Possessing mitochondrial presequence	16(MPP)	0.188	29-33	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR071C Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.048	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR072C Ntermext	0.495	Possessing mitochondrial presequence	23(MPP)	0.087		7-16-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
YDR073W Ntermext	0.006	No mitochondrial presequence	17(MPP)	0.176	94-98	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR074W Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.000	17-21	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR075W Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.035	15-19,33-37	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR076W Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.027		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR077W Ntermext	0.012	No mitochondrial presequence	15(MPP)	0.267		11-24-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	-	
YDR078C Ntermext	0.064	No mitochondrial presequence	10(MPP)	0.200	19-23,23-27,52-56	19-28-high	25-30	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR079W Ntermext	0.152	No mitochondrial presequence	33(MPP)	0.152		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR079C Ntermext	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.018	54-58	16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR080W Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.184		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR081C Ntermext	0.044	No mitochondrial presequence	51(MPP), 52(Icp55)	0.059	29-33,48-52,79-83	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR082W Ntermext	0.008	No mitochondrial presequence	21(MPP)	-0.048	4-8,18-22,52-56	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR083W Ntermext	0.064	No mitochondrial presequence	35(MPP), 36(Icp55)	0.086	21-25,36-40	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR084C Ntermext	0.189	No mitochondrial presequence	74(MPP)	0.068	25-29	4-13-high	-	-	-	22-27	-	-	-	-	-	-	-	-	-	-	
YDR085C Ntermext	0.007	No mitochondrial presequence	33(MPP)	0.121	34-38	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR086C Ntermext	0.018	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071	22-26,58-62,87-91,90-94	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR087C Ntermext	0.842	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.261	50-54,67-71	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR088C Ntermext	0.073	No mitochondrial presequence	43(MPP)	0.116	40-44	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR089W Ntermext	0.022	No mitochondrial presequence	86(MPP), 87(Icp55)	0.012	53-57	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR090C Ntermext	0.010	No mitochondrial presequence	95(MPP)	0.042		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR091C Ntermext	0.000	No mitochondrial presequence	88(MPP)	0.091		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR092W Ntermext	0.006	No mitochondrial presequence	71(MPP), 72(Icp55)	-0.113	72-76,83-87	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR093W Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.049		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR094W Ntermext	0.346	No mitochondrial presequence	85(MPP)	0.059	71-75	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR095C Ntermext	0.484	Possessing mitochondrial presequence	18(MPP)	0.167	9-13,16-20,92-96	10-20-high	-	-	-	-	-	-	-	-	14-19	-	13-18,25-30	-	-	-	
YDR096W Ntermext	0.000	No mitochondrial presequence	79(MPP)	-0.051	41-45	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR097C Ntermext	0.003	No mitochondrial presequence	6(MPP)	-0.167		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR098C Ntermext	0.082	No mitochondrial presequence	26(MPP), 27(Icp55)	0.115	29-33	5-17-low	-	22-27	-	-	-	-	-	-	-	-	-	-	-	-	
YDR099W Ntermext	0.000	No mitochondrial presequence	86(MPP)	-0.035	11-15	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR100W Ntermext	0.005	No mitochondrial presequence	65(MPP)	0.031	8-12,62-66	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR101C Ntermext	0.027	No mitochondrial presequence	48(MPP)	0.062	56-60	1-10-low	-	-	-	-	-	-	14-19	-	-	-	-	-	-	13-18	
YDR102C Ntermext	0.009	No mitochondrial presequence	61(MPP)	0.000	5-9	16-25-low	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
YDR103W Ntermext	0.004	No mitochondrial presequence	58(MPP)	0.034		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR104C Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.023	76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR105C Ntermext	0.003	No mitochondrial presequence	44(MPP)	0.045	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR106W Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.050	44-48,48-52	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR107C Ntermext	0.046	No mitochondrial presequence	42(MPP)	0.048		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR108W Ntermext	0.031	No mitochondrial presequence	31(MPP)	-0.032	6-10,28-32,64-68	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR109C Ntermext	0.004	No mitochondrial presequence	7(MPP)	0.571		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YDR110W Ntermext	0.005	No mitochondrial presequence	10(MPP)	-0.100		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
