# Mitofates predictions for S. pombe 972h-
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPAC2C4.14c Protein	0.000	No mitochondrial presequence	23(MPP)	0.043	33-37,64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2C4.15c Protein	0.000	No mitochondrial presequence	76(MPP)	-0.145		15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2C4.16c Protein	0.005	No mitochondrial presequence	60(MPP)	0.300		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.02 Protein	0.000	No mitochondrial presequence	34(MPP)	0.059		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2C4.17c Protein	0.000	No mitochondrial presequence	7(MPP)	0.000	53-57,56-60,66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.01 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.239		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.02 Protein	0.130	No mitochondrial presequence	30(MPP)	0.167	9-13,28-32	7-16-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
SPAC25G10.03 Protein	0.000	No mitochondrial presequence	29(MPP), 30(Icp55)	-0.172		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.04c Protein	0.000	No mitochondrial presequence	80(MPP)	-0.037	67-71,96-100	2-11-low	-	-	-	-	-	-	-	22-27	-	-	-	-	-	21-26	
SPAC25G10.05c Protein	0.008	No mitochondrial presequence	65(MPP)	0.046	62-66	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.06 Protein	0.321	No mitochondrial presequence	24(MPP)	0.208	10-14,13-17	10-19-high	-	-	-	14-19	10-15	-	-	-	-	-	-	-	-	-	
SPAC977.09c Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.03 Protein	0.000	No mitochondrial presequence	70(MPP)	-0.014	18-22	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.07c Protein	0.014	No mitochondrial presequence	34(MPP)	0.147	2-6	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.08 Protein	0.000	No mitochondrial presequence	60(MPP), 61(Icp55)	-0.150	57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC25G10.09c Protein	0.000	No mitochondrial presequence	53(MPP), 54(Icp55)	-0.038		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.02c Protein	0.000	No mitochondrial presequence	69(MPP)	-0.101		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.03c Protein	0.000	No mitochondrial presequence	42(MPP)	-0.119	88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.04c Protein	0.000	No mitochondrial presequence	56(MPP)	-0.018		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.05c Protein	0.000	No mitochondrial presequence	67(MPP)	-0.060		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.10 Protein	0.003	No mitochondrial presequence	51(MPP)	0.078	38-42	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.06c Protein	0.000	No mitochondrial presequence	36(MPP)	-0.056		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.07 Protein	0.342	No mitochondrial presequence	30(MPP)	0.067	3-7	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.08 Protein	0.000	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.029	57-61,71-75	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27F1.09c Protein	0.000	No mitochondrial presequence	21(MPP)	-0.048		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.01 Protein	0.019	No mitochondrial presequence	81(MPP)	0.235		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.02 Protein	0.000	No mitochondrial presequence	27(MPP)	0.111	52-56	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.03c Protein	0.003	No mitochondrial presequence	44(MPP)	0.091		14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.04c Protein	0.004	No mitochondrial presequence	79(MPP), 87(Oct1)	0.000	39-43	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.04 Protein	0.000	No mitochondrial presequence	38(MPP), 39(Icp55)	-0.132	87-91	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.06c Protein	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.265		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.07 Protein	0.000	No mitochondrial presequence	18(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.09 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.079		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.08 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.045	75-79,95-99	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.10c Protein	0.000	No mitochondrial presequence	50(MPP)	0.040		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.11 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026	3-7	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.12 Protein	0.011	No mitochondrial presequence	34(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.16 Protein	0.056	No mitochondrial presequence	19(MPP)	-0.053	9-13	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.17 Protein	0.000	No mitochondrial presequence	46(MPP)	0.022	20-24	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.13c Protein	0.000	No mitochondrial presequence	72(MPP)	0.083	25-29	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.14c Protein	0.140	No mitochondrial presequence	35(MPP)	0.114		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1527.01 Protein	0.000	No mitochondrial presequence	64(MPP)	-0.094	71-75	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1527.02 Protein	0.014	No mitochondrial presequence	9(MPP)	0.000	65-69	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1527.03 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.139		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.01c Protein	0.000	No mitochondrial presequence	58(MPP)	-0.190	37-41,55-59	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.02c Protein	0.000	No mitochondrial presequence	18(MPP)	0.111	21-25	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.05c Protein	0.000	No mitochondrial presequence	16(MPP)	0.250		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.03c Protein	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	-0.075	88-92	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.04c Protein	0.045	No mitochondrial presequence	18(MPP)	0.111	69-73	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.01 Protein	0.000	No mitochondrial presequence	84(MPP), 85(Icp55)	-0.060		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.02 Protein	0.006	No mitochondrial presequence	80(MPP)	0.087		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.03c Protein	0.000	No mitochondrial presequence	53(MPP)	0.000	24-28	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.05c Protein	0.040	No mitochondrial presequence	21(MPP)	0.048	19-23,70-74	18-27-high	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
SPAC13C5.06c Protein	0.013	No mitochondrial presequence	10(MPP)	0.200	7-11,68-72	6-15-high	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-	
SPAC29E6.04 Protein	0.062	No mitochondrial presequence	15(MPP), 16(Icp55)	0.067	25-29	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.06c Protein	0.015	No mitochondrial presequence	61(MPP)	0.049	68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.07 Protein	0.007	No mitochondrial presequence	7(MPP)	-0.143	80-84	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.08 Protein	0.000	No mitochondrial presequence	90(MPP)	-0.044		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.09 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.094		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.10c Protein	0.000	No mitochondrial presequence	8(MPP)	0.125		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.01 Protein	0.033	No mitochondrial presequence	10(MPP)	0.300		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.02c Protein	0.000	No mitochondrial presequence	18(MPP)	0.056		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.03c Protein	0.000	No mitochondrial presequence	93(MPP)	-0.011	20-24	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.04 Protein	0.000	No mitochondrial presequence	13(MPP)	-0.154		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.05c Protein	0.000	No mitochondrial presequence	83(MPP)	-0.048		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.02 Protein	0.057	No mitochondrial presequence	26(MPP)	0.115	87-91	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.01 Protein	0.000	No mitochondrial presequence	34(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.17c Protein	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	0.062		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.03 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.077	12-16	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.04 Protein	0.005	No mitochondrial presequence	33(MPP)	0.061	30-34,47-51,66-70	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.05 Protein	0.017	No mitochondrial presequence	54(MPP)	-0.019	78-82	21-30-high	-	9-14	-	-	-	7-12	-	-	-	-	-	-	-	6-11	
SPAC9E9.06c Protein	0.000	No mitochondrial presequence	12(MPP)	0.083	77-81	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.07c Protein	0.006	No mitochondrial presequence	73(MPP)	0.027	9-13	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.08 Protein	0.000	No mitochondrial presequence	67(MPP)	-0.119		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.09c Protein	0.000	No mitochondrial presequence	40(MPP)	0.000	65-69,68-72,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.10c Protein	0.012	No mitochondrial presequence	6(MPP)	0.167		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.07 Protein	0.000	No mitochondrial presequence	20(MPP)	-0.150		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.11 Protein	0.008	No mitochondrial presequence	67(MPP)	-0.060	64-68,75-79	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.12c Protein	0.030	No mitochondrial presequence	19(MPP)	0.053	42-46,55-59	4-13-low	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
SPAC9E9.13 Protein	0.000	No mitochondrial presequence	16(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.14 Protein	0.162	No mitochondrial presequence	19(MPP)	0.105		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.15 Protein	0.006	No mitochondrial presequence	25(MPP)	-0.080		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.16c Protein	0.000	No mitochondrial presequence	22(MPP)	-0.045	80-84	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.15c Protein	0.012	No mitochondrial presequence	52(MPP)	0.096	57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.14 Protein	0.000	No mitochondrial presequence	13(MPP)	-0.077		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.13c Protein	0.000	No mitochondrial presequence	38(MPP)	0.053	35-39,81-85	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.12 Protein	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071	15-19	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.11c Protein	0.000	No mitochondrial presequence	54(MPP)	-0.111	2-6,8-12	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.10 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.09c Protein	0.008	No mitochondrial presequence	82(MPP)	-0.012	46-50,65-69,69-73	21-30-high	-	-	-	-	-	21-26	-	-	-	20-25	-	-	-	-	
SPAC17C9.08 Protein	0.003	No mitochondrial presequence	42(MPP)	0.024	22-26,48-52,60-64	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	4-9	
SPAC17C9.07 Protein	0.000	No mitochondrial presequence	27(MPP)	0.111	16-20,80-84	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.06 Protein	0.000	No mitochondrial presequence	59(MPP)	-0.085	62-66	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.05c Protein	0.000	No mitochondrial presequence	49(MPP)	0.000	36-40	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.03 Protein	0.012	No mitochondrial presequence	57(MPP)	0.088	14-18	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.02c Protein	0.014	No mitochondrial presequence	58(MPP), 66(Oct1)	0.069	5-9,37-41	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.01c Protein	0.011	No mitochondrial presequence	28(MPP)	-0.036	43-47,58-62	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1851.02 Protein	0.078	No mitochondrial presequence	24(MPP), 25(Icp55)	0.083	21-25,27-31,57-61	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	21-26	-	
SPAC1851.03 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.220	80-84	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1851.04c Protein	0.100	No mitochondrial presequence	44(MPP), 45(Icp55)	0.068		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.02c Protein	0.060	No mitochondrial presequence	36(MPP)	0.056	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.03c Protein	0.000	No mitochondrial presequence	64(MPP)	-0.062		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23E2.01 Protein	0.009	No mitochondrial presequence	48(MPP)	0.146		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.04 Protein	0.657	Possessing mitochondrial presequence	50(MPP)	0.120		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.05c Protein	0.047	No mitochondrial presequence	23(MPP)	0.087	42-46,68-72,73-77	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.06 Protein	0.996	Possessing mitochondrial presequence	12(MPP), 20(Oct1)	0.250	9-13,82-86	1-13-high	11-16	-	-	-	-	-	-	-	-	-	-	-	9-14	-	
SPAC27D7.07c Protein	0.011	No mitochondrial presequence	6(MPP)	0.333	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.08c Protein	0.022	No mitochondrial presequence	26(MPP)	0.000	27-31,57-61	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.09c Protein	0.000	No mitochondrial presequence	30(MPP)	0.067		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.11c Protein	0.000	No mitochondrial presequence	29(MPP)	0.138		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.12c Protein	0.050	No mitochondrial presequence	27(MPP)	-0.037		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.13c Protein	0.000	No mitochondrial presequence	21(MPP)	-0.048	18-22,63-67	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.14c Protein	0.000	No mitochondrial presequence	65(MPP)	-0.138	10-14,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.03 Protein	0.000	No mitochondrial presequence	6(MPP)	0.000	25-29,47-51	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.04 Protein	0.055	No mitochondrial presequence	18(MPP)	0.111		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.05c Protein	0.000	No mitochondrial presequence	43(MPP)	0.047		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.06 Protein	0.108	No mitochondrial presequence	38(MPP)	0.158	45-49	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.07 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.025	40-44	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.08 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.091		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.09 Protein	0.000	No mitochondrial presequence	41(MPP)	0.098		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.10c Protein	0.009	No mitochondrial presequence	26(MPP)	-0.115	69-73	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.11 Protein	0.032	No mitochondrial presequence	35(MPP)	0.086		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.12c Protein	0.000	No mitochondrial presequence	47(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23E2.02 Protein	0.025	No mitochondrial presequence	30(MPP)	0.133	11-15	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.13c Protein	0.000	No mitochondrial presequence	47(MPP)	-0.043	45-49,73-77	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC31F12.01 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.105		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.01c Protein	0.007	No mitochondrial presequence	33(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.02c Protein	0.384	No mitochondrial presequence	36(MPP), 37(Icp55)	0.139		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.03 Protein	0.003	No mitochondrial presequence	54(MPP)	0.019	51-55	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.04 Protein	0.000	No mitochondrial presequence	85(MPP)	0.047	72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.05 Protein	0.853	Possessing mitochondrial presequence	19(MPP)	0.211	91-95	9-18-low	-	-	-	-	-	-	4-9	-	-	-	-	-	-	-	
SPAC12B10.07 Protein	0.000	No mitochondrial presequence	12(MPP)	0.000	6-10	18-27-low	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
SPAC23E2.03c Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	14-18	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.06c Protein	0.969	Possessing mitochondrial presequence	28(MPP)	0.214		7-16-low	-	15-20	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
SPAC12B10.08c Protein	0.246	No mitochondrial presequence	19(MPP)	0.158	79-83	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.09 Protein	0.015	No mitochondrial presequence	77(MPP)	0.104	39-43,45-49	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.10 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.11 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.071		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.12c Protein	0.000	No mitochondrial presequence	52(MPP)	-0.173		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.13 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.120		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.14c Protein	0.023	No mitochondrial presequence	32(MPP)	0.031		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.15c Protein	0.000	No mitochondrial presequence	62(MPP)	0.000		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.16c Protein	0.155	No mitochondrial presequence	58(MPP)	0.138	80-84	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.07 Protein	0.012	No mitochondrial presequence	12(MPP)	0.083		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.01 Protein	0.027	No mitochondrial presequence	15(MPP)	0.133	3-7,96-100	8-17-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
SPAC1093.02 Protein	0.000	No mitochondrial presequence	19(MPP)	-0.053		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.03 Protein	0.000	No mitochondrial presequence	93(MPP)	-0.011	18-22,33-37,53-57,81-85	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.04c Protein	0.000	No mitochondrial presequence	40(MPP)	-0.050		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.05 Protein	0.000	No mitochondrial presequence	11(MPP)	0.273	38-42	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.06c Protein	0.003	No mitochondrial presequence	53(MPP)	-0.094	22-26	16-26-low	-	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	
SPAC30C2.02 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.176	14-18,52-56	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.03 Protein	0.083	No mitochondrial presequence	22(MPP)	0.091	63-67	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.04 Protein	0.100	No mitochondrial presequence	30(MPP)	0.133	67-71,86-90	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.05 Protein	0.003	No mitochondrial presequence	26(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.06c Protein	0.068	No mitochondrial presequence	46(MPP)	0.000	17-21	17-28-low	19-24	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
SPAC30C2.07 Protein	0.011	No mitochondrial presequence	15(MPP)	0.067	1-5	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.08 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.071	18-22,78-82	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24H6.13 Protein	0.000	No mitochondrial presequence	92(MPP)	0.011	89-93	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1635.01 Protein	0.012	No mitochondrial presequence	32(MPP)	0.031	9-13	9-18-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
SPAC144.01 Protein	0.057	No mitochondrial presequence	33(MPP)	0.152	10-14	6-15-low	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
SPAC144.02 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.127		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.03 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.065		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.04c Protein	0.008	No mitochondrial presequence	41(MPP)	0.000	54-58	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.05 Protein	0.000	No mitochondrial presequence	55(MPP)	0.018	30-34	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.06 Protein	0.000	No mitochondrial presequence	6(MPP)	0.000	48-52	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.07c Protein	0.007	No mitochondrial presequence	32(MPP)	0.062	53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.08 Protein	0.652	Possessing mitochondrial presequence	25(MPP)	0.160	41-45	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.09c Protein	0.041	No mitochondrial presequence	46(MPP)	0.043	19-23,60-64	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.10c Protein	0.000	No mitochondrial presequence	43(MPP)	0.000	88-92	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24H6.12c Protein	0.000	No mitochondrial presequence	70(MPP), 71(Icp55)	0.000		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.11 Protein	0.192	No mitochondrial presequence	31(MPP)	0.129	87-91	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
