Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPAC23D3.08 Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.043	78-82	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.10c Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.039		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.11 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.022	3-7,10-14	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.12 Ntermext	0.006	No mitochondrial presequence	68(MPP)	0.015	10-14	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.16 Ntermext	0.056	No mitochondrial presequence	19(MPP)	-0.053	9-13	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.17 Ntermext	0.016	No mitochondrial presequence	58(MPP)	0.052	32-36	4-13-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
SPAC23D3.13c Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.083	25-29	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23D3.14c Ntermext	0.183	No mitochondrial presequence	36(MPP)	0.111		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1527.01 Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.086	77-81	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1527.02 Ntermext	0.142	No mitochondrial presequence	24(MPP)	0.042	80-84	20-29-low	-	-	-	-	-	-	-	-	11-16	-	10-15	-	-	-	
SPAC1527.03 Ntermext	0.000	No mitochondrial presequence	90(MPP)	-0.044		2-11-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
SPAC30.01c Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.159	48-52,66-70	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.02c Ntermext	0.004	No mitochondrial presequence	21(MPP)	0.190	24-28	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.05c Ntermext	0.005	No mitochondrial presequence	40(MPP)	0.075		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.03c Ntermext	0.137	No mitochondrial presequence	27(MPP)	0.074		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30.04c Ntermext	0.140	No mitochondrial presequence	31(MPP)	0.161	1-5,92-96	1-12-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
SPAC29E6.01 Ntermext	0.000	No mitochondrial presequence	89(MPP), 90(Icp55)	-0.045		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.02 Ntermext	0.014	No mitochondrial presequence	81(MPP)	0.086		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.03c Ntermext	0.212	No mitochondrial presequence	10(MPP), 11(Icp55)	0.200	11-15,38-42	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.05c Ntermext	0.040	No mitochondrial presequence	21(MPP)	0.048	19-23,70-74	18-27-high	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
SPAC13C5.06c Ntermext	0.060	No mitochondrial presequence	15(MPP)	0.200	12-16,73-77	11-20-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
SPAC29E6.04 Ntermext	0.063	No mitochondrial presequence	25(MPP), 26(Icp55)	0.040	35-39	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.06c Ntermext	0.614	Possessing mitochondrial presequence	21(MPP), 29(Oct1)	0.143	14-18,18-22	1-11-high	20-25	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.07 Ntermext	0.007	No mitochondrial presequence	7(MPP)	-0.143	80-84	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.08 Ntermext	0.000	No mitochondrial presequence	90(MPP)	-0.044		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.09 Ntermext	0.022	No mitochondrial presequence	6(MPP)	0.167	3-7	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC29E6.10c Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.01 Ntermext	0.034	No mitochondrial presequence	20(MPP)	0.250	7-11	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.02c Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.111		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.03c Ntermext	0.003	No mitochondrial presequence	57(MPP)	0.053	9-13,60-64	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.04 Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.192		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16.05c Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.048		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.02 Ntermext	0.014	No mitochondrial presequence	38(MPP)	0.079		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.01 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.17c Ntermext	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	0.062		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.03 Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.070	17-21	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.04 Ntermext	0.008	No mitochondrial presequence	36(MPP)	0.083	33-37,50-54,69-73	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.05 Ntermext	0.017	No mitochondrial presequence	54(MPP)	-0.019	78-82	21-30-high	-	9-14	-	-	-	7-12	-	-	-	-	-	-	-	6-11	
SPAC9E9.06c Ntermext	0.568	Possessing mitochondrial presequence	25(MPP)	0.280		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.07c Ntermext	0.010	No mitochondrial presequence	86(MPP)	0.035	22-26	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.08 Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.067		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.09c Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.000	65-69,68-72,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.10c Ntermext	0.012	No mitochondrial presequence	6(MPP)	0.167		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13C5.07 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.100		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.11 Ntermext	0.008	No mitochondrial presequence	67(MPP)	-0.060	64-68,75-79	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.12c Ntermext	0.071	No mitochondrial presequence	23(MPP)	0.087	4-8,46-50,59-63	8-17-low	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
SPAC9E9.13 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.14 Ntermext	0.156	No mitochondrial presequence	28(MPP)	0.107		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC9E9.15 Ntermext	0.006	No mitochondrial presequence	25(MPP)	-0.080		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.16c Ntermext	0.004	No mitochondrial presequence	27(MPP)	-0.037	85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.15c Ntermext	0.012	No mitochondrial presequence	52(MPP)	0.096	57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.14 Ntermext	0.000	No mitochondrial presequence	16(MPP)	-0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.13c Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.053	35-39,81-85	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.12 Ntermext	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071	15-19	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.11c Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.111	2-6,8-12	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.10 Ntermext	0.020	No mitochondrial presequence	17(MPP)	0.176	19-23	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.09c Ntermext	0.005	No mitochondrial presequence	33(MPP)	0.091	52-56,71-75,75-79	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.08 Ntermext	0.003	No mitochondrial presequence	42(MPP)	0.024	22-26,48-52,60-64	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	4-9	
SPAC17C9.07 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.069	18-22,82-86	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.06 Ntermext	0.000	No mitochondrial presequence	71(MPP)	-0.042	74-78	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.05c Ntermext	0.010	No mitochondrial presequence	28(MPP)	0.071	66-70	1-12-low	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
SPAC17C9.03 Ntermext	0.012	No mitochondrial presequence	21(MPP), 22(Icp55)	0.190	18-22	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.02c Ntermext	0.014	No mitochondrial presequence	58(MPP), 66(Oct1)	0.069	5-9,37-41	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17C9.01c Ntermext	0.019	No mitochondrial presequence	25(MPP)	0.040	7-11,22-26,69-73,84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1851.02 Ntermext	0.015	No mitochondrial presequence	61(MPP), 62(Icp55)	0.033	58-62,64-68,94-98	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1851.03 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200	95-99	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1851.04c Ntermext	0.100	No mitochondrial presequence	44(MPP), 45(Icp55)	0.068		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.02c Ntermext	0.097	No mitochondrial presequence	54(MPP)	0.037	88-92	18-27-high	-	-	-	17-22	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.03c Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.062		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23E2.01 Ntermext	0.009	No mitochondrial presequence	48(MPP)	0.146		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.04 Ntermext	0.657	Possessing mitochondrial presequence	50(MPP)	0.120		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.05c Ntermext	0.297	No mitochondrial presequence	32(MPP)	0.125	51-55,77-81,82-86	20-29-high	-	-	-	-	-	2-7	-	-	-	1-6	-	-	-	-	
SPAC27D7.06 Ntermext	0.178	No mitochondrial presequence	52(MPP), 60(Oct1)	0.154	10-14,49-53	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.07c Ntermext	0.044	No mitochondrial presequence	19(MPP)	0.211	16-20	16-25-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.08c Ntermext	0.022	No mitochondrial presequence	26(MPP)	0.000	27-31,57-61	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.09c Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.049	3-7	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.11c Ntermext	0.003	No mitochondrial presequence	6(MPP)	0.167		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.12c Ntermext	0.050	No mitochondrial presequence	27(MPP)	-0.037		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.13c Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048	18-22,63-67	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC27D7.14c Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.138	10-14,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.03 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000	28-32,50-54	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.04 Ntermext	0.185	No mitochondrial presequence	28(MPP)	0.179	7-11	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.05c Ntermext	0.006	No mitochondrial presequence	55(MPP)	0.036	7-11	6-15-high	-	-	-	-	-	-	-	-	-	-	-	6-11	7-12	-	
SPAC637.06 Ntermext	0.108	No mitochondrial presequence	38(MPP)	0.158	45-49	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.07 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.025	40-44	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.08 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.077		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.09 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.098		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.10c Ntermext	0.009	No mitochondrial presequence	26(MPP)	-0.115	69-73	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.11 Ntermext	0.032	No mitochondrial presequence	35(MPP)	0.086		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.12c Ntermext	0.041	No mitochondrial presequence	19(MPP)	0.105	1-5	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23E2.02 Ntermext	0.025	No mitochondrial presequence	30(MPP)	0.133	11-15	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC637.13c Ntermext	0.006	No mitochondrial presequence	22(MPP)	0.136	69-73	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC31F12.01 Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.103		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.01c Ntermext	0.007	No mitochondrial presequence	33(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.02c Ntermext	0.331	No mitochondrial presequence	42(MPP), 43(Icp55)	0.143		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.03 Ntermext	0.012	No mitochondrial presequence	7(MPP), 8(Icp55)	0.000	68-72	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.04 Ntermext	0.000	No mitochondrial presequence	91(MPP)	0.033	89-93	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.05 Ntermext	0.178	No mitochondrial presequence	23(MPP)	0.000		15-24-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	-	
SPAC12B10.07 Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.000	6-10	18-27-low	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
SPAC23E2.03c Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	50-54	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.06c Ntermext	0.853	Possessing mitochondrial presequence	58(MPP)	0.172	19-23	13-22-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
SPAC12B10.08c Ntermext	0.246	No mitochondrial presequence	19(MPP)	0.158	79-83	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.09 Ntermext	0.021	No mitochondrial presequence	83(MPP)	0.108	45-49,51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.10 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.062		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.11 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.071		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.12c Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.132		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.13 Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.106		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.14c Ntermext	0.023	No mitochondrial presequence	32(MPP)	0.031		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.15c Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.000		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC12B10.16c Ntermext	0.177	No mitochondrial presequence	62(MPP)	0.129	4-8,84-88	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.07 Ntermext	0.016	No mitochondrial presequence	41(MPP)	0.049		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.01 Ntermext	0.021	No mitochondrial presequence	26(MPP)	0.077	14-18	19-28-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
SPAC1093.02 Ntermext	0.094	No mitochondrial presequence	18(MPP)	0.167		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.03 Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.015	26-30,41-45,61-65,89-93	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.04c Ntermext	0.463	Possessing mitochondrial presequence	29(MPP), 37(Oct1)	0.241	11-15	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.05 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.273	38-42	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1093.06c Ntermext	0.003	No mitochondrial presequence	53(MPP)	-0.094	22-26	16-26-low	-	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	
SPAC30C2.02 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.133	35-39,73-77	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.03 Ntermext	0.271	No mitochondrial presequence	30(MPP)	0.167	71-75	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.04 Ntermext	0.124	No mitochondrial presequence	21(MPP)	0.095	88-92	18-30-high	-	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	
SPAC30C2.05 Ntermext	0.003	No mitochondrial presequence	26(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.06c Ntermext	0.068	No mitochondrial presequence	46(MPP)	0.000	17-21	17-28-low	19-24	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
SPAC30C2.07 Ntermext	0.011	No mitochondrial presequence	15(MPP)	0.067	1-5	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC30C2.08 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.071	18-22,78-82	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24H6.13 Ntermext	0.000	No mitochondrial presequence	92(MPP)	0.011	89-93	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1635.01 Ntermext	0.012	No mitochondrial presequence	32(MPP)	0.031	9-13	9-18-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
SPAC144.01 Ntermext	0.092	No mitochondrial presequence	34(MPP)	0.147	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
SPAC144.02 Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.127		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.03 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.065		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.04c Ntermext	0.179	No mitochondrial presequence	24(MPP)	0.250	2-6,94-98	13-24-high	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
SPAC144.05 Ntermext	0.044	No mitochondrial presequence	7(MPP)	0.286	39-43	7-16-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
SPAC144.06 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.000	50-54	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.07c Ntermext	0.007	No mitochondrial presequence	32(MPP)	0.062	53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.08 Ntermext	0.652	Possessing mitochondrial presequence	25(MPP)	0.160	41-45	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.09c Ntermext	0.041	No mitochondrial presequence	46(MPP)	0.043	19-23,60-64	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.10c Ntermext	0.011	No mitochondrial presequence	58(MPP)	0.086		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24H6.12c Ntermext	0.000	No mitochondrial presequence	70(MPP), 71(Icp55)	0.000		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.11 Ntermext	0.129	No mitochondrial presequence	36(MPP), 37(Icp55)	0.083	37-41	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.12 Ntermext	0.042	No mitochondrial presequence	7(MPP)	0.143	4-8,35-39,39-43,67-71	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.13c Ntermext	0.008	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.14 Ntermext	0.184	No mitochondrial presequence	19(MPP), 20(Icp55)	0.211		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.15c Ntermext	0.004	No mitochondrial presequence	67(MPP)	-0.045	29-33,69-73,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.17c Ntermext	0.092	No mitochondrial presequence	85(MPP), 86(Icp55)	0.059	17-21,50-54,72-76,75-79,88-92	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.16 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.045		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC144.18 Ntermext	0.038	No mitochondrial presequence	68(MPP)	0.059		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.01 Ntermext	0.193	No mitochondrial presequence	17(MPP)	0.059	5-9,14-18	14-23-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
SPAC24H6.11c Ntermext	0.012	No mitochondrial presequence	11(MPP)	0.182		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.02 Ntermext	0.008	No mitochondrial presequence	30(MPP)	0.033		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.03c Ntermext	0.020	No mitochondrial presequence	19(MPP)	0.316	35-39,58-62	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.04 Ntermext	0.101	No mitochondrial presequence	29(MPP)	0.345	23-27,27-31,69-73	20-29-high	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
SPAC1834.05 Ntermext	0.022	No mitochondrial presequence	40(MPP)	0.050	4-8	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.06c Ntermext	0.014	No mitochondrial presequence	9(MPP)	0.222	15-19,39-43,79-83	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.07 Ntermext	0.034	No mitochondrial presequence	33(MPP)	0.121	6-10,68-72	15-24-high	-	-	-	-	-	-	15-20	-	-	14-19	-	-	-	-	
SPAC1834.08 Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.015		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.09 Ntermext	0.048	No mitochondrial presequence	27(MPP)	0.296	19-23,95-99	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.10c Ntermext	0.145	No mitochondrial presequence	19(MPP), 27(Oct1)	0.105	16-20,35-39,90-94	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.11c Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.025		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1834.13 Ntermext	0.272	No mitochondrial presequence	10(MPP)	0.200	1-5,7-11	16-25-low	-	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	
SPAC17D4.01 Ntermext	0.270	No mitochondrial presequence	61(MPP)	0.066	6-10	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17D4.02 Ntermext	0.014	No mitochondrial presequence	6(MPP)	0.333	39-43	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17D4.03c Ntermext	0.022	No mitochondrial presequence	27(MPP)	0.074		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17D4.04 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.125	5-9,56-60,62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC458.02c Ntermext	0.107	No mitochondrial presequence	10(MPP)	0.200		21-30-high	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
SPAC24H6.10c Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC458.03 Ntermext	0.879	Possessing mitochondrial presequence	11(MPP), 12(Icp55)	0.091	19-23,90-94	17-26-high	10-15	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC458.04c Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.097	7-11,64-68	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC458.05 Ntermext	0.021	No mitochondrial presequence	30(MPP)	0.167	13-17,31-35,62-66	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
