Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNAG_03894	RPF	H99r2	0	0	0	0	0	0	39	NA	2199	666	8
CNAG_03896	RPF	H99r2	0	0	0	0	0	0	1	NA	369	1512	77
CNAG_03897	RPF	H99r2	9	57	18	195	NA	NA	8714	NA	888	66	NA
CNAG_03898	RPF	H99r2	18	48	10	133	1	1	11176	NA	819	101	4
CNAG_03899	RPF	H99r2	6	12	9	432	NA	NA	25756	NA	2697	28	NA
CNAG_03900	RPF	H99r2	26	49	110	233	NA	NA	6770	NA	882	32	NA
CNAG_03901	RPF	H99r2	0	3	18	36	NA	NA	1902	NA	1593	81	NA
CNAG_03902	RPF	H99r2	0	60	13	58	NA	NA	8760	NA	1845	105	NA
CNAG_03903	RPF	H99r2	1	2	3	22	NA	NA	2826	NA	4356	348	NA
CNAG_03904	RPF	H99r2	110	178	3	72	NA	NA	20680	NA	1245	48	NA
CNAG_03905	RPF	H99r2	107	227	41	254	NA	NA	6425	NA	468	54	NA
CNAG_03906	RPF	H99r2	1	1	0	3	1	1	458	NA	894	64	0
CNAG_03907	RPF	H99r2	3	21	5	40	0	0	1989	NA	2133	936	0
CNAG_03908	RPF	H99r2	5	17	1	10	0	0	2284	NA	1869	253	0
CNAG_03909	RPF	H99r2	1	3	0	7	12	22	392	NA	1620	615	22
CNAG_03910	RPF	H99r2	0	0	0	2	0	0	851	NA	2037	351	0
CNAG_03911	RPF	H99r2	0	0	0	0	0	0	26	NA	2682	603	4
CNAG_03912	RPF	H99r2	0	14	0	5	0	2	156	NA	1263	514	67
CNAG_03913	RPF	H99r2	2	14	6	24	NA	NA	2588	NA	969	183	NA
CNAG_03914	RPF	H99r2	2	22	4	26	1	5	1706	NA	2505	714	138
CNAG_03915	RPF	H99r2	1	2	0	15	NA	NA	896	NA	1818	72	NA
CNAG_03916	RPF	H99r2	184	765	87	330	NA	NA	95291	NA	1671	68	NA
CNAG_03917	RPF	H99r2	11	16	2	52	NA	NA	7298	NA	2478	52	NA
CNAG_03918	RPF	H99r2	0	0	3	5	NA	NA	2025	NA	3867	132	NA
CNAG_03919	RPF	H99r2	37	160	63	426	NA	NA	5992	NA	495	31	NA
CNAG_03920	RPF	H99r2	15	32	52	336	NA	NA	28799	NA	1350	75	NA
CNAG_03921	RPF	H99r2	29	37	4	18	NA	NA	11885	NA	2178	47	NA
CNAG_03922	RPF	H99r2	0	1	0	4	1	3	176	NA	891	261	13
CNAG_03923	RPF	H99r2	0	2	4	43	NA	NA	2002	NA	2775	151	NA
CNAG_03924	RPF	H99r2	6	11	5	19	NA	NA	977	NA	1068	88	NA
CNAG_03925	RPF	H99r2	6	33	31	121	NA	NA	2734	NA	549	73	NA
CNAG_03926	RPF	H99r2	7	94	92	346	22	82	23657	NA	1197	66	346
CNAG_03927	RPF	H99r2	35	105	327	1024	NA	NA	5691	NA	357	43	NA
CNAG_03928	RPF	H99r2	8	16	10	19	NA	NA	6876	NA	2085	156	NA
CNAG_03929	RPF	H99r2	10	25	0	51	1	18	1354	NA	1620	108	0
CNAG_03930	RPF	H99r2	1	3	6	96	NA	NA	3510	NA	891	46	NA
CNAG_03931	RPF	H99r2	93	1705	153	390	NA	NA	67695	NA	1128	36	NA
CNAG_03932	RPF	H99r2	1	2	1	3	NA	NA	752	NA	2379	70	NA
CNAG_03933	RPF	H99r2	4	25	72	331	NA	NA	2497	NA	219	156	NA
CNAG_03934	RPF	H99r2	1	1	0	0	0	1	54	NA	2679	209	4
CNAG_03935	RPF	H99r2	21	55	10	30	NA	NA	9294	NA	2754	87	NA
CNAG_03936	RPF	H99r2	80	382	39	277	3	14	14190	NA	636	145	0
CNAG_03937	RPF	H99r2	25	31	21	378	NA	NA	4326	NA	360	88	NA
CNAG_03938	RPF	H99r2	0	0	0	0	0	0	17	NA	1245	1099	23
CNAG_03939	RPF	H99r2	93	134	11	141	1	1	10466	NA	1827	323	1
CNAG_03940	RPF	H99r2	54	84	17	65	NA	NA	10910	NA	2400	58	NA
CNAG_03941	RPF	H99r2	21	123	410	705	NA	NA	20820	NA	759	109	NA
CNAG_03942	RPF	H99r2	15	42	9	180	NA	NA	15117	NA	6201	145	NA
CNAG_03944	RPF	H99r2	1031	2629	87	1762	NA	NA	125494	NA	1212	133	NA
CNAG_03945	RPF	H99r2	1	6	11	64	0	3	5374	NA	1569	47	0
CNAG_03946	RPF	H99r2	8	42	8	60	0	0	2631	NA	1302	54	0
CNAG_03948	RPF	H99r2	70	1139	292	1132	NA	NA	47959	NA	1017	111	NA
CNAG_03949	RPF	H99r2	2	7	29	77	NA	NA	6787	NA	948	64	NA
CNAG_03950	RPF	H99r2	15	46	4	26	NA	NA	32804	NA	4521	125	NA
CNAG_03951	RPF	H99r2	133	243	27	524	NA	NA	8342	NA	234	118	NA
CNAG_03952	RPF	H99r2	192	224	65	348	0	0	6569	NA	441	127	2
CNAG_03953	RPF	H99r2	2	8	72	244	NA	NA	5385	NA	1479	55	NA
CNAG_03954	RPF	H99r2	146	197	11	28	0	0	5956	NA	741	173	0
CNAG_03955	RPF	H99r2	0	2	0	11	0	33	718	NA	1743	49	0
CNAG_03956	RPF	H99r2	4	18	9	29	NA	NA	3711	NA	1071	38	NA
CNAG_03957	RPF	H99r2	21	246	258	397	NA	NA	17073	NA	915	45	NA
CNAG_03958	RPF	H99r2	0	0	59	83	0	0	2060	NA	813	62	0
CNAG_03959	RPF	H99r2	62	133	36	1215	NA	NA	35548	NA	642	98	NA
CNAG_03960	RPF	H99r2	5	19	2	45	96	107	3052	NA	1764	221	7
CNAG_03961	RPF	H99r2	51	512	12	256	NA	NA	12876	NA	759	106	NA
CNAG_03962	RPF	H99r2	14	24	4	39	NA	NA	12366	NA	2901	22	NA
CNAG_03963	RPF	H99r2	46	95	3	42	NA	NA	2420	NA	558	54	NA
CNAG_03964	RPF	H99r2	64	177	14	174	NA	NA	9060	NA	1086	39	NA
CNAG_03965	RPF	H99r2	34	471	40	158	15	36	9215	NA	759	65	2
CNAG_03966	RPF	H99r2	2	4	0	7	NA	NA	2012	NA	3525	98	NA
CNAG_03967	RPF	H99r2	76	104	24	46	NA	NA	13305	NA	1347	86	NA
CNAG_03968	RPF	H99r2	36	663	8	206	NA	NA	19760	NA	606	15	NA
CNAG_03971	RPF	H99r2	0	0	0	1	0	0	3	NA	396	236	1
CNAG_03973	RPF	H99r2	2	7	1	10	0	1	973	NA	3000	306	17
CNAG_03974	RPF	H99r2	8	27	8	73	13	16	2896	NA	930	136	0
CNAG_03975	RPF	H99r2	14	86	18	156	NA	NA	43254	NA	2490	49	NA
CNAG_03976	RPF	H99r2	12	43	4	7	NA	NA	11000	NA	1527	45	NA
CNAG_03977	RPF	H99r2	2	6	1	30	NA	NA	4102	NA	2025	59	NA
CNAG_03978	RPF	H99r2	5	38	0	12	NA	NA	2863	NA	1974	90	NA
CNAG_03979	RPF	H99r2	2	163	22	60	NA	NA	4982	NA	819	59	NA
CNAG_03980	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	624	-3	NA
CNAG_03982	RPF	H99r2	35	76	26	118	NA	NA	4081	NA	609	52	NA
CNAG_03983	RPF	H99r2	180	244	100	489	NA	NA	46923	NA	960	53	NA
CNAG_03984	RPF	H99r2	3	54	7	53	NA	NA	2819	NA	519	44	NA
CNAG_03985	RPF	H99r2	324	420	98	968	NA	NA	19020	NA	459	68	NA
CNAG_03986	RPF	H99r2	153	1185	98	275	NA	NA	21001	NA	954	63	NA
CNAG_03987	RPF	H99r2	76	172	68	166	NA	NA	9935	NA	1893	23	NA
CNAG_03988	RPF	H99r2	2	8	2	3	NA	NA	782	NA	1536	43	NA
CNAG_03989	RPF	H99r2	0	7	0	20	NA	NA	2354	NA	2412	163	NA
CNAG_03990	RPF	H99r2	0	0	0	0	0	0	16	NA	372	433	4
CNAG_03991	RPF	H99r2	2	12	1	36	NA	NA	1567	NA	1542	36	NA
CNAG_03992	RPF	H99r2	20	22	5	13	NA	NA	995	NA	1872	188	NA
CNAG_03993	RPF	H99r2	39	111	84	202	NA	NA	13630	NA	792	74	NA
CNAG_03994	RPF	H99r2	0	0	3	5	NA	NA	1965	NA	1113	1	NA
CNAG_03995	RPF	H99r2	NA	NA	3	31	NA	NA	NA	NA	624	-10	NA
CNAG_03996	RPF	H99r2	2	3	13	106	0	0	10737	NA	2016	387	2
CNAG_03997	RPF	H99r2	0	0	1	1	NA	NA	101	NA	606	1	NA
CNAG_03998	RPF	H99r2	51	115	0	20	NA	NA	2804	NA	1650	248	NA
CNAG_03999	RPF	H99r2	0	10	10	17	NA	NA	380	NA	504	314	NA
CNAG_04000	RPF	H99r2	67	177	3	85	NA	NA	4810	NA	879	102	NA
CNAG_04001	RPF	H99r2	16	31	216	698	NA	NA	17055	NA	771	97	NA
CNAG_04002	RPF	H99r2	16	289	12	265	NA	NA	14187	NA	789	71	NA
CNAG_04003	RPF	H99r2	0	0	0	0	0	1	55	NA	1512	843	147
CNAG_04004	RPF	H99r2	2091	3821	1778	6110	NA	NA	527927	NA	780	52	NA
CNAG_04005	RPF	H99r2	1	30	0	12	NA	NA	16022	NA	2142	726	NA
CNAG_04006	RPF	H99r2	1	1	0	0	0	0	19	NA	2991	370	3
CNAG_04007	RPF	H99r2	0	0	0	0	NA	NA	24	NA	1788	14	NA
CNAG_04008	RPF	H99r2	1	2	2	4	0	1	93	NA	1356	284	27
CNAG_04009	RPF	H99r2	11	17	44	144	NA	NA	33122	NA	3045	48	NA
CNAG_04010	RPF	H99r2	39	101	22	142	NA	NA	17801	NA	1308	118	NA
CNAG_04011	RPF	H99r2	2566	38248	1267	2683	NA	NA	242041	NA	279	38	NA
CNAG_04012	RPF	H99r2	3	5	0	0	0	7	413	NA	2361	86	0
CNAG_04013	RPF	H99r2	0	0	0	4	0	1	338	NA	2466	91	19
CNAG_04014	RPF	H99r2	50	311	78	552	NA	NA	22442	NA	1239	66	NA
CNAG_04015	RPF	H99r2	0	0	0	0	0	0	3	NA	594	722	23
CNAG_04016	RPF	H99r2	0	0	0	0	0	0	9	NA	897	740	5
CNAG_04017	RPF	H99r2	2	118	5	251	0	0	6605	NA	549	52	0
CNAG_04018	RPF	H99r2	4	23	10	106	NA	NA	4641	NA	1926	209	NA
CNAG_04021	RPF	H99r2	3874	4703	357	5066	NA	NA	251095	NA	402	96	NA
CNAG_04022	RPF	H99r2	0	22	0	30	NA	NA	7564	NA	2829	11	NA
CNAG_04023	RPF	H99r2	1	1	5	37	NA	NA	5888	NA	2268	398	NA
CNAG_04024	RPF	H99r2	0	1	0	0	1	16	271	NA	1380	149	34
CNAG_04025	RPF	H99r2	0	0	0	1	0	0	47	NA	1140	516	0
CNAG_04026	RPF	H99r2	11	52	0	15	31	59	1287	NA	2658	35	4
CNAG_04027	RPF	H99r2	3	4	0	0	0	0	54	NA	861	591	10
CNAG_04028	RPF	H99r2	98	968	253	862	0	0	72714	NA	1092	449	0
CNAG_04029	RPF	H99r2	1	1	0	0	0	0	40	NA	1770	266	2
CNAG_04030	RPF	H99r2	11	36	5	133	NA	NA	2537	NA	303	111	NA
CNAG_04031	RPF	H99r2	3	16	0	9	NA	NA	1488	NA	765	53	NA
CNAG_04032	RPF	H99r2	46	485	71	417	NA	NA	23397	NA	2454	185	NA
CNAG_04033	RPF	H99r2	7	21	94	170	NA	NA	9913	NA	2871	45	NA
CNAG_04034	RPF	H99r2	0	0	0	0	0	0	3	NA	954	1406	39
CNAG_04035	RPF	H99r2	1	47	8	25	NA	NA	4871	NA	1533	70	NA
CNAG_04036	RPF	H99r2	0	0	0	0	0	0	32	NA	1965	1583	8
CNAG_04037	RPF	H99r2	45	326	9	92	NA	NA	7842	NA	324	93	NA
CNAG_04038	RPF	H99r2	1	1	0	1	NA	NA	341	NA	1608	294	NA
CNAG_04039	RPF	H99r2	81	241	9	162	NA	NA	12745	NA	585	205	NA
CNAG_04040	RPF	H99r2	14	23	9	137	NA	NA	8442	NA	2835	278	NA
CNAG_04041	RPF	H99r2	9	13	13	47	NA	NA	3382	NA	3009	61	NA
CNAG_04042	RPF	H99r2	6	11	24	35	NA	NA	850	NA	1005	22	NA
CNAG_04043	RPF	H99r2	6	32	2	13	NA	NA	328	NA	414	118	NA
CNAG_04044	RPF	H99r2	52	159	18	154	NA	NA	6307	NA	1344	111	NA
CNAG_04045	RPF	H99r2	130	354	46	109	NA	NA	14200	NA	678	91	NA
CNAG_04046	RPF	H99r2	10	12	9	55	NA	NA	2977	NA	585	46	NA
CNAG_04047	RPF	H99r2	0	19	1	6	0	6	1049	NA	2214	349	3
CNAG_04048	RPF	H99r2	144	182	8	18	NA	NA	15009	NA	1431	17	NA
CNAG_04049	RPF	H99r2	7	20	9	19	NA	NA	4882	NA	2076	164	NA
CNAG_04050	RPF	H99r2	120	305	17	268	NA	NA	23083	NA	375	153	NA
CNAG_04051	RPF	H99r2	9	21	0	25	NA	NA	7531	NA	4302	60	NA
CNAG_04052	RPF	H99r2	14	75	7	68	NA	NA	6873	NA	2220	45	NA
CNAG_04053	RPF	H99r2	12	273	10	28	0	0	3258	NA	699	473	1
CNAG_04054	RPF	H99r2	126	1069	375	682	NA	NA	43028	NA	480	121	NA
CNAG_04055	RPF	H99r2	0	9	7	47	NA	NA	1326	NA	1095	70	NA
CNAG_04056	RPF	H99r2	9	69	10	284	0	0	6739	NA	1008	435	5
CNAG_04062	RPF	H99r2	44	190	7	287	0	0	11416	NA	2310	900	4
CNAG_04063	RPF	H99r2	7	31	1	14	NA	NA	2756	NA	657	108	NA
CNAG_04064	RPF	H99r2	45	377	101	709	0	0	40912	NA	447	581	5
CNAG_04065	RPF	H99r2	0	4	4	9	NA	NA	894	NA	603	84	NA
CNAG_04066	RPF	H99r2	51	100	155	2978	NA	NA	39219	NA	462	67	NA
CNAG_04067	RPF	H99r2	4	10	3	18	0	0	894	NA	726	677	2
CNAG_04068	RPF	H99r2	1399	1883	NA	NA	NA	NA	171440	NA	471	98	NA
CNAG_04069	RPF	H99r2	10	18	2	15	NA	NA	12648	NA	1659	29	NA
CNAG_04070	RPF	H99r2	7	13	2	17	11	21	1957	NA	3111	61	0
CNAG_04071	RPF	H99r2	6	72	166	263	NA	NA	16273	NA	900	36	NA
CNAG_04072	RPF	H99r2	79	447	151	538	NA	NA	11912	NA	546	15	NA
CNAG_04073	RPF	H99r2	9	11	24	70	NA	NA	6180	NA	3951	88	NA
CNAG_04074	RPF	H99r2	84	204	4	174	0	3	48429	NA	2490	106	0
CNAG_04076	RPF	H99r2	3	38	30	116	9	39	1231	NA	375	193	217
CNAG_04077	RPF	H99r2	1	2	3	12	0	1	65	NA	288	321	2
CNAG_04078	RPF	H99r2	1	22	63	254	0	1	11410	NA	969	257	0
CNAG_04079	RPF	H99r2	8	21	7	250	NA	NA	12606	NA	1227	67	NA
CNAG_04080	RPF	H99r2	7	137	7	145	NA	NA	6420	NA	531	111	NA
CNAG_04081	RPF	H99r2	11	202	39	115	NA	NA	4076	NA	528	50	NA
CNAG_04082	RPF	H99r2	27	76	146	521	NA	NA	110252	NA	2223	29	NA
CNAG_04083	RPF	H99r2	8	10	2	8	NA	NA	1379	NA	3036	90	NA
CNAG_04085	RPF	H99r2	0	2	16	17	0	2	74	NA	1308	1083	5
CNAG_04086	RPF	H99r2	0	0	0	0	0	0	15	NA	1530	334	12
CNAG_04087	RPF	H99r2	0	2	0	8	0	1	837	NA	972	118	0
CNAG_04088	RPF	H99r2	5	5	6	14	NA	NA	569	NA	378	82	NA
CNAG_04089	RPF	H99r2	6	26	24	113	0	0	9570	NA	609	167	1
CNAG_04090	RPF	H99r2	102	149	3	99	NA	NA	15499	NA	1857	322	NA
CNAG_04091	RPF	H99r2	1	2	0	6	0	0	135	NA	594	311	0
CNAG_04092	RPF	H99r2	0	0	0	1	0	0	26	NA	1662	490	0
CNAG_04093	RPF	H99r2	0	1	0	1	NA	NA	72	NA	2097	104	NA
CNAG_04094	RPF	H99r2	23	32	7	26	27	36	1367	NA	540	116	2
CNAG_04095	RPF	H99r2	0	0	0	0	0	2	28	NA	2379	355	127
CNAG_04096	RPF	H99r2	0	2	1	2	1	1	84	NA	1272	159	0
CNAG_04097	RPF	H99r2	0	0	0	0	0	1	169	NA	780	141	1
CNAG_04098	RPF	H99r2	0	2	0	1	5	15	192	NA	4611	223	16
CNAG_04099	RPF	H99r2	280	441	640	1791	NA	NA	164378	NA	780	29	NA
CNAG_04100	RPF	H99r2	10	116	2	11	NA	NA	225	NA	3264	204	NA
CNAG_04101	RPF	H99r2	0	1	1	5	0	1	353	NA	1017	376	12
CNAG_04102	RPF	H99r2	0	1	0	0	0	0	4	NA	393	487	62
CNAG_04103	RPF	H99r2	0	0	1	3	0	0	34	NA	1422	132	0
CNAG_04104	RPF	H99r2	2	8	0	5	NA	NA	2479	NA	1650	112	NA
CNAG_04105	RPF	H99r2	8	15	26	32	0	1	486	NA	234	52	0
CNAG_04106	RPF	H99r2	4	11	0	0	NA	NA	442	NA	1062	69	NA
CNAG_04107	RPF	H99r2	37	58	0	17	NA	NA	604	NA	864	91	NA
CNAG_04108	RPF	H99r2	10	71	2	25	NA	NA	2419	NA	1341	136	NA
CNAG_04109	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	759	-14	NA
CNAG_04110	RPF	H99r2	0	10	3	36	NA	NA	2277	NA	897	62	NA
CNAG_04111	RPF	H99r2	10	170	21	103	NA	NA	11383	NA	1035	52	NA
CNAG_04112	RPF	H99r2	16	22	7	30	0	0	1065	NA	924	458	1
CNAG_04113	RPF	H99r2	0	2	0	21	1	1	5271	NA	2973	828	187
CNAG_04114	RPF	H99r2	976	2113	1244	22004	NA	NA	315800	NA	879	126	NA
CNAG_04115	RPF	H99r2	4	28	1	16	11	127	1251	NA	2580	328	11
CNAG_04116	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	501	-14	NA
CNAG_04117	RPF	H99r2	0	5	3	6	NA	NA	868	NA	2151	208	NA
CNAG_04118	RPF	H99r2	2	15	1	55	NA	NA	4755	NA	3357	34	NA
CNAG_04119	RPF	H99r2	21	97	8	63	NA	NA	11646	NA	4533	35	NA
CNAG_04120	RPF	H99r2	5	69	3	107	NA	NA	5376	NA	2847	95	NA
CNAG_04121	RPF	H99r2	10	51	41	164	NA	NA	7131	NA	396	61	NA
CNAG_04122	RPF	H99r2	0	0	6	9	0	0	1197	NA	1269	89	1
CNAG_04124	RPF	H99r2	0	0	0	0	0	0	11	NA	1134	1037	235
CNAG_04126	RPF	H99r2	0	0	0	0	0	0	11	NA	1935	394	3
CNAG_04127	RPF	H99r2	13	40	19	133	NA	NA	4645	NA	987	75	NA
CNAG_04128	RPF	H99r2	11	22	3	81	NA	NA	3950	NA	681	103	NA
CNAG_04129	RPF	H99r2	0	2	3	3	0	2	24	NA	798	420	42
CNAG_04130	RPF	H99r2	18	36	0	12	NA	NA	12108	NA	1749	374	NA
CNAG_04131	RPF	H99r2	27	61	4	19	NA	NA	9150	NA	3855	73	NA
CNAG_04132	RPF	H99r2	29	54	7	90	NA	NA	12679	NA	1032	45	NA
CNAG_04133	RPF	H99r2	1	49	0	0	10	81	636	NA	1341	80	18
CNAG_04136	RPF	H99r2	108	179	17	82	0	0	15125	NA	1182	174	0
CNAG_04137	RPF	H99r2	0	7	18	34	3	11	3537	NA	3528	50	3
CNAG_04140	RPF	H99r2	NA	NA	0	0	NA	NA	NA	NA	240	-6	NA
CNAG_04141	RPF	H99r2	2	34	6	57	NA	NA	6176	NA	1776	35	NA
CNAG_04142	RPF	H99r2	1	1	0	2	NA	NA	369	NA	1593	81	NA
CNAG_04146	RPF	H99r2	4	17	13	65	0	4	5197	NA	2682	580	4
CNAG_04147	RPF	H99r2	2	13	3	15	NA	NA	10323	NA	1512	1	NA
CNAG_04148	RPF	H99r2	3	37	10	27	19	231	6177	NA	2196	158	5
CNAG_04149	RPF	H99r2	15	193	26	114	NA	NA	7434	NA	2427	126	NA
CNAG_04150	RPF	H99r2	7	11	0	4	16	20	2645	NA	3111	467	27
CNAG_04151	RPF	H99r2	16	117	8	109	7	17	11600	NA	3687	119	1
CNAG_04152	RPF	H99r2	7	110	24	111	3	6	2884	NA	1269	101	4
CNAG_04153	RPF	H99r2	0	86	34	61	3	27	450	NA	771	58	0
CNAG_04154	RPF	H99r2	0	0	0	0	0	0	3	NA	432	376	7
CNAG_04155	RPF	H99r2	139	1256	17	125	NA	NA	19927	NA	279	118	NA
CNAG_04156	RPF	H99r2	92	434	7	75	NA	NA	12852	NA	1074	40	NA
CNAG_04157	RPF	H99r2	19	144	2	50	2	3	3483	NA	1002	133	0
CNAG_04158	RPF	H99r2	20	35	5	71	NA	NA	6237	NA	2646	169	NA
CNAG_04159	RPF	H99r2	10	33	9	28	NA	NA	5540	NA	1572	348	NA
CNAG_04160	RPF	H99r2	0	0	0	0	0	0	10	NA	357	330	6
CNAG_04161	RPF	H99r2	71	87	5	16	NA	NA	3442	NA	1995	92	NA
CNAG_04162	RPF	H99r2	9	23	2	26	12	195	3387	NA	1704	680	115
CNAG_04163	RPF	H99r2	29	153	0	3	NA	NA	5196	NA	3078	67	NA
CNAG_04164	RPF	H99r2	1	3	6	20	NA	NA	2289	NA	2052	14	NA
CNAG_04165	RPF	H99r2	0	6	2	28	3	3	946	NA	918	61	0
CNAG_04166	RPF	H99r2	59	99	1	8	NA	NA	5987	NA	816	52	NA
CNAG_04167	RPF	H99r2	3	22	1	5	NA	NA	1062	NA	1416	115	NA
CNAG_04168	RPF	H99r2	617	1330	23	606	NA	NA	30874	NA	585	133	NA
CNAG_04169	RPF	H99r2	2	15	12	146	7	16	1643	NA	510	79	6
CNAG_04170	RPF	H99r2	41	110	22	72	2	4	5005	NA	1773	77	2
CNAG_04171	RPF	H99r2	0	14	50	387	NA	NA	14204	NA	756	87	NA
CNAG_04172	RPF	H99r2	8	10	14	41	NA	NA	2160	NA	2478	46	NA
CNAG_04173	RPF	H99r2	4	156	11	145	NA	NA	6228	NA	1383	51	NA
CNAG_04174	RPF	H99r2	1	5	2	2	0	1	1757	NA	3606	156	0
CNAG_04175	RPF	H99r2	68	445	0	42	0	3	14178	NA	1347	166	1
CNAG_04176	RPF	H99r2	31	73	8	19	16	43	2228	NA	1518	2497	1298
CNAG_04177	RPF	H99r2	33	42	22	115	NA	NA	2840	NA	882	85	NA
CNAG_04178	RPF	H99r2	2	8	17	27	NA	NA	2636	NA	1911	36	NA
CNAG_04179	RPF	H99r2	6	91	53	262	7	56	103586	NA	1893	43	0
CNAG_04180	RPF	H99r2	70	329	28	316	NA	NA	19486	NA	765	36	NA
CNAG_04181	RPF	H99r2	29	114	20	101	NA	NA	6541	NA	1140	77	NA
CNAG_04182	RPF	H99r2	20	102	24	226	NA	NA	14006	NA	627	114	NA
CNAG_04183	RPF	H99r2	113	233	26	113	2	4	22539	NA	3192	328	16
CNAG_04184	RPF	H99r2	0	11	0	4	3	138	996	NA	2967	183	6
CNAG_04185	RPF	H99r2	3	4	0	11	0	1	267	NA	771	292	2
CNAG_04186	RPF	H99r2	0	5	1	11	0	0	785	NA	609	294	5
CNAG_04187	RPF	H99r2	11	20	2	13	155	179	1204	NA	1797	98	1
CNAG_04188	RPF	H99r2	6	13	36	108	0	0	2735	NA	726	754	4
CNAG_04189	RPF	H99r2	15	41	310	724	0	0	66360	NA	1914	476	3
CNAG_04190	RPF	H99r2	0	10	34	114	2	2	33037	NA	2796	314	4
CNAG_04191	RPF	H99r2	6	13	25	37	NA	NA	7529	NA	2802	109	NA
CNAG_04192	RPF	H99r2	25	305	72	165	NA	NA	67685	NA	4068	139	NA
CNAG_04193	RPF	H99r2	4	33	12	60	NA	NA	4557	NA	555	110	NA
CNAG_04194	RPF	H99r2	10	39	10	625	NA	NA	18790	NA	999	24	NA
CNAG_04195	RPF	H99r2	2	15	6	31	3	7	917	NA	912	207	2
CNAG_04196	RPF	H99r2	73	161	17	211	NA	NA	18338	NA	1173	53	NA
CNAG_04197	RPF	H99r2	10	17	16	58	NA	NA	8036	NA	3666	87	NA
CNAG_04198	RPF	H99r2	12	33	0	4	NA	NA	4774	NA	3228	28	NA
CNAG_04199	RPF	H99r2	6	13	6	8	NA	NA	589	NA	579	16	NA
CNAG_04200	RPF	H99r2	0	7	4	11	0	3	1102	NA	4083	199	1
CNAG_04201	RPF	H99r2	0	2	0	0	0	0	129	NA	2013	989	5
CNAG_04202	RPF	H99r2	24	25	3	24	NA	NA	3508	NA	1953	108	NA
CNAG_04203	RPF	H99r2	10	57	14	33	0	0	5997	NA	840	61	0
CNAG_04204	RPF	H99r2	13	751	22	181	NA	NA	5690	NA	342	77	NA
CNAG_04205	RPF	H99r2	2	25	29	81	NA	NA	5096	NA	1548	45	NA
CNAG_04206	RPF	H99r2	26	67	4	66	NA	NA	1586	NA	513	57	NA
CNAG_04207	RPF	H99r2	9	18	9	252	NA	NA	10103	NA	2022	113	NA
CNAG_04208	RPF	H99r2	5	128	5	127	NA	NA	4733	NA	1386	109	NA
CNAG_04209	RPF	H99r2	24	128	10	236	NA	NA	22161	NA	1068	158	NA
CNAG_04210	RPF	H99r2	19	29	1	6	0	0	9997	NA	1698	459	1
CNAG_04211	RPF	H99r2	0	3	0	72	NA	NA	13211	NA	2010	4	NA
CNAG_04212	RPF	H99r2	34	104	10	69	NA	NA	20464	NA	492	12	NA
CNAG_04213	RPF	H99r2	3	6	7	47	0	11	8251	NA	3789	897	80
CNAG_04215	RPF	H99r2	53	198	18	289	NA	NA	56852	NA	1746	82	NA
CNAG_04216	RPF	H99r2	0	0	0	0	0	0	1	NA	360	226	11
CNAG_04217	RPF	H99r2	1	15	14	73	NA	NA	2863	NA	1656	129	NA
CNAG_04218	RPF	H99r2	1	1	10	39	0	0	954	NA	876	275	0
CNAG_04219	RPF	H99r2	13	127	132	320	NA	NA	25125	NA	564	45	NA
CNAG_04220	RPF	H99r2	0	0	0	0	NA	NA	1839	NA	2250	9	NA
CNAG_04221	RPF	H99r2	1	21	34	99	NA	NA	8103	NA	1971	44	NA
CNAG_04222	RPF	H99r2	79	1080	56	301	NA	NA	18503	NA	2406	56	NA
CNAG_04223	RPF	H99r2	0	1	0	0	0	1	5	NA	345	8	0
CNAG_04224	RPF	H99r2	11	94	18	119	NA	NA	7900	NA	1854	110	NA
CNAG_04225	RPF	H99r2	1	4	0	0	1	1	36	NA	1527	578	23
CNAG_04226	RPF	H99r2	21	336	94	191	47	127	14156	NA	1689	625	1713
CNAG_04227	RPF	H99r2	3	7	5	43	NA	NA	16904	NA	5469	79	NA
CNAG_04228	RPF	H99r2	6	9	1	5	1	5	524	NA	996	223	0
CNAG_04229	RPF	H99r2	16	30	2	77	NA	NA	2754	NA	900	105	NA
CNAG_04230	RPF	H99r2	7	56	34	95	NA	NA	9844	NA	1614	41	NA
CNAG_04231	RPF	H99r2	47	57	17	50	NA	NA	2512	NA	2523	42	NA
CNAG_04232	RPF	H99r2	3	54	15	37	NA	NA	2272	NA	438	40	NA
CNAG_04233	RPF	H99r2	0	0	0	0	7	17	625	NA	1716	679	17
CNAG_04234	RPF	H99r2	9	124	0	20	NA	NA	3911	NA	714	46	NA
CNAG_04235	RPF	H99r2	43	490	19	471	NA	NA	15366	NA	453	50	NA
CNAG_04236	RPF	H99r2	47	309	23	257	NA	NA	16692	NA	747	65	NA
CNAG_04237	RPF	H99r2	142	276	15	830	0	0	8985	NA	288	129	0
CNAG_04238	RPF	H99r2	0	14	10	28	NA	NA	651	NA	870	49	NA
CNAG_04239	RPF	H99r2	29	52	10	63	NA	NA	2636	NA	2046	58	NA
