Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNA07080 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07090 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.073		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07100 Ntermext	0.440	Possessing mitochondrial presequence	10(MPP)	0.200	10-14	6-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07110 Ntermext	0.003	No mitochondrial presequence	45(MPP)	0.044	88-92	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07120 Ntermext	0.006	No mitochondrial presequence	56(MPP)	0.054	17-21	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07130 Ntermext	0.521	Possessing mitochondrial presequence	31(MPP)	0.161	45-49	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07140 Ntermext	0.007	No mitochondrial presequence	8(MPP)	0.125	20-24	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07150 Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.029	73-77	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07170 Ntermext	0.314	No mitochondrial presequence	25(MPP)	0.080		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07180 Ntermext	0.120	No mitochondrial presequence	22(MPP)	0.136	2-6,5-9,41-45,58-62	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07190 Ntermext	0.026	No mitochondrial presequence	14(MPP)	0.143		9-18-low	-	-	-	-	-	-	11-16	-	-	-	-	-	-	-	
CNA07200 Ntermext	0.011	No mitochondrial presequence	83(MPP)	-0.072	80-84	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07210 Ntermext	0.051	No mitochondrial presequence	16(MPP)	0.250	75-79	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07220 Ntermext	0.017	No mitochondrial presequence	12(MPP)	0.083	75-79	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07230 Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.049		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07240 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.000		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07250 Ntermext	0.063	No mitochondrial presequence	52(MPP)	0.019		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07260 Ntermext	0.598	Possessing mitochondrial presequence	41(MPP), 42(Icp55)	0.220		17-26-low	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07265 Ntermext	0.012	No mitochondrial presequence	34(MPP)	0.088	86-90	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07270 Ntermext	0.008	No mitochondrial presequence	28(MPP)	0.036		13-24-low	-	-	-	-	-	-	-	20-25	-	-	-	-	-	-	
CNA07280 Ntermext	0.000	No mitochondrial presequence	16(MPP)	-0.062		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07290 Ntermext	0.003	No mitochondrial presequence	12(MPP)	0.000	73-77	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07295 Ntermext	0.003	No mitochondrial presequence	27(MPP)	0.074		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07300 Ntermext	0.008	No mitochondrial presequence	31(MPP)	0.000	50-54	2-11-low	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07310 Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.406		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07320 Ntermext	0.007	No mitochondrial presequence	44(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07330 Ntermext	0.003	No mitochondrial presequence	87(MPP)	0.069	5-9,34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07340 Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.030	6-10,23-27	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07350 Ntermext	0.146	No mitochondrial presequence	38(MPP)	0.053	68-72	10-19-low	-	-	-	-	-	-	-	-	-	22-27	-	-	-	-	
CNA07360 Ntermext	0.103	No mitochondrial presequence	8(MPP)	0.375	18-22,62-66,88-92	16-25-low	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
CNA07370 Ntermext	0.007	No mitochondrial presequence	73(MPP), 74(Icp55)	0.068		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07380 Ntermext	0.039	No mitochondrial presequence	8(MPP)	0.125	14-18	6-17-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
CNA07390 Ntermext	0.015	No mitochondrial presequence	48(MPP), 56(Oct1)	0.021		14-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07395 Ntermext	0.321	No mitochondrial presequence	22(MPP)	0.182	5-9,8-12,91-95	1-10-high	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
CNA07400 Ntermext	0.003	No mitochondrial presequence	43(MPP)	0.070	56-60	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07410 Ntermext	0.048	No mitochondrial presequence	9(MPP)	0.333		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07420 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.207		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07430 Ntermext	0.005	No mitochondrial presequence	26(MPP), 27(Icp55)	0.077		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07450 Ntermext	0.009	No mitochondrial presequence	54(MPP)	0.056	90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07460 Ntermext	0.888	Possessing mitochondrial presequence	46(MPP)	0.109	12-16,23-27,43-47,59-63	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07470 Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.052		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07480 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069	26-30,40-44,70-74	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07490 Ntermext	0.000	No mitochondrial presequence	61(MPP), 62(Icp55)	0.115	37-41,58-62	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07500 Ntermext	0.005	No mitochondrial presequence	13(MPP)	0.154		15-28-low	-	-	-	-	-	-	-	-	-	-	7-12	-	-	-	
CNA07510 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.375		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07520 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.094		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07530 Ntermext	0.391	Possessing mitochondrial presequence	25(MPP)	0.080		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07540 Ntermext	0.069	No mitochondrial presequence	19(MPP)	0.211	41-45,88-92	4-13-high	-	-	-	-	-	-	-	7-12	-	6-11	-	-	-	-	
CNA07550 Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.250		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07560 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.064	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07570 Ntermext	0.004	No mitochondrial presequence	44(MPP)	0.091	14-18,27-31,64-68	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07580 Ntermext	0.018	No mitochondrial presequence	15(MPP)	0.133	12-16	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07590 Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.357	45-49,67-71	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07600 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07605 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.143		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07610 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.139	34-38,42-46,45-49,58-62	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07620 Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.119		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07630 Ntermext	0.005	No mitochondrial presequence	9(MPP)	0.111	31-35	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07640 Ntermext	0.012	No mitochondrial presequence	21(MPP)	0.000		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07650 Ntermext	0.998	Possessing mitochondrial presequence	43(MPP)	0.163	26-30	21-30-high	-	-	-	-	-	-	2-7,13-18	-	-	1-6,12-17	-	-	-	-	
CNA07660 Ntermext	0.009	No mitochondrial presequence	42(MPP)	0.000	18-22	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07670 Ntermext	0.024	No mitochondrial presequence	71(MPP)	0.127		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07680 Ntermext	0.005	No mitochondrial presequence	73(MPP)	0.110		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07690 Ntermext	0.016	No mitochondrial presequence	14(MPP)	0.143		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07700 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.000		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07710 Ntermext	0.183	No mitochondrial presequence	18(MPP)	0.111	9-13	15-24-high	-	-	-	-	9-14	-	-	-	-	-	-	-	-	-	
CNA07715 Ntermext	0.007	No mitochondrial presequence	54(MPP)	0.019		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07720 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.020		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07730 Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.052		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07740 Ntermext	0.799	Possessing mitochondrial presequence	12(MPP)	0.250		10-19-low	-	-	-	-	-	9-14	-	-	-	-	-	-	-	-	
CNA07755 Ntermext	0.005	No mitochondrial presequence	58(MPP)	-0.052		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07760 Ntermext	0.203	No mitochondrial presequence	64(MPP)	0.141	10-14	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07770 Ntermext	0.000	No mitochondrial presequence	40(MPP), 41(Icp55)	0.025		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07780 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.022		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07785 Ntermext	0.008	No mitochondrial presequence	32(MPP), 33(Icp55)	0.062	5-9,29-33,34-38	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07790 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.027	75-79,78-82,87-91	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07800 Ntermext	0.094	No mitochondrial presequence	30(MPP)	0.167	43-47	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07810 Ntermext	0.106	No mitochondrial presequence	44(MPP)	0.227	7-11,54-58	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07820 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.160	55-59,69-73	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07830 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.111	42-46,61-65	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07840 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.101	86-90	8-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07850 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07860 Ntermext	0.003	No mitochondrial presequence	19(MPP)	0.105	37-41	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07870 Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.167		15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07880 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.055	18-22,52-56,71-75	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07890 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07900 Ntermext	0.000	No mitochondrial presequence	94(MPP), 95(Icp55)	0.053	42-46	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07915 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.300		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07920 Ntermext	0.054	No mitochondrial presequence	26(MPP), 34(Oct1)	-0.077	23-27,59-63	2-11-high	25-30	-	-	-	-	-	-	-	-	-	-	-	23-28	-	
CNA07930 Ntermext	0.690	Possessing mitochondrial presequence	15(MPP)	0.267		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07940 Ntermext	0.009	No mitochondrial presequence	17(MPP)	0.294		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07950 Ntermext	0.043	No mitochondrial presequence	29(MPP)	0.069	58-62	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07960 Ntermext	0.033	No mitochondrial presequence	38(MPP)	0.263		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07970 Ntermext	0.005	No mitochondrial presequence	61(MPP), 69(Oct1)	0.000	58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07980 Ntermext	0.252	No mitochondrial presequence	20(MPP)	0.300	74-78	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA07990 Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.386		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08000 Ntermext	0.011	No mitochondrial presequence	47(MPP)	0.085	28-32,32-36	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08010 Ntermext	0.198	No mitochondrial presequence	16(MPP)	0.312	73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08015 Ntermext	0.062	No mitochondrial presequence	44(MPP)	0.045	70-74,74-78,78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08030 Ntermext	0.018	No mitochondrial presequence	76(MPP)	0.092		20-29-high	-	-	-	-	-	-	-	21-26	-	-	-	-	-	-	
CNA08040 Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.038		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08050 Ntermext	0.003	No mitochondrial presequence	38(MPP)	0.053		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08060 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.000	22-26,54-58,62-66	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08070 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.049		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08080 Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.062	24-28,60-64	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08090 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.040		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08100 Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.014	7-11,67-71	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08110 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.022	25-29	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08115 Ntermext	0.027	No mitochondrial presequence	7(MPP)	0.143		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08120 Ntermext	0.005	No mitochondrial presequence	26(MPP)	-0.038	27-31,93-97	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08130 Ntermext	0.128	No mitochondrial presequence	8(MPP)	0.250	13-17,32-36	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08140 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08150 Ntermext	0.079	No mitochondrial presequence	31(MPP)	0.194	88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08160 Ntermext	0.072	No mitochondrial presequence	54(MPP)	0.093	58-62,61-65	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08170 Ntermext	0.817	Possessing mitochondrial presequence	26(MPP)	0.154	47-51	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08180 Ntermext	0.035	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.020	23-27,34-38,54-58,59-63	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08190 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08200 Ntermext	0.000	No mitochondrial presequence	76(MPP)	0.026	90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08210 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.043	60-64,90-94	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08220 Ntermext	0.161	No mitochondrial presequence	19(MPP)	0.105	16-20	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08230 Ntermext	0.005	No mitochondrial presequence	39(MPP)	0.077		18-27-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
CNA08240 Ntermext	0.008	No mitochondrial presequence	25(MPP)	0.160		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08250 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.227	45-49	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08260 Ntermext	0.014	No mitochondrial presequence	21(MPP)	0.095		12-21-low	-	-	-	-	-	-	-	-	-	11-16	-	-	-	-	
CNA08265 Ntermext	0.005	No mitochondrial presequence	43(MPP)	0.116		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08270 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.429		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08280 Ntermext	0.034	No mitochondrial presequence	79(MPP), 80(Icp55)	0.076	24-28,76-80	2-11-low	-	-	-	-	-	-	-	-	-	-	-	23-28	24-29	-	
CNA08290 Ntermext	0.008	No mitochondrial presequence	46(MPP)	0.130		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08310 Ntermext	0.053	No mitochondrial presequence	33(MPP)	0.030	6-10	5-14-high	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
CNA08320 Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.138		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08335 Ntermext	0.039	No mitochondrial presequence	26(MPP)	0.192		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08340 Ntermext	0.003	No mitochondrial presequence	15(MPP)	-0.267	68-72	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA08350 Ntermext	0.076	No mitochondrial presequence	28(MPP)	0.071	21-25,25-29,78-82	20-29-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
CNA08360 Ntermext	0.000	No mitochondrial presequence	10(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00010 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.051	36-40,77-81,91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00020 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.100		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00030 Ntermext	0.003	No mitochondrial presequence	30(MPP)	0.033	1-5,27-31,47-51	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00040 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.267		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00050 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.280		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00060 Ntermext	0.018	No mitochondrial presequence	21(MPP)	0.095		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00065 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.105	16-20,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00070 Ntermext	0.037	No mitochondrial presequence	18(MPP)	0.056	24-28	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00080 Ntermext	0.156	No mitochondrial presequence	18(MPP)	0.167		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00090 Ntermext	0.013	No mitochondrial presequence	10(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00100 Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.065		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00110 Ntermext	0.039	No mitochondrial presequence	13(MPP)	0.154	10-14	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00120 Ntermext	0.007	No mitochondrial presequence	16(MPP)	0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00130 Ntermext	0.014	No mitochondrial presequence	70(MPP)	0.043	4-8,82-86	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00135 Ntermext	0.007	No mitochondrial presequence	50(MPP)	0.040	48-52,59-63,70-74	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00140 Ntermext	0.003	No mitochondrial presequence	38(MPP), 46(Oct1)	0.079		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00160 Ntermext	0.040	No mitochondrial presequence	12(MPP)	0.000		10-21-high	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00170 Ntermext	0.064	No mitochondrial presequence	17(MPP), 18(Icp55)	0.059		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00175 Ntermext	0.006	No mitochondrial presequence	40(MPP)	0.025	40-44,80-84	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00190 Ntermext	0.022	No mitochondrial presequence	10(MPP)	0.300		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00200 Ntermext	0.006	No mitochondrial presequence	6(MPP)	0.333	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00210 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.022		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00220 Ntermext	0.090	No mitochondrial presequence	30(MPP)	0.100	24-28,55-59	20-29-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
CNB00230 Ntermext	0.026	No mitochondrial presequence	22(MPP)	0.091		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00240 Ntermext	0.032	No mitochondrial presequence	35(MPP), 36(Icp55)	0.057	32-36	14-23-low	-	-	22-27	-	-	-	-	-	-	-	-	-	-	-	
CNB00250 Ntermext	0.020	No mitochondrial presequence	60(MPP)	0.067		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00255 Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.085	14-18	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00260 Ntermext	0.198	No mitochondrial presequence	14(MPP)	0.143	96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00270 Ntermext	0.051	No mitochondrial presequence	13(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00290 Ntermext	0.203	No mitochondrial presequence	83(MPP)	0.036	7-11,21-25,24-28	7-16-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
CNB00300 Ntermext	0.049	No mitochondrial presequence	23(MPP)	0.043	21-25,24-28,92-96	21-30-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
CNB00310 Ntermext	0.006	No mitochondrial presequence	33(MPP)	0.091	31-35	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00320 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.042		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00330 Ntermext	0.716	Possessing mitochondrial presequence	33(MPP), 34(Icp55)	0.152	16-20,26-30	9-20-low	-	-	-	17-22	-	-	-	-	-	-	-	-	-	-	
CNB00340 Ntermext	0.029	No mitochondrial presequence	50(MPP)	0.200	89-93	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00345 Ntermext	0.003	No mitochondrial presequence	6(MPP)	0.500	69-73	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00360 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.013		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00370 Ntermext	0.115	No mitochondrial presequence	14(MPP)	0.071		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00380 Ntermext	0.834	Possessing mitochondrial presequence	30(MPP), 38(Oct1)	0.167	4-8,8-12,54-58	3-12-high	-	-	-	-	-	-	-	-	-	-	-	7-12	8-13	-	
CNB00390 Ntermext	0.004	No mitochondrial presequence	7(MPP)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00400 Ntermext	0.684	Possessing mitochondrial presequence	22(MPP)	0.227	20-24,46-50	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNB00410 Ntermext	0.183	No mitochondrial presequence	47(MPP), 55(Oct1)	0.149	44-48,82-86	8-17-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-	
