Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNC01660	RNA	JEC21	0	0	1	1	0	0	53	0	849	106
CNC01670	RNA	JEC21	0	0	0	1	0	0	59	2	2025	106
CNC01680	RNA	JEC21	1	2	0	1	NA	NA	376	NA	2499	106
CNC01690	RNA	JEC21	1	1	0	0	0	0	188	0	1335	106
CNC01700	RNA	JEC21	0	1	1	6	0	0	888	0	1533	106
CNC01710	RNA	JEC21	1	1	0	1	NA	NA	109	NA	3081	106
CNC01720	RNA	JEC21	0	1	0	1	NA	NA	98	NA	1521	106
CNC01730	RNA	JEC21	0	1	0	1	NA	NA	228	NA	1161	106
CNC01740	RNA	JEC21	0	0	0	2	NA	NA	127	NA	1509	106
CNC01745	RNA	JEC21	0	2	0	4	NA	NA	261	NA	1674	106
CNC01750	RNA	JEC21	0	4	0	4	NA	NA	207	NA	897	106
CNC01760	RNA	JEC21	0	0	1	1	NA	NA	124	NA	978	106
CNC01770	RNA	JEC21	5	41	6	41	0	0	583	0	288	106
CNC01780	RNA	JEC21	1	6	0	7	0	0	395	0	1122	106
CNC01790	RNA	JEC21	0	0	0	0	NA	NA	16	NA	807	106
CNC01800	RNA	JEC21	0	3	0	5	NA	NA	287	NA	1443	106
CNC01810	RNA	JEC21	0	2	0	1	0	0	22	0	810	106
CNC01820	RNA	JEC21	0	0	0	0	0	0	39	0	1794	106
CNC01830	RNA	JEC21	0	0	0	0	NA	NA	2	NA	708	106
CNC01840	RNA	JEC21	0	0	0	0	NA	NA	163	NA	2538	106
CNC01850	RNA	JEC21	0	1	0	0	NA	NA	56	NA	1476	106
CNC01860	RNA	JEC21	0	2	0	0	0	0	129	2	882	106
CNC01870	RNA	JEC21	1	2	2	5	0	1	426	0	1683	106
CNC01880	RNA	JEC21	0	1	0	5	0	0	228	0	1107	106
CNC01890	RNA	JEC21	0	4	2	2	0	2	436	1	2757	106
CNC01900	RNA	JEC21	11	40	0	11	NA	NA	1158	NA	810	106
CNC01910	RNA	JEC21	0	1	0	0	0	0	13	0	2202	106
CNC01920	RNA	JEC21	1	2	1	1	0	0	367	0	1575	106
CNC01930	RNA	JEC21	2	14	3	13	0	0	1428	0	1878	106
CNC01940	RNA	JEC21	2	2	0	2	NA	NA	358	NA	1803	106
CNC01945	RNA	JEC21	0	1	0	0	0	0	66	1	1842	106
CNC01950	RNA	JEC21	2	5	0	2	NA	NA	131	NA	702	106
CNC01960	RNA	JEC21	3	9	1	2	NA	NA	729	NA	1581	106
CNC01970	RNA	JEC21	1	7	0	6	NA	NA	1052	NA	2349	106
CNC01980	RNA	JEC21	0	0	0	0	0	0	5	0	594	106
CNC01990	RNA	JEC21	0	0	0	0	NA	NA	43	NA	1605	106
CNC01995	RNA	JEC21	0	0	0	2	NA	NA	83	NA	996	106
CNC02000	RNA	JEC21	0	3	0	2	0	2	233	0	1287	106
CNC02010	RNA	JEC21	0	6	0	4	0	0	214	0	846	106
CNC02020	RNA	JEC21	0	0	0	1	NA	NA	87	NA	5220	106
CNC02030	RNA	JEC21	0	0	0	0	0	0	26	6	1299	106
CNC02040	RNA	JEC21	2	9	1	4	NA	NA	941	NA	1512	106
CNC02045	RNA	JEC21	0	2	0	0	0	2	174	1	1419	106
CNC02050	RNA	JEC21	0	3	0	0	0	1	111	0	2085	106
CNC02060	RNA	JEC21	0	1	0	0	NA	NA	34	NA	1980	106
CNC02070	RNA	JEC21	0	1	0	1	NA	NA	899	NA	2976	106
CNC02080	RNA	JEC21	3	6	0	6	NA	NA	331	NA	1065	106
CNC02100	RNA	JEC21	0	0	1	1	NA	NA	58	NA	1029	106
CNC02110	RNA	JEC21	0	0	0	0	0	0	105	0	1542	106
CNC02120	RNA	JEC21	0	2	0	3	0	0	529	0	2688	106
CNC02125	RNA	JEC21	0	0	0	0	NA	NA	36	NA	1278	106
CNC02130	RNA	JEC21	0	1	0	0	NA	NA	140	NA	4149	106
CNC02140	RNA	JEC21	0	0	0	0	NA	NA	110	NA	3198	106
CNC02150	RNA	JEC21	3	8	0	2	NA	NA	703	NA	1209	106
CNC02155	RNA	JEC21	0	0	0	0	NA	NA	37	NA	1665	106
CNC02160	RNA	JEC21	3	3	0	7	NA	NA	757	NA	2268	106
CNC02170	RNA	JEC21	1	1	1	3	NA	NA	511	NA	2364	106
CNC02175	RNA	JEC21	1	3	0	1	NA	NA	70	NA	462	106
CNC02180	RNA	JEC21	0	0	0	0	0	0	4	0	1167	106
CNC02190	RNA	JEC21	0	1	0	1	NA	NA	441	NA	3465	106
CNC02200	RNA	JEC21	1	1	0	0	NA	NA	271	NA	2490	106
CNC02210	RNA	JEC21	0	2	1	2	0	1	147	0	1332	106
CNC02220	RNA	JEC21	3	5	1	4	NA	NA	303	NA	1527	106
CNC02230	RNA	JEC21	0	1	0	0	NA	NA	15	NA	1227	106
CNC02240	RNA	JEC21	0	0	1	1	0	0	125	0	1653	106
CNC02250	RNA	JEC21	1	5	0	7	0	0	395	0	1446	106
CNC02260	RNA	JEC21	0	0	0	0	NA	NA	373	NA	9573	106
CNC02270	RNA	JEC21	0	0	0	1	0	0	80	0	1686	106
CNC02290	RNA	JEC21	0	0	0	0	NA	NA	70	NA	1548	106
CNC02310	RNA	JEC21	0	2	0	3	NA	NA	1163	NA	3108	106
CNC02320	RNA	JEC21	9	48	2	40	NA	NA	6613	NA	1923	106
CNC02330	RNA	JEC21	1	1	1	2	NA	NA	64	NA	897	106
CNC02340	RNA	JEC21	1	2	0	0	NA	NA	257	NA	3876	106
CNC02350	RNA	JEC21	0	2	1	3	0	0	73	0	1389	106
CNC02355	RNA	JEC21	0	0	0	1	NA	NA	7	NA	294	106
CNC02360	RNA	JEC21	0	2	0	3	0	0	121	0	2031	106
CNC02370	RNA	JEC21	0	1	0	0	0	0	118	0	2082	106
CNC02380	RNA	JEC21	6	18	1	7	0	0	1175	0	1524	106
CNC02390	RNA	JEC21	1	3	0	1	0	0	288	0	3228	106
CNC02400	RNA	JEC21	0	0	0	0	0	0	0	0	210	106
CNC02405	RNA	JEC21	18	62	5	18	NA	NA	422	NA	219	106
CNC02410	RNA	JEC21	1	7	2	11	NA	NA	619	NA	1032	106
CNC02420	RNA	JEC21	0	0	0	0	0	0	104	0	2859	106
CNC02430	RNA	JEC21	0	1	0	0	0	0	56	0	2379	106
CNC02440	RNA	JEC21	3	6	0	3	NA	NA	317	NA	1143	106
CNC02445	RNA	JEC21	0	2	0	0	NA	NA	173	NA	948	106
CNC02450	RNA	JEC21	1	3	0	2	NA	NA	261	NA	1116	106
CNC02460	RNA	JEC21	0	2	0	5	2	8	68	2	246	106
CNC02470	RNA	JEC21	0	3	0	3	NA	NA	196	NA	1236	106
CNC02480	RNA	JEC21	0	1	0	0	NA	NA	143	NA	1182	106
CNC02490	RNA	JEC21	0	0	0	2	NA	NA	97	NA	1647	106
CNC02500	RNA	JEC21	0	1	0	1	0	0	141	0	3057	106
CNC02510	RNA	JEC21	0	0	0	0	NA	NA	12	NA	2460	106
CNC02515	RNA	JEC21	4	10	0	20	NA	NA	346	NA	426	106
CNC02520	RNA	JEC21	0	1	0	2	NA	NA	2964	NA	1935	106
CNC02530	RNA	JEC21	0	0	NA	NA	0	0	0	0	333	106
CNC02540	RNA	JEC21	4	27	4	28	0	1	1537	0	876	106
CNC02550	RNA	JEC21	0	0	0	0	NA	NA	36	NA	801	106
CNC02560	RNA	JEC21	1	4	0	1	NA	NA	455	NA	2538	106
CNC02570	RNA	JEC21	1	2	3	5	NA	NA	723	NA	2331	106
CNC02580	RNA	JEC21	2	11	3	9	NA	NA	339	NA	564	106
CNC02590	RNA	JEC21	0	0	0	0	NA	NA	166	NA	1437	106
CNC02600	RNA	JEC21	0	1	0	0	NA	NA	78	NA	1332	106
CNC02610	RNA	JEC21	0	0	0	0	NA	NA	52	NA	1965	106
CNC02620	RNA	JEC21	5	46	6	37	NA	NA	1407	NA	594	106
CNC02630	RNA	JEC21	0	1	0	0	NA	NA	345	NA	2475	106
CNC02640	RNA	JEC21	0	0	0	0	0	0	131	0	1749	106
CNC02650	RNA	JEC21	0	2	1	1	NA	NA	220	NA	2292	106
CNC02660	RNA	JEC21	0	1	0	0	NA	NA	117	NA	1803	106
CNC02670	RNA	JEC21	0	0	0	0	0	0	32	0	2178	106
CNC02680	RNA	JEC21	2	13	2	7	NA	NA	773	NA	1437	106
CNC02685	RNA	JEC21	0	0	0	0	0	0	4	0	198	106
CNC02690	RNA	JEC21	0	1	0	2	NA	NA	301	NA	2097	106
CNC02700	RNA	JEC21	0	1	0	5	NA	NA	374	NA	1920	106
CNC02710	RNA	JEC21	1	3	0	5	NA	NA	161	NA	501	106
CNC02720	RNA	JEC21	1	9	0	6	NA	NA	596	NA	1038	106
CNC02730	RNA	JEC21	1	2	1	4	0	0	109	0	1599	106
CNC02740	RNA	JEC21	0	0	0	1	NA	NA	193	NA	4053	106
CNC02750	RNA	JEC21	0	1	0	0	NA	NA	45	NA	792	106
CNC02760	RNA	JEC21	0	4	1	4	NA	NA	210	NA	1038	106
CNC02770	RNA	JEC21	0	1	0	2	0	2	215	4	960	106
CNC02780	RNA	JEC21	0	1	1	1	NA	NA	88	NA	1242	106
CNC02790	RNA	JEC21	6	27	1	19	NA	NA	1799	NA	1107	106
CNC02800	RNA	JEC21	0	3	3	9	NA	NA	351	NA	858	106
CNC02805	RNA	JEC21	1	12	2	14	NA	NA	513	NA	513	106
CNC02810	RNA	JEC21	1	3	0	1	NA	NA	128	NA	759	106
CNC02820	RNA	JEC21	1	5	2	7	NA	NA	397	NA	1305	106
CNC02830	RNA	JEC21	1	3	0	3	NA	NA	256	NA	2010	106
CNC02840	RNA	JEC21	0	0	0	0	0	0	84	3	1680	106
CNC02850	RNA	JEC21	2	4	0	5	NA	NA	185	NA	1008	106
CNC02860	RNA	JEC21	0	0	0	0	0	0	28	0	2943	106
CNC02870	RNA	JEC21	1	1	0	0	0	1	73	1	987	106
CNC02880	RNA	JEC21	3	9	1	3	0	0	363	0	804	106
CNC02885	RNA	JEC21	0	0	0	0	0	0	15	0	795	106
CNC02890	RNA	JEC21	0	0	0	3	NA	NA	108	NA	1002	106
CNC02900	RNA	JEC21	24	73	12	99	NA	NA	1859	NA	360	106
CNC02910	RNA	JEC21	11	112	14	51	NA	NA	1160	NA	270	106
CNC02920	RNA	JEC21	4	8	0	1	NA	NA	281	NA	966	106
CNC02930	RNA	JEC21	1	1	0	0	NA	NA	17	NA	228	106
CNC02950	RNA	JEC21	0	0	0	0	NA	NA	17	NA	2178	106
CNC02960	RNA	JEC21	0	2	1	4	NA	NA	474	NA	3306	106
CNC02970	RNA	JEC21	0	7	2	6	0	0	385	0	957	106
CNC02980	RNA	JEC21	0	0	0	0	0	2	309	3	1374	106
CNC02990	RNA	JEC21	2	22	0	9	NA	NA	348	NA	402	106
CNC03000	RNA	JEC21	1	10	1	7	NA	NA	481	NA	744	106
CNC03010	RNA	JEC21	2	8	4	9	0	0	582	0	603	106
CNC03020	RNA	JEC21	5	11	5	27	NA	NA	1855	NA	1095	106
CNC03030	RNA	JEC21	0	0	0	0	0	0	77	1	1392	106
CNC03040	RNA	JEC21	0	2	0	1	NA	NA	84	NA	3009	106
CNC03045	RNA	JEC21	0	1	2	2	NA	NA	21	NA	783	106
CNC03050	RNA	JEC21	0	1	0	0	NA	NA	168	NA	2025	106
CNC03060	RNA	JEC21	2	11	2	13	NA	NA	965	NA	879	106
CNC03070	RNA	JEC21	0	11	4	17	NA	NA	587	NA	831	106
CNC03080	RNA	JEC21	1	36	7	26	NA	NA	2269	NA	1590	106
CNC03090	RNA	JEC21	0	2	2	4	NA	NA	97	NA	681	106
CNC03100	RNA	JEC21	2	10	4	22	NA	NA	359	NA	330	106
CNC03110	RNA	JEC21	2	8	4	9	0	1	730	0	1032	106
CNC03120	RNA	JEC21	0	2	0	3	NA	NA	593	NA	4650	106
CNC03125	RNA	JEC21	0	0	0	1	0	2	42	0	879	106
CNC03130	RNA	JEC21	0	1	0	2	NA	NA	117	NA	1935	106
CNC03140	RNA	JEC21	0	0	0	0	0	0	18	3	666	106
CNC03150	RNA	JEC21	0	1	0	2	1	3	164	7	1500	106
CNC03160	RNA	JEC21	1	2	0	0	NA	NA	333	NA	1497	106
CNC03170	RNA	JEC21	3	9	1	9	0	2	400	0	750	106
CNC03180	RNA	JEC21	1	5	2	4	0	0	294	1	2157	106
CNC03190	RNA	JEC21	0	3	0	2	0	0	115	2	690	106
CNC03200	RNA	JEC21	3	14	1	6	NA	NA	427	NA	900	106
CNC03210	RNA	JEC21	1	6	1	7	NA	NA	337	NA	735	106
CNC03220	RNA	JEC21	3	5	0	2	5	11	439	0	1686	106
CNC03230	RNA	JEC21	1	2	0	1	NA	NA	60	NA	1611	106
CNC03240	RNA	JEC21	0	2	2	3	NA	NA	978	NA	2817	106
CNC03250	RNA	JEC21	0	18	7	29	NA	NA	582	NA	537	106
CNC03260	RNA	JEC21	3	20	5	22	NA	NA	2029	NA	1344	106
CNC03265	RNA	JEC21	0	0	0	0	NA	NA	7	NA	912	106
CNC03270	RNA	JEC21	0	2	0	1	NA	NA	297	NA	4710	106
CNC03280	RNA	JEC21	0	5	2	9	NA	NA	559	NA	1113	106
CNC03290	RNA	JEC21	0	0	0	0	0	0	106	0	2199	106
CNC03300	RNA	JEC21	0	2	0	2	0	0	576	0	3141	106
CNC03310	RNA	JEC21	0	2	0	1	NA	NA	86	NA	1758	106
CNC03320	RNA	JEC21	0	0	0	0	0	0	182	1	2076	106
CNC03330	RNA	JEC21	1	2	0	0	NA	NA	390	NA	4410	106
CNC03340	RNA	JEC21	0	0	0	1	NA	NA	318	NA	4152	106
CNC03350	RNA	JEC21	0	0	0	0	NA	NA	0	NA	1011	106
CNC03360	RNA	JEC21	3	19	1	13	0	0	786	0	1335	106
CNC03370	RNA	JEC21	2	33	3	29	0	2	501	0	264	106
CNC03380	RNA	JEC21	0	2	0	5	NA	NA	980	NA	2532	106
CNC03390	RNA	JEC21	1	1	0	4	1	9	170	8	816	106
CNC03400	RNA	JEC21	0	0	0	0	NA	NA	27	NA	2130	106
CNC03410	RNA	JEC21	0	4	1	8	0	0	379	0	900	106
CNC03420	RNA	JEC21	42	317	45	375	0	2	11108	0	672	106
CNC03430	RNA	JEC21	0	0	0	2	0	0	111	0	1746	106
CNC03435	RNA	JEC21	0	0	0	0	NA	NA	2	NA	735	106
CNC03440	RNA	JEC21	0	0	0	1	0	0	124	0	3459	106
CNC03450	RNA	JEC21	0	0	0	3	0	0	111	0	1050	106
CNC03460	RNA	JEC21	0	0	0	0	NA	NA	316	NA	1344	106
CNC03480	RNA	JEC21	1	9	0	5	NA	NA	1202	NA	1929	106
CNC03490	RNA	JEC21	0	0	0	2	NA	NA	238	NA	4593	106
CNC03500	RNA	JEC21	3	8	1	3	0	0	316	0	942	106
CNC03510	RNA	JEC21	0	0	0	3	NA	NA	194	NA	2208	106
CNC03520	RNA	JEC21	0	0	1	1	NA	NA	112	NA	2337	106
CNC03530	RNA	JEC21	1	29	4	19	0	0	1230	0	912	106
CNC03540	RNA	JEC21	1	5	0	8	NA	NA	503	NA	924	106
CNC03545	RNA	JEC21	0	0	0	0	NA	NA	90	NA	1338	106
CNC03550	RNA	JEC21	0	0	0	0	0	0	40	0	1086	106
CNC03555	RNA	JEC21	0	1	0	0	0	0	34	0	1899	106
CNC03560	RNA	JEC21	0	1	0	2	NA	NA	177	NA	1917	106
CNC03570	RNA	JEC21	0	1	0	0	0	0	179	0	2994	106
CNC03580	RNA	JEC21	0	2	0	3	NA	NA	287	NA	1788	106
CNC03590	RNA	JEC21	0	1	0	0	0	0	37	0	1947	106
CNC03600	RNA	JEC21	0	2	0	2	0	0	27	0	852	106
CNC03605	RNA	JEC21	0	0	0	0	NA	NA	3	NA	789	106
CNC03610	RNA	JEC21	10	28	7	17	NA	NA	2095	NA	1644	106
CNC03620	RNA	JEC21	0	0	0	0	0	0	2	3	309	106
CNC03630	RNA	JEC21	16	27	4	21	NA	NA	1023	NA	1125	106
CNC03640	RNA	JEC21	0	4	1	9	0	0	410	0	951	106
CNC03650	RNA	JEC21	0	3	0	1	NA	NA	129	NA	1059	106
CNC03660	RNA	JEC21	0	1	1	2	0	1	136	10	1995	106
CNC03670	RNA	JEC21	0	0	0	0	0	0	191	0	2766	106
CNC03680	RNA	JEC21	0	1	0	1	NA	NA	341	NA	2919	106
CNC03690	RNA	JEC21	0	1	0	2	NA	NA	68	NA	1230	106
CNC03700	RNA	JEC21	6	37	6	35	NA	NA	2999	NA	1512	106
CNC03710	RNA	JEC21	0	1	0	0	NA	NA	98	NA	3360	106
CNC03720	RNA	JEC21	1	4	0	5	0	2	245	3	342	106
CNC03730	RNA	JEC21	0	0	0	0	NA	NA	9	NA	912	106
CNC03740	RNA	JEC21	0	1	0	0	0	1	27	4	915	106
CNC03750	RNA	JEC21	3	7	0	3	NA	NA	347	NA	837	106
CNC03760	RNA	JEC21	227	1256	159	726	0	0	25764	0	447	106
CNC03770	RNA	JEC21	3	4	2	6	NA	NA	423	NA	1794	106
CNC03780	RNA	JEC21	0	2	0	0	0	3	166	0	1083	106
CNC03790	RNA	JEC21	0	1	0	2	NA	NA	79	NA	1926	106
CNC03800	RNA	JEC21	0	2	0	0	0	0	114	1	1401	106
CNC03810	RNA	JEC21	0	0	1	3	NA	NA	103	NA	543	106
CNC03820	RNA	JEC21	0	0	0	5	NA	NA	236	NA	1674	106
CNC03830	RNA	JEC21	3	32	4	18	NA	NA	1058	NA	570	106
CNC03840	RNA	JEC21	9	50	5	58	NA	NA	1621	NA	471	106
CNC03850	RNA	JEC21	0	2	1	3	NA	NA	451	NA	1899	106
CNC03860	RNA	JEC21	0	0	0	0	0	0	59	0	2178	106
CNC03870	RNA	JEC21	0	0	0	0	0	0	49	0	1197	106
CNC03880	RNA	JEC21	0	1	1	1	NA	NA	103	NA	1767	106
CNC03890	RNA	JEC21	0	1	2	4	NA	NA	196	NA	1251	106
CNC03895	RNA	JEC21	0	0	0	0	NA	NA	10	NA	534	106
CNC03900	RNA	JEC21	1	4	1	5	NA	NA	178	NA	1386	106
CNC03910	RNA	JEC21	0	5	1	4	0	1	140	1	681	106
CNC03920	RNA	JEC21	0	1	0	1	NA	NA	116	NA	3192	106
CNC03925	RNA	JEC21	3	7	1	6	NA	NA	478	NA	870	106
CNC03930	RNA	JEC21	0	3	1	3	NA	NA	192	NA	2217	106
CNC03940	RNA	JEC21	0	3	1	1	NA	NA	463	NA	2952	106
CNC03950	RNA	JEC21	19	83	26	126	0	0	5327	0	657	106
CNC03960	RNA	JEC21	0	7	1	3	0	1	540	4	1668	106
CNC03970	RNA	JEC21	2	9	1	6	NA	NA	303	NA	906	106
CNC03980	RNA	JEC21	1	4	2	2	0	1	211	0	1362	106
CNC03990	RNA	JEC21	0	0	0	0	NA	NA	14	NA	1080	106
CNC04000	RNA	JEC21	0	10	2	11	NA	NA	942	NA	1368	106
CNC04010	RNA	JEC21	2	15	5	19	0	21	471	2	510	106
CNC04020	RNA	JEC21	0	5	0	3	NA	NA	303	NA	1449	106
CNC04030	RNA	JEC21	0	2	0	2	0	0	178	0	2304	106
CNC04040	RNA	JEC21	1	1	0	0	NA	NA	336	NA	2208	106
CNC04050	RNA	JEC21	0	0	2	6	0	0	223	1	852	106
CNC04060	RNA	JEC21	0	1	0	3	NA	NA	98	NA	1221	106
CNC04070	RNA	JEC21	0	1	0	1	NA	NA	170	NA	1881	106
CNC04080	RNA	JEC21	0	0	0	1	NA	NA	71	NA	1116	106
CNC04100	RNA	JEC21	0	0	0	4	0	4	109	0	462	106
CNC04110	RNA	JEC21	1	10	1	7	NA	NA	717	NA	1551	106
CNC04120	RNA	JEC21	1	5	0	0	NA	NA	257	NA	1521	106
CNC04130	RNA	JEC21	3	9	3	13	0	0	1319	0	1776	106
CNC04140	RNA	JEC21	0	8	2	7	0	3	466	0	798	106
CNC04150	RNA	JEC21	1	4	1	8	0	0	640	0	1665	106
CNC04160	RNA	JEC21	1	5	0	1	NA	NA	168	NA	600	106
CNC04170	RNA	JEC21	3	15	0	5	0	0	416	0	789	106
CNC04180	RNA	JEC21	0	5	1	3	NA	NA	414	NA	1776	106
CNC04190	RNA	JEC21	0	1	0	2	0	0	179	5	1971	106
CNC04200	RNA	JEC21	33	134	28	93	NA	NA	2107	NA	315	106
CNC04210	RNA	JEC21	0	0	0	0	0	1	40	3	1077	106
CNC04215	RNA	JEC21	1	2	0	0	0	0	55	9	903	106
CNC04220	RNA	JEC21	0	1	0	0	0	0	82	0	1215	106
CNC04230	RNA	JEC21	0	1	0	0	NA	NA	8	NA	666	106
CNC04240	RNA	JEC21	1	4	1	1	NA	NA	387	NA	1572	106
CNC04260	RNA	JEC21	0	0	0	0	0	0	103	0	2361	106
CNC04270	RNA	JEC21	0	2	0	4	NA	NA	522	NA	1944	106
CNC04280	RNA	JEC21	0	6	3	3	NA	NA	889	NA	2847	106
CNC04290	RNA	JEC21	102	535	NA	NA	0	0	4692	3	171	106
CNC04300	RNA	JEC21	6	18	0	5	NA	NA	525	NA	1140	106
CNC04305	RNA	JEC21	1	8	3	6	NA	NA	216	NA	357	106
CNC04310	RNA	JEC21	0	1	1	3	NA	NA	645	NA	2397	106
CNC04320	RNA	JEC21	0	1	0	1	NA	NA	66	NA	2007	106
CNC04330	RNA	JEC21	0	4	1	7	0	0	701	0	2856	106
CNC04340	RNA	JEC21	4	35	7	37	NA	NA	1633	NA	636	106
CNC04350	RNA	JEC21	0	2	1	3	NA	NA	251	NA	1230	106
CNC04360	RNA	JEC21	1	5	0	6	0	0	259	0	1476	106
CNC04370	RNA	JEC21	0	0	0	1	NA	NA	114	NA	3009	106
CNC04380	RNA	JEC21	0	4	2	5	0	1	175	0	1035	106
CNC04390	RNA	JEC21	0	0	0	0	NA	NA	46	NA	2595	106
CNC04400	RNA	JEC21	0	2	0	1	0	0	189	3	3639	106
CNC04410	RNA	JEC21	0	1	1	1	0	0	151	0	1638	106
CNC04415	RNA	JEC21	0	3	1	6	0	1	110	5	1062	106
CNC04420	RNA	JEC21	10	38	8	23	0	6	2393	0	1401	106
CNC04430	RNA	JEC21	0	0	0	0	NA	NA	158	NA	1809	106
CNC04440	RNA	JEC21	2	16	3	15	NA	NA	241	NA	249	106
CNC04450	RNA	JEC21	0	0	0	0	0	0	15	1	3693	106
CNC04460	RNA	JEC21	0	3	1	4	NA	NA	413	NA	2571	106
CNC04470	RNA	JEC21	2	11	0	5	0	0	996	0	1473	106
CNC04480	RNA	JEC21	0	0	0	0	NA	NA	29	NA	1572	106
CNC04490	RNA	JEC21	4	38	2	30	NA	NA	522	NA	249	106
CNC04510	RNA	JEC21	1	2	0	2	NA	NA	297	NA	1845	106
CNC04520	RNA	JEC21	0	18	0	10	NA	NA	293	NA	633	106
CNC04530	RNA	JEC21	0	1	0	1	NA	NA	76	NA	1461	106
CNC04540	RNA	JEC21	1	11	0	12	NA	NA	370	NA	474	106
CNC04560	RNA	JEC21	0	0	1	2	NA	NA	67	NA	1284	106
CNC04570	RNA	JEC21	0	0	0	0	0	0	40	0	1728	106
CNC04580	RNA	JEC21	2	18	7	30	NA	NA	1094	NA	816	106
CNC04590	RNA	JEC21	3	9	1	11	NA	NA	456	NA	867	106
CNC04600	RNA	JEC21	0	2	0	0	NA	NA	130	NA	1659	106
CNC04610	RNA	JEC21	0	4	0	1	0	2	298	6	1305	106
CNC04620	RNA	JEC21	0	0	0	4	NA	NA	133	NA	675	106
CNC04630	RNA	JEC21	0	2	0	5	NA	NA	178	NA	654	106
CNC04640	RNA	JEC21	0	0	0	0	NA	NA	19	NA	819	106
CNC04645	RNA	JEC21	0	0	0	3	2	2	96	2	5115	106
CNC04660	RNA	JEC21	0	0	0	0	NA	NA	10	NA	1539	106
CNC04670	RNA	JEC21	3	8	1	5	NA	NA	1333	NA	2646	106
CNC04680	RNA	JEC21	0	5	0	4	1	5	734	3	1377	106
CNC04690	RNA	JEC21	0	6	0	3	0	4	401	0	1440	106
CNC04700	RNA	JEC21	1	4	1	5	NA	NA	913	NA	1665	106
CNC04710	RNA	JEC21	0	6	0	5	NA	NA	200	NA	777	106
CNC04720	RNA	JEC21	0	8	2	19	NA	NA	680	NA	894	106
CNC04730	RNA	JEC21	0	0	0	1	NA	NA	168	NA	2799	106
CNC04740	RNA	JEC21	0	1	2	4	NA	NA	350	NA	2646	106
CNC04750	RNA	JEC21	4	39	2	33	NA	NA	4559	NA	1293	106
CNC04760	RNA	JEC21	0	2	2	4	NA	NA	142	NA	1173	106
CNC04770	RNA	JEC21	5	21	3	13	NA	NA	1230	NA	1359	106
CNC04790	RNA	JEC21	0	1	1	3	NA	NA	159	NA	1050	106
CNC04800	RNA	JEC21	0	1	0	1	0	1	27	1	948	106
CNC04803	RNA	JEC21	0	1	0	0	0	0	13	0	606	106
CNC04805	RNA	JEC21	0	0	0	0	0	0	3	0	717	106
CNC04810	RNA	JEC21	0	3	0	1	1	1	174	7	1581	106
CNC04820	RNA	JEC21	6	27	3	20	NA	NA	438	NA	2091	106
CNC04830	RNA	JEC21	0	3	0	2	NA	NA	197	NA	1743	106
CNC04835	RNA	JEC21	0	0	0	2	0	0	31	3	1065	106
CNC04840	RNA	JEC21	1	4	0	4	NA	NA	260	NA	1494	106
CNC04850	RNA	JEC21	0	0	0	2	0	0	112	5	1272	106
CNC04855	RNA	JEC21	0	0	0	0	0	0	1	0	675	106
CNC04860	RNA	JEC21	0	3	1	1	0	0	125	0	669	106
CNC04870	RNA	JEC21	0	0	0	0	0	0	73	0	2175	106
CNC04880	RNA	JEC21	0	1	1	2	0	0	218	0	1425	106
CNC04890	RNA	JEC21	0	6	1	11	NA	NA	639	NA	1584	106
CNC04900	RNA	JEC21	0	0	0	0	NA	NA	1	NA	2787	106
CNC04910	RNA	JEC21	2	4	0	4	NA	NA	341	NA	1260	106
CNC04920	RNA	JEC21	0	12	2	16	0	8	499	0	801	106
CNC04930	RNA	JEC21	4	45	8	26	NA	NA	5257	NA	1365	106
CNC04940	RNA	JEC21	2	9	3	6	NA	NA	245	NA	495	106
CNC04945	RNA	JEC21	0	0	0	0	0	0	51	1	2553	106
CNC04960	RNA	JEC21	0	6	4	9	NA	NA	166	NA	597	106
CNC04970	RNA	JEC21	1	3	1	2	NA	NA	102	NA	573	106
CNC04980	RNA	JEC21	0	3	0	2	NA	NA	467	NA	1569	106
CNC04990	RNA	JEC21	1	6	1	3	0	0	279	0	675	106
CNC05000	RNA	JEC21	0	2	0	2	0	0	341	0	4677	106
CNC05010	RNA	JEC21	0	0	0	1	NA	NA	52	NA	1659	106
CNC05020	RNA	JEC21	1	3	0	1	NA	NA	64	NA	261	106
CNC05030	RNA	JEC21	0	0	0	1	NA	NA	312	NA	1269	106
CNC05040	RNA	JEC21	2	11	0	4	0	0	306	0	540	106
CNC05050	RNA	JEC21	0	0	0	2	NA	NA	114	NA	1977	106
CNC05060	RNA	JEC21	0	1	0	0	0	0	24	0	945	106
CNC05065	RNA	JEC21	2	7	0	4	NA	NA	194	NA	735	106
CNC05070	RNA	JEC21	0	0	1	2	0	1	201	2	2802	106
CNC05080	RNA	JEC21	1	5	5	7	0	0	525	0	1497	106
CNC05090	RNA	JEC21	0	0	0	2	NA	NA	98	NA	3756	106
CNC05100	RNA	JEC21	0	28	3	29	NA	NA	610	NA	372	106
CNC05110	RNA	JEC21	0	1	0	0	NA	NA	26	NA	1155	106
CNC05120	RNA	JEC21	3	30	8	45	NA	NA	820	NA	444	106
CNC05130	RNA	JEC21	0	0	0	0	0	1	102	9	1794	106
