Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNAG_01428	RPF	H99r2	0	4382	184	9979	0	0	325230	146	477	106
CNAG_01429	RPF	H99r2	2	6	0	10	NA	NA	2781	NA	1329	106
CNAG_01430	RPF	H99r2	12	32	6	38	NA	NA	3666	NA	1296	106
CNAG_01431	RPF	H99r2	1	9	1	28	NA	NA	2234	NA	1776	106
CNAG_01432	RPF	H99r2	12	18	2	117	NA	NA	14689	NA	1641	106
CNAG_01435	RPF	H99r2	47	248	39	617	0	0	66957	0	1386	106
CNAG_01436	RPF	H99r2	6	8	4	63	2	8	3848	0	963	106
CNAG_01437	RPF	H99r2	16	98	15	338	0	0	17604	1	1221	106
CNAG_01438	RPF	H99r2	6	29	8	141	NA	NA	13687	NA	2778	106
CNAG_01439	RPF	H99r2	8	42	14	50	NA	NA	9143	NA	1536	106
CNAG_01440	RPF	H99r2	19	43	5	30	NA	NA	2361	NA	1701	106
CNAG_01441	RPF	H99r2	1	10	9	45	NA	NA	5561	NA	2385	106
CNAG_01442	RPF	H99r2	9	94	48	151	NA	NA	15364	NA	1509	106
CNAG_01443	RPF	H99r2	0	1	2	5	NA	NA	1093	NA	1344	106
CNAG_01444	RPF	H99r2	10	18	9	119	NA	NA	8259	NA	444	106
CNAG_01445	RPF	H99r2	5	10	1	14	0	0	1429	0	2991	106
CNAG_01446	RPF	H99r2	92	172	13	355	NA	NA	9860	NA	213	106
CNAG_01448	RPF	H99r2	3	44	8	50	NA	NA	3115	NA	2535	106
CNAG_01451	RPF	H99r2	28	201	347	912	0	1	12257	0	213	106
CNAG_01452	RPF	H99r2	2	6	1	4	0	0	458	0	1005	106
CNAG_01454	RPF	H99r2	15	37	6	14	NA	NA	970	NA	723	106
CNAG_01455	RPF	H99r2	2057	6887	NA	NA	0	40	94429	38	156	106
CNAG_01456	RPF	H99r2	0	0	0	1	0	0	3	0	234	106
CNAG_01461	RPF	H99r2	11	60	12	25	NA	NA	512	NA	1548	106
CNAG_01463	RPF	H99r2	7	10	3	40	NA	NA	1074	NA	546	106
CNAG_01464	RPF	H99r2	37	100	13	197	3	11	10207	2	1515	106
CNAG_01465	RPF	H99r2	5	17	5	23	NA	NA	963	NA	1926	106
CNAG_01466	RPF	H99r2	11	26	4	8	NA	NA	818	NA	1644	106
CNAG_01467	RPF	H99r2	13	27	65	113	NA	NA	2031	NA	1302	106
CNAG_01468	RPF	H99r2	0	0	2	19	0	0	1665	0	2616	106
CNAG_01469	RPF	H99r2	3	16	2	95	0	0	3698	0	774	106
CNAG_01470	RPF	H99r2	7	47	90	731	NA	NA	47203	NA	750	106
CNAG_01471	RPF	H99r2	15	81	58	142	11	18	6400	0	1728	106
CNAG_01472	RPF	H99r2	6	9	0	6	0	0	1930	0	2280	106
CNAG_01473	RPF	H99r2	0	0	0	0	0	0	48	0	2559	106
CNAG_01474	RPF	H99r2	0	0	0	0	NA	NA	33	NA	2535	106
CNAG_01475	RPF	H99r2	143	259	123	619	NA	NA	24625	NA	1470	106
CNAG_01476	RPF	H99r2	18	358	2	25	NA	NA	6868	NA	4731	106
CNAG_01477	RPF	H99r2	11	73	39	182	NA	NA	15977	NA	2094	106
CNAG_01478	RPF	H99r2	17	41	1	21	NA	NA	2008	NA	1737	106
CNAG_01479	RPF	H99r2	15	41	40	96	NA	NA	3656	NA	609	106
CNAG_01480	RPF	H99r2	823	7803	2226	5077	NA	NA	253798	NA	498	106
CNAG_01481	RPF	H99r2	0	0	0	0	NA	NA	40	NA	972	106
CNAG_01482	RPF	H99r2	16	78	12	18	NA	NA	9818	NA	1983	106
CNAG_01483	RPF	H99r2	5	23	11	47	NA	NA	1979	NA	2484	106
CNAG_01485	RPF	H99r2	14	77	10	69	NA	NA	10587	NA	1698	106
CNAG_01486	RPF	H99r2	436	3653	1074	13222	NA	NA	341555	NA	606	106
CNAG_01487	RPF	H99r2	0	0	0	0	NA	NA	14	NA	1242	106
CNAG_01489	RPF	H99r2	1	7	2	9	8	10	632	19	651	106
CNAG_01490	RPF	H99r2	0	0	0	0	2	8	151	0	1275	106
CNAG_01491	RPF	H99r2	12	31	13	54	0	0	5435	0	582	106
CNAG_01492	RPF	H99r2	87	299	252	891	0	0	43929	0	1158	106
CNAG_01493	RPF	H99r2	6	68	6	24	42	46	467	3	375	106
CNAG_01494	RPF	H99r2	0	0	0	0	3	3	22	5	744	106
CNAG_01495	RPF	H99r2	2	6	3	29	6	13	1601	0	1086	106
CNAG_01496	RPF	H99r2	25	98	11	65	NA	NA	19116	NA	1761	106
CNAG_01497	RPF	H99r2	0	0	0	0	2	2	52	7	1626	106
CNAG_01498	RPF	H99r2	8	15	3	11	NA	NA	1558	NA	1815	106
CNAG_01499	RPF	H99r2	0	0	0	0	NA	NA	70	NA	1758	106
CNAG_01500	RPF	H99r2	0	0	0	0	NA	NA	26	NA	1131	106
CNAG_01501	RPF	H99r2	26	32	11	48	0	1	971	0	612	106
CNAG_01502	RPF	H99r2	2	24	14	112	NA	NA	6504	NA	2028	106
CNAG_01504	RPF	H99r2	10	28	4	46	NA	NA	2126	NA	804	106
CNAG_01506	RPF	H99r2	0	0	0	0	0	1	13	0	699	106
CNAG_01507	RPF	H99r2	18	25	2	279	NA	NA	3435	NA	690	106
CNAG_01508	RPF	H99r2	13	23	2	49	NA	NA	7435	NA	3372	106
CNAG_01509	RPF	H99r2	4	9	1	47	0	0	1801	1	1362	106
CNAG_01510	RPF	H99r2	1	192	0	38	2	2	10440	1	3813	106
CNAG_01511	RPF	H99r2	0	0	0	0	NA	NA	8	NA	1479	106
CNAG_01512	RPF	H99r2	0	0	1	2	NA	NA	88	NA	1743	106
CNAG_01513	RPF	H99r2	8	9	2	17	1	15	986	3	1386	106
CNAG_01518	RPF	H99r2	9	16	4	23	NA	NA	2482	NA	903	106
CNAG_01519	RPF	H99r2	23	40	1	2	0	0	447	0	1062	106
CNAG_01520	RPF	H99r2	9	58	2	11	NA	NA	3936	NA	1353	106
CNAG_01521	RPF	H99r2	3	22	5	29	NA	NA	1096	NA	1155	106
CNAG_01522	RPF	H99r2	0	5	8	53	0	0	4717	1	1404	106
CNAG_01523	RPF	H99r2	169	338	242	2092	NA	NA	39138	NA	1098	106
CNAG_01524	RPF	H99r2	19	73	4	138	NA	NA	3829	NA	597	106
CNAG_01525	RPF	H99r2	7	9	0	0	NA	NA	173	NA	960	106
CNAG_01526	RPF	H99r2	10	32	1	33	NA	NA	12382	NA	2028	106
CNAG_01527	RPF	H99r2	0	0	0	1	NA	NA	20	NA	939	106
CNAG_01528	RPF	H99r2	13	60	28	166	0	0	8513	0	906	106
CNAG_01529	RPF	H99r2	5	13	13	79	NA	NA	2253	NA	1137	106
CNAG_01530	RPF	H99r2	8	16	3	42	0	6	6269	32	4413	106
CNAG_01531	RPF	H99r2	7	7	9	16	NA	NA	2401	NA	3153	106
CNAG_01532	RPF	H99r2	0	9	3	39	NA	NA	4323	NA	3930	106
CNAG_01533	RPF	H99r2	1	6	5	29	NA	NA	4165	NA	2997	106
CNAG_01534	RPF	H99r2	11	11	4	10	NA	NA	137	NA	273	106
CNAG_01535	RPF	H99r2	19	103	15	117	NA	NA	10007	NA	1584	106
CNAG_01536	RPF	H99r2	11	17	5	38	NA	NA	6168	NA	4878	106
CNAG_01537	RPF	H99r2	10	33	225	491	NA	NA	30189	NA	1851	106
CNAG_01538	RPF	H99r2	0	0	0	0	NA	NA	41	NA	4227	106
CNAG_01539	RPF	H99r2	47	589	113	131	NA	NA	21708	NA	1677	106
CNAG_01540	RPF	H99r2	0	2	0	12	0	0	1447	0	1260	106
CNAG_01541	RPF	H99r2	8	9	1	2	0	1	235	5	1098	106
CNAG_01542	RPF	H99r2	0	0	0	0	0	0	499	3	1347	106
CNAG_01543	RPF	H99r2	2	23	8	70	0	0	4298	0	2544	106
CNAG_01544	RPF	H99r2	4	44	48	132	NA	NA	31321	NA	1770	106
CNAG_01545	RPF	H99r2	1	9	6	19	NA	NA	579	NA	1425	106
CNAG_01546	RPF	H99r2	1	4	9	32	0	0	2152	0	1038	106
CNAG_01547	RPF	H99r2	64	82	16	169	0	0	15983	0	1821	106
CNAG_01548	RPF	H99r2	138	354	197	735	0	0	36474	0	1191	106
CNAG_01549	RPF	H99r2	59	100	8	70	NA	NA	14868	NA	1536	106
CNAG_01550	RPF	H99r2	22	221	13	37	NA	NA	6198	NA	1035	106
CNAG_01551	RPF	H99r2	0	3	0	30	6	10	1895	0	1308	106
CNAG_01552	RPF	H99r2	131	266	8	40	NA	NA	4613	NA	468	106
CNAG_01553	RPF	H99r2	147	177	4	62	NA	NA	13623	NA	1128	106
CNAG_01554	RPF	H99r2	4	27	4	18	NA	NA	5732	NA	1482	106
CNAG_01555	RPF	H99r2	6	40	13	25	0	0	1036	0	1197	106
CNAG_01556	RPF	H99r2	5	16	15	138	0	0	8034	0	1962	106
CNAG_01557	RPF	H99r2	407	1016	100	459	0	1	55667	0	450	106
CNAG_01558	RPF	H99r2	1248	1901	9	902	NA	NA	83181	NA	1050	106
CNAG_01559	RPF	H99r2	0	6	4	22	NA	NA	7155	NA	2832	106
CNAG_01560	RPF	H99r2	0	1	0	0	NA	NA	49	NA	1413	106
CNAG_01561	RPF	H99r2	18	80	31	123	NA	NA	5665	NA	2214	106
CNAG_01562	RPF	H99r2	14	55	110	235	NA	NA	5940	NA	966	106
CNAG_01563	RPF	H99r2	2	3	10	75	0	0	7707	0	2196	106
CNAG_01564	RPF	H99r2	103	151	22	190	NA	NA	29440	NA	1794	106
CNAG_01565	RPF	H99r2	1	36	4	47	NA	NA	8881	NA	2352	106
CNAG_01566	RPF	H99r2	15	31	48	94	NA	NA	3709	NA	2754	106
CNAG_01567	RPF	H99r2	3	3	1	7	NA	NA	369	NA	1311	106
CNAG_01568	RPF	H99r2	141	248	10	119	NA	NA	44743	NA	1677	106
CNAG_01569	RPF	H99r2	7	57	3	68	NA	NA	2778	NA	1044	106
CNAG_01570	RPF	H99r2	0	0	0	0	NA	NA	4	NA	942	106
CNAG_01571	RPF	H99r2	0	21	6	25	11	14	1816	33	936	106
CNAG_01572	RPF	H99r2	1	10	1	37	0	0	3518	0	2295	106
CNAG_01573	RPF	H99r2	8	50	0	47	NA	NA	5393	NA	2571	106
CNAG_01574	RPF	H99r2	0	35	3	50	0	0	4610	2	1431	106
CNAG_01575	RPF	H99r2	70	75	4	189	NA	NA	14807	NA	5001	106
CNAG_01576	RPF	H99r2	17	116	9	341	NA	NA	7937	NA	570	106
CNAG_01577	RPF	H99r2	283	635	1505	7896	NA	NA	267971	NA	1356	106
CNAG_01578	RPF	H99r2	86	219	7	226	NA	NA	11208	NA	597	106
CNAG_01579	RPF	H99r2	1	26	1	6	7	10	3551	0	5637	106
CNAG_01580	RPF	H99r2	0	7	7	13	10	42	2128	6	4350	106
CNAG_01581	RPF	H99r2	0	6	0	2	NA	NA	55	NA	267	106
CNAG_01582	RPF	H99r2	0	0	0	0	0	0	0	1	441	106
CNAG_01583	RPF	H99r2	9	121	25	140	NA	NA	15012	NA	663	106
CNAG_01584	RPF	H99r2	3	5	2	15	4	7	332	0	966	106
CNAG_01585	RPF	H99r2	3	11	2	25	NA	NA	240	NA	342	106
CNAG_01586	RPF	H99r2	488	840	345	2181	NA	NA	115948	NA	714	106
CNAG_01587	RPF	H99r2	40	49	1	31	NA	NA	9389	NA	1407	106
CNAG_01588	RPF	H99r2	36	82	397	2069	NA	NA	14334	NA	174	106
CNAG_01590	RPF	H99r2	16	37	390	865	NA	NA	11147	NA	453	106
CNAG_01591	RPF	H99r2	13	34	14	48	NA	NA	7819	NA	3798	106
CNAG_01592	RPF	H99r2	0	0	4	5	0	0	752	0	813	106
CNAG_01593	RPF	H99r2	20	135	31	181	0	0	14153	0	1461	106
CNAG_01594	RPF	H99r2	12	38	0	112	0	0	13374	0	3144	106
CNAG_01595	RPF	H99r2	0	13	3	26	0	0	2723	1	2046	106
CNAG_01596	RPF	H99r2	1	126	54	89	NA	NA	8840	NA	1035	106
CNAG_01597	RPF	H99r2	15	19	1	22	0	0	5860	0	756	106
CNAG_01598	RPF	H99r2	184	240	28	534	NA	NA	28463	NA	813	106
CNAG_01599	RPF	H99r2	10	113	243	834	NA	NA	12671	NA	624	106
CNAG_01600	RPF	H99r2	14	158	50	185	NA	NA	19675	NA	1470	106
CNAG_01601	RPF	H99r2	2	5	4	8	0	0	615	0	1590	106
CNAG_01602	RPF	H99r2	3	8	2	11	7	8	798	1	1788	106
CNAG_01603	RPF	H99r2	5	10	1	6	NA	NA	367	NA	996	106
CNAG_01604	RPF	H99r2	4	5	0	8	NA	NA	495	NA	771	106
CNAG_01605	RPF	H99r2	0	0	0	0	1	2	28	0	870	106
CNAG_01606	RPF	H99r2	0	0	0	0	NA	NA	5	NA	261	106
CNAG_01607	RPF	H99r2	160	220	294	1100	NA	NA	11048	NA	417	106
CNAG_01608	RPF	H99r2	13	173	0	75	NA	NA	7418	NA	2019	106
CNAG_01609	RPF	H99r2	48	76	9	36	0	1	13144	0	1992	106
CNAG_01610	RPF	H99r2	3	28	3	58	NA	NA	6159	NA	3534	106
CNAG_01611	RPF	H99r2	0	0	0	0	0	1	18	1	1857	106
CNAG_01612	RPF	H99r2	0	1	0	0	0	1	10	1	378	106
CNAG_01613	RPF	H99r2	3	6	5	8	13	82	3455	4	7062	106
CNAG_01614	RPF	H99r2	12	20	14	144	0	0	9838	2	1689	106
CNAG_01615	RPF	H99r2	10	20	7	99	NA	NA	4438	NA	855	106
CNAG_01616	RPF	H99r2	9	22	21	212	11	58	6902	127	3372	106
CNAG_01619	RPF	H99r2	14	21	0	19	NA	NA	450	NA	1671	106
CNAG_01620	RPF	H99r2	2	9	1	9	NA	NA	3812	NA	1566	106
CNAG_01621	RPF	H99r2	234	334	163	760	NA	NA	25103	NA	522	106
CNAG_01622	RPF	H99r2	14	43	21	27	14	23	1562	51	1149	106
CNAG_01623	RPF	H99r2	12	94	10	67	NA	NA	14807	NA	1332	106
CNAG_01624	RPF	H99r2	1	59	0	1	12	86	487	0	846	106
CNAG_01625	RPF	H99r2	23	33	21	43	0	0	2777	0	1332	106
CNAG_01626	RPF	H99r2	1	14	0	5	NA	NA	3975	NA	1860	106
CNAG_01627	RPF	H99r2	1	11	1	13	0	2	2948	0	1413	106
CNAG_01628	RPF	H99r2	4476	11514	1649	10353	NA	NA	213357	NA	360	106
CNAG_01629	RPF	H99r2	67	264	13	311	0	0	7278	0	375	106
CNAG_01630	RPF	H99r2	38	99	2	10	0	0	6850	0	2145	106
CNAG_01631	RPF	H99r2	5	19	1	16	12	16	5052	153	1845	106
CNAG_01632	RPF	H99r2	0	27	4	15	0	0	2111	1	1782	106
CNAG_01633	RPF	H99r2	3	3	7	27	0	0	1720	0	2322	106
CNAG_01634	RPF	H99r2	5	125	79	195	NA	NA	19021	NA	2214	106
CNAG_01635	RPF	H99r2	6	12	3	7	0	1	765	0	1503	106
CNAG_01636	RPF	H99r2	4	128	132	367	NA	NA	7987	NA	525	106
CNAG_01637	RPF	H99r2	45	99	4	18	1	4	10874	1	1269	106
CNAG_01638	RPF	H99r2	20	78	33	190	0	1	5346	1	660	106
CNAG_01639	RPF	H99r2	52	126	74	593	0	0	39022	0	2436	106
CNAG_01640	RPF	H99r2	0	6	0	2	1	4	1705	4	9450	106
CNAG_01641	RPF	H99r2	91	202	7	33	NA	NA	33587	NA	3513	106
CNAG_01642	RPF	H99r2	6	15	6	9	0	9	3308	3	3576	106
CNAG_01643	RPF	H99r2	32	230	13	65	NA	NA	3593	NA	192	106
CNAG_01644	RPF	H99r2	23	76	34	527	0	1	9740	0	909	106
CNAG_01645	RPF	H99r2	1	1	0	0	NA	NA	64	NA	1212	106
CNAG_01646	RPF	H99r2	14	23	12	34	0	0	3563	1	1503	106
CNAG_01647	RPF	H99r2	16	50	64	178	NA	NA	5922	NA	771	106
CNAG_01648	RPF	H99r2	845	2699	517	955	NA	NA	76420	NA	312	106
CNAG_01649	RPF	H99r2	3	18	17	23	2	10	5130	4	3978	106
CNAG_01650	RPF	H99r2	87	101	18	180	0	0	13515	0	897	106
CNAG_01651	RPF	H99r2	0	0	0	0	0	2	62	1	2628	106
CNAG_01652	RPF	H99r2	1	2	1	5	0	0	1626	0	1965	106
CNAG_01653	RPF	H99r2	0	1	0	0	0	0	65	0	846	106
CNAG_01654	RPF	H99r2	1	24	10	68	36	70	2599	3	2025	106
CNAG_01655	RPF	H99r2	154	295	13	74	NA	NA	33274	NA	2499	106
CNAG_01656	RPF	H99r2	4	16	5	44	1	1	2066	0	1335	106
CNAG_01657	RPF	H99r2	2	104	40	95	0	0	86504	0	1533	106
CNAG_01658	RPF	H99r2	0	11	3	4	NA	NA	1464	NA	3081	106
CNAG_01659	RPF	H99r2	7	54	9	100	NA	NA	2613	NA	1521	106
CNAG_01660	RPF	H99r2	2	19	22	97	NA	NA	7022	NA	1167	106
CNAG_01663	RPF	H99r2	7	23	4	21	1	16	2322	2	1731	106
CNAG_01664	RPF	H99r2	16	135	90	215	NA	NA	13573	NA	897	106
CNAG_01665	RPF	H99r2	1	7	10	36	NA	NA	2673	NA	1002	106
CNAG_01666	RPF	H99r2	52	116	588	1106	0	0	10183	0	288	106
CNAG_01667	RPF	H99r2	12	27	18	99	0	0	7543	0	1125	106
CNAG_01668	RPF	H99r2	0	0	0	3	1	1	22	4	633	106
CNAG_01669	RPF	H99r2	14	105	9	33	NA	NA	5114	NA	1446	106
CNAG_01670	RPF	H99r2	2	16	2	6	4	5	665	2	810	106
CNAG_01671	RPF	H99r2	0	0	1	3	0	0	50	1	1851	106
CNAG_01672	RPF	H99r2	0	0	0	0	NA	NA	11	NA	708	106
CNAG_01673	RPF	H99r2	4	19	11	13	NA	NA	4724	NA	2538	106
CNAG_01674	RPF	H99r2	0	0	0	2	NA	NA	71	NA	1476	106
CNAG_01675	RPF	H99r2	0	1	0	1	0	0	829	1	987	106
CNAG_01676	RPF	H99r2	20	48	60	151	0	0	13296	1	1683	106
CNAG_01677	RPF	H99r2	1	43	31	128	0	0	8082	1	1107	106
CNAG_01678	RPF	H99r2	2	41	3	13	1	39	3603	2	2751	106
CNAG_01679	RPF	H99r2	32	125	94	540	0	0	27051	0	810	106
CNAG_01680	RPF	H99r2	0	0	0	0	0	0	14	0	2208	106
CNAG_01681	RPF	H99r2	86	216	0	64	0	1	12911	2	1572	106
CNAG_01682	RPF	H99r2	15	395	281	964	0	0	37544	0	1878	106
CNAG_01683	RPF	H99r2	173	297	96	331	NA	NA	36051	NA	1803	106
CNAG_01686	RPF	H99r2	26	43	39	89	NA	NA	4328	NA	702	106
CNAG_01687	RPF	H99r2	25	90	18	99	NA	NA	13565	NA	1626	106
CNAG_01688	RPF	H99r2	0	42	84	621	NA	NA	14300	NA	2340	106
CNAG_01689	RPF	H99r2	0	0	0	0	0	0	7	0	594	106
CNAG_01690	RPF	H99r2	0	0	0	0	NA	NA	105	NA	1602	106
CNAG_01691	RPF	H99r2	7	13	8	27	NA	NA	1481	NA	993	106
CNAG_01692	RPF	H99r2	4	8	2	47	0	0	4334	0	1287	106
CNAG_01693	RPF	H99r2	89	103	33	217	0	2	7064	0	846	106
CNAG_01694	RPF	H99r2	3	30	3	51	NA	NA	4843	NA	5220	106
CNAG_01695	RPF	H99r2	0	0	0	0	0	0	167	6	1296	106
CNAG_01696	RPF	H99r2	68	238	6	454	NA	NA	24213	NA	1512	106
CNAG_01697	RPF	H99r2	10	24	10	89	1	12	3649	8	1419	106
CNAG_01698	RPF	H99r2	0	3	0	6	NA	NA	670	NA	2085	106
CNAG_01699	RPF	H99r2	1	1	1	1	1	3	727	1	1995	106
CNAG_01701	RPF	H99r2	10	45	2	36	NA	NA	2804	NA	1029	106
CNAG_01702	RPF	H99r2	5	5	5	16	NA	NA	292	NA	1029	106
CNAG_01703	RPF	H99r2	0	0	0	5	0	1	128	0	1446	106
CNAG_01704	RPF	H99r2	3	18	64	382	NA	NA	24560	NA	2688	106
CNAG_01706	RPF	H99r2	0	0	0	0	NA	NA	14	NA	1278	106
CNAG_01707	RPF	H99r2	0	0	1	4	NA	NA	1145	NA	4176	106
CNAG_01708	RPF	H99r2	9	20	3	15	0	0	4442	0	3189	106
CNAG_01709	RPF	H99r2	39	48	12	299	NA	NA	28776	NA	1209	106
CNAG_01710	RPF	H99r2	1	1	0	0	NA	NA	32	NA	1653	106
CNAG_01711	RPF	H99r2	9	16	28	132	NA	NA	14024	NA	2265	106
CNAG_01712	RPF	H99r2	14	17	14	24	NA	NA	5228	NA	2364	106
CNAG_01713	RPF	H99r2	28	162	12	49	NA	NA	6454	NA	462	106
CNAG_01714	RPF	H99r2	0	0	0	2	0	0	50	0	1167	106
CNAG_01715	RPF	H99r2	15	29	7	71	0	0	20538	2	3477	106
CNAG_01716	RPF	H99r2	11	26	1	29	NA	NA	4813	NA	2481	106
CNAG_01717	RPF	H99r2	9	19	30	106	0	0	7932	0	1332	106
CNAG_01718	RPF	H99r2	1	7	4	17	NA	NA	656	NA	1530	106
CNAG_01719	RPF	H99r2	0	1	1	4	NA	NA	40	NA	1200	106
CNAG_01720	RPF	H99r2	0	1	2	24	0	0	2816	0	1650	106
CNAG_01721	RPF	H99r2	11	128	185	328	0	0	16153	0	1446	106
CNAG_01722	RPF	H99r2	9	23	1	15	NA	NA	23963	NA	9570	106
CNAG_01723	RPF	H99r2	2	67	0	20	0	0	3265	0	1686	106
CNAG_01725	RPF	H99r2	0	3	2	2	1	4	116	20	498	106
CNAG_01726	RPF	H99r2	8	42	48	521	NA	NA	38161	NA	3105	106
CNAG_01727	RPF	H99r2	7150	10968	1806	20709	NA	NA	932632	NA	1932	106
CNAG_01728	RPF	H99r2	5	21	1	7	0	0	3953	3	897	106
CNAG_01729	RPF	H99r2	9	137	5	25	3	3	8361	1	3849	106
CNAG_01730	RPF	H99r2	12	25	3	13	NA	NA	2150	NA	1386	106
CNAG_01731	RPF	H99r2	4	12	36	58	0	8	1131	0	2184	106
CNAG_01732	RPF	H99r2	13	23	29	85	0	0	7758	0	2091	106
CNAG_01733	RPF	H99r2	17	46	112	314	0	0	43599	0	1527	106
CNAG_01734	RPF	H99r2	27	61	22	44	0	0	16054	0	3237	106
CNAG_01735	RPF	H99r2	47	82	0	27	1	2	795	20	216	106
CNAG_01736	RPF	H99r2	11	109	3	166	NA	NA	1781	NA	219	106
CNAG_01737	RPF	H99r2	6	10	51	701	NA	NA	21514	NA	1032	106
CNAG_01738	RPF	H99r2	0	9	9	29	0	0	4779	0	2865	106
CNAG_01739	RPF	H99r2	0	9	10	42	0	0	2576	0	2388	106
CNAG_01740	RPF	H99r2	21	70	8	36	NA	NA	14943	NA	1143	106
CNAG_01741	RPF	H99r2	3	35	1	5	NA	NA	1383	NA	948	106
CNAG_01742	RPF	H99r2	0	0	0	0	NA	NA	13	NA	1116	106
CNAG_01743	RPF	H99r2	12	42	NA	NA	0	5	336	0	246	106
CNAG_01744	RPF	H99r2	248	338	1	53	NA	NA	41493	NA	1236	106
CNAG_01745	RPF	H99r2	21	78	9	240	NA	NA	27186	NA	1182	106
CNAG_01746	RPF	H99r2	7	12	3	12	NA	NA	794	NA	1617	106
CNAG_01749	RPF	H99r2	11	43	3	48	NA	NA	1902	NA	426	106
CNAG_01750	RPF	H99r2	127	172	173	1453	NA	NA	333150	NA	1929	106
CNAG_01751	RPF	H99r2	10	16	NA	NA	0	5	507	0	333	106
CNAG_01752	RPF	H99r2	213	594	456	842	0	0	37377	0	876	106
CNAG_01753	RPF	H99r2	122	139	200	492	NA	NA	9785	NA	726	106
CNAG_01754	RPF	H99r2	1	14	15	57	NA	NA	7873	NA	2544	106
CNAG_01755	RPF	H99r2	21	818	3	152	NA	NA	20621	NA	2331	106
CNAG_01756	RPF	H99r2	23	120	4	144	NA	NA	7903	NA	564	106
CNAG_01758	RPF	H99r2	0	0	0	0	NA	NA	49	NA	1440	106
CNAG_01759	RPF	H99r2	0	0	0	0	NA	NA	26	NA	1341	106
CNAG_01760	RPF	H99r2	3	3	0	1	0	0	119	1	1965	106
CNAG_01761	RPF	H99r2	31	1801	751	2119	NA	NA	95515	NA	597	106
CNAG_01763	RPF	H99r2	0	9	1	8	1	4	1482	0	1749	106
CNAG_01764	RPF	H99r2	11	32	8	26	NA	NA	2268	NA	2289	106
CNAG_01765	RPF	H99r2	4	7	2	19	NA	NA	1663	NA	1791	106
CNAG_01768	RPF	H99r2	148	272	117	329	NA	NA	14140	NA	1437	106
CNAG_01769	RPF	H99r2	22	40	18	181	NA	NA	13318	NA	2097	106
CNAG_01770	RPF	H99r2	2	28	81	251	NA	NA	19280	NA	1992	106
CNAG_01771	RPF	H99r2	6	21	50	82	NA	NA	2449	NA	501	106
CNAG_01772	RPF	H99r2	169	192	35	356	NA	NA	23243	NA	1038	106
CNAG_01773	RPF	H99r2	0	1	20	46	0	0	1064	0	1596	106
CNAG_01776	RPF	H99r2	0	2	2	6	NA	NA	234	NA	792	106
CNAG_01777	RPF	H99r2	6	81	16	46	NA	NA	3793	NA	1038	106
CNAG_01778	RPF	H99r2	4	24	15	71	2	8	4010	8	963	106
CNAG_01779	RPF	H99r2	18	54	1	16	NA	NA	3612	NA	1245	106
CNAG_01780	RPF	H99r2	11	273	14	159	NA	NA	29584	NA	1107	106
CNAG_01781	RPF	H99r2	0	1	1	1	0	0	18	3	600	106
CNAG_01787	RPF	H99r2	0	0	0	0	0	0	80	0	1083	106
CNAG_01788	RPF	H99r2	16	87	68	327	NA	NA	7072	NA	858	106
CNAG_01789	RPF	H99r2	63	178	31	308	NA	NA	14628	NA	513	106
CNAG_01790	RPF	H99r2	14	62	11	64	NA	NA	4371	NA	759	106
CNAG_01791	RPF	H99r2	32	388	47	400	NA	NA	16459	NA	1305	106
CNAG_01792	RPF	H99r2	8	56	4	25	NA	NA	5889	NA	2010	106
CNAG_01793	RPF	H99r2	15	23	0	1	5	28	295	179	1701	106
CNAG_01794	RPF	H99r2	2	6	0	9	NA	NA	929	NA	1008	106
CNAG_01795	RPF	H99r2	0	1	0	4	0	0	1080	0	2943	106
CNAG_01796	RPF	H99r2	0	2	3	5	NA	NA	271	NA	984	106
CNAG_01797	RPF	H99r2	38	144	31	433	1	4	14825	0	804	106
CNAG_01798	RPF	H99r2	9	29	15	53	NA	NA	3985	NA	1002	106
CNAG_01799	RPF	H99r2	271	1816	9	373	NA	NA	74639	NA	360	106
CNAG_01800	RPF	H99r2	38	120	125	1877	NA	NA	25272	NA	270	106
CNAG_01801	RPF	H99r2	0	0	0	0	0	0	5	0	780	106
CNAG_01802	RPF	H99r2	20	82	0	95	NA	NA	12837	NA	966	106
CNAG_01803	RPF	H99r2	1	4	1	1	NA	NA	37	NA	228	106
CNAG_01806	RPF	H99r2	0	0	0	0	NA	NA	15	NA	2178	106
CNAG_01807	RPF	H99r2	2	10	2	129	NA	NA	15785	NA	3279	106
CNAG_01808	RPF	H99r2	6	13	17	225	0	0	7821	0	954	106
CNAG_01809	RPF	H99r2	0	3	3	14	0	0	8927	0	1773	106
CNAG_01810	RPF	H99r2	185	360	15	57	NA	NA	6602	NA	402	106
CNAG_01811	RPF	H99r2	60	204	113	262	NA	NA	14481	NA	744	106
CNAG_01812	RPF	H99r2	37	129	30	1641	NA	NA	34593	NA	603	106
CNAG_01813	RPF	H99r2	250	714	325	2475	NA	NA	60112	NA	1095	106
CNAG_01814	RPF	H99r2	0	25	15	60	NA	NA	3206	NA	1401	106
CNAG_01815	RPF	H99r2	13	14	1	1	NA	NA	3317	NA	2973	106
CNAG_01816	RPF	H99r2	0	0	2	8	NA	NA	402	NA	852	106
