Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_00800 Protein	0.000	No mitochondrial presequence	33(MPP)	-0.030		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00802 Protein	0.000	No mitochondrial presequence	58(MPP)	0.000	47-51,50-54,59-63	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00803 Protein	0.264	No mitochondrial presequence	30(MPP)	0.167	43-47	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00804 Protein	0.191	No mitochondrial presequence	51(MPP)	0.137	1-5,48-52	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00805 Protein	0.000	No mitochondrial presequence	22(MPP)	0.136	46-50	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00806 Protein	0.995	Possessing mitochondrial presequence	25(MPP), 26(Icp55)	0.160	3-7,22-26	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00807 Protein	0.000	No mitochondrial presequence	68(MPP)	0.103	85-89	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00808 Protein	0.005	No mitochondrial presequence	34(MPP)	0.000		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00809 Protein	0.004	No mitochondrial presequence	37(MPP)	0.054		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00810 Protein	0.000	No mitochondrial presequence	7(MPP)	0.286		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00811 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.083	15-19,34-38	11-20-high	-	-	-	-	-	-	-	-	13-18	-	-	-	-	-	
CNAG_00812 Protein	0.000	No mitochondrial presequence	12(MPP)	-0.083		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00813 Protein	0.027	No mitochondrial presequence	42(MPP)	0.000	31-35,39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00814 Protein	0.003	No mitochondrial presequence	54(MPP)	0.111		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00815 Protein	0.004	No mitochondrial presequence	14(MPP), 22(Oct1)	-0.214	11-15,47-51	9-18-high	13-18	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00816 Protein	0.005	No mitochondrial presequence	24(MPP)	0.125		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00817 Protein	0.005	No mitochondrial presequence	15(MPP)	0.333		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00818 Protein	0.005	No mitochondrial presequence	31(MPP)	-0.065	28-32	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00819 Protein	0.033	No mitochondrial presequence	38(MPP)	0.263		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00820 Protein	0.000	No mitochondrial presequence	34(MPP), 42(Oct1)	0.088	31-35	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00821 Protein	0.788	Possessing mitochondrial presequence	61(MPP), 62(Icp55)	0.213	35-39,72-76,89-93	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00822 Protein	0.000	No mitochondrial presequence	69(MPP)	-0.406		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00823 Protein	0.013	No mitochondrial presequence	47(MPP)	0.106	28-32,32-36	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00824 Protein	0.198	No mitochondrial presequence	16(MPP)	0.312	73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00825 Protein	0.005	No mitochondrial presequence	17(MPP)	0.059		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00826 Protein	0.343	No mitochondrial presequence	40(MPP)	0.100		14-23-high	-	-	-	-	-	14-19	-	-	-	13-18	-	-	-	-	
CNAG_00827 Protein	0.000	No mitochondrial presequence	64(MPP)	0.000	22-26,54-58,62-66	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00828 Protein	0.000	No mitochondrial presequence	18(MPP)	0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00829 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.071	20-24,56-60	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00830 Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00831 Protein	0.000	No mitochondrial presequence	64(MPP)	0.016	57-61	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00832 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.061	76-80	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00834 Protein	0.222	No mitochondrial presequence	29(MPP)	0.103	30-34,37-41,47-51,87-91,94-98	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00835 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	37-41,41-45,44-48	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00836 Protein	0.050	No mitochondrial presequence	17(MPP)	0.059	6-10,25-29	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00837 Protein	0.000	No mitochondrial presequence	34(MPP)	0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00838 Protein	0.010	No mitochondrial presequence	43(MPP)	0.047	40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00839 Protein	0.828	Possessing mitochondrial presequence	21(MPP)	0.095	25-29,28-32,84-88	20-29-high	-	17-22	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00840 Protein	0.941	Possessing mitochondrial presequence	12(MPP)	0.250	42-46	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00841 Protein	0.000	No mitochondrial presequence	91(MPP)	0.121		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00843 Protein	0.055	No mitochondrial presequence	32(MPP), 33(Icp55)	0.125	35-39	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00844 Protein	0.000	No mitochondrial presequence	25(MPP)	-0.080	51-55	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00845 Protein	0.000	No mitochondrial presequence	53(MPP)	0.019		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00846 Protein	0.030	No mitochondrial presequence	21(MPP)	0.238		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00847 Protein	0.000	No mitochondrial presequence	57(MPP)	0.070		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00848 Protein	0.000	No mitochondrial presequence	27(MPP)	0.185		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00849 Protein	0.017	No mitochondrial presequence	44(MPP)	-0.023	41-45,93-97	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00850 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.093	43-47	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00851 Protein	0.000	No mitochondrial presequence	31(MPP)	0.097		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00852 Protein	0.000	No mitochondrial presequence	50(MPP)	-0.040		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00853 Protein	0.012	No mitochondrial presequence	40(MPP), 41(Icp55)	0.075	37-41	21-30-low	-	-	-	-	-	-	-	-	-	-	25-30	-	-	-	
CNAG_00854 Protein	0.018	No mitochondrial presequence	25(MPP)	0.160	93-97	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00855 Protein	0.000	No mitochondrial presequence	38(MPP)	0.026		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00858 Protein	0.000	No mitochondrial presequence	59(MPP)	0.068		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00859 Protein	0.077	No mitochondrial presequence	40(MPP)	0.275		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00860 Protein	0.005	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100	64-68,73-77	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00861 Protein	0.022	No mitochondrial presequence	7(MPP)	0.143	52-56,75-79	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00862 Protein	0.000	No mitochondrial presequence	54(MPP)	0.000	78-82	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00863 Protein	0.000	No mitochondrial presequence	62(MPP)	-0.081		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00864 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.125		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00865 Protein	0.000	No mitochondrial presequence	31(MPP)	-0.097		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00866 Protein	0.003	No mitochondrial presequence	64(MPP), 65(Icp55)	0.031		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00867 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.096		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00869 Protein	0.024	No mitochondrial presequence	27(MPP)	0.000	24-28,54-58,96-100	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00870 Protein	0.003	No mitochondrial presequence	46(MPP)	0.043		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00871 Protein	0.037	No mitochondrial presequence	20(MPP)	0.250		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00872 Protein	0.000	No mitochondrial presequence	24(MPP)	-0.125		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00873 Protein	0.000	No mitochondrial presequence	51(MPP)	0.059	76-80,96-100	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00874 Protein	0.000	No mitochondrial presequence	17(MPP)	0.353		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00875 Protein	0.007	No mitochondrial presequence	78(MPP)	0.000	9-13	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00876 Protein	0.049	No mitochondrial presequence	16(MPP)	-0.062	13-17,25-29,28-32,72-76	21-30-low	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
CNAG_00877 Protein	0.973	Possessing mitochondrial presequence	26(MPP)	0.231	10-14,38-42,59-63	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00878 Protein	0.172	No mitochondrial presequence	46(MPP)	0.043		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00879 Protein	0.000	No mitochondrial presequence	31(MPP)	0.032	17-21,62-66	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00883 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.100	75-79	11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00884 Protein	0.003	No mitochondrial presequence	15(MPP)	0.200	30-34	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00885 Protein	0.000	No mitochondrial presequence	49(MPP)	-0.102	70-74	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00886 Protein	0.000	No mitochondrial presequence	34(MPP)	-0.059		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00887 Protein	0.012	No mitochondrial presequence	14(MPP)	0.071		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00888 Protein	0.032	No mitochondrial presequence	30(MPP)	0.067	58-62	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00889 Protein	0.029	No mitochondrial presequence	69(MPP), 70(Icp55)	0.043		4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00890 Protein	0.007	No mitochondrial presequence	20(MPP), 21(Icp55)	0.050	62-66,91-95	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00891 Protein	0.011	No mitochondrial presequence	11(MPP)	0.273	12-16	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00892 Protein	0.000	No mitochondrial presequence	67(MPP), 75(Oct1)	0.045	10-14,36-40	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00893 Protein	0.000	No mitochondrial presequence	10(MPP)	-0.100		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00894 Protein	0.180	No mitochondrial presequence	7(MPP)	0.000	18-22	1-10-low	-	-	-	-	-	-	21-26	-	-	-	-	17-22	-	-	
CNAG_00895 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.087	57-61,71-75	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00896 Protein	0.006	No mitochondrial presequence	45(MPP)	0.133		1-12-low	-	-	14-19	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00897 Protein	0.000	No mitochondrial presequence	42(MPP)	0.048		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00898 Protein	0.000	No mitochondrial presequence	86(MPP)	-0.128	33-37	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00899 Protein	0.000	No mitochondrial presequence	34(MPP)	0.029	42-46	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00900 Protein	0.000	No mitochondrial presequence	73(MPP)	0.014		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00901 Protein	0.000	No mitochondrial presequence	49(MPP)	0.041		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00902 Protein	0.000	No mitochondrial presequence	75(MPP)	0.040		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00903 Protein	0.005	No mitochondrial presequence	10(MPP)	0.300		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00904 Protein	0.000	No mitochondrial presequence	81(MPP)	-0.025		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00905 Protein	0.013	No mitochondrial presequence	41(MPP)	0.073		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00906 Protein	0.007	No mitochondrial presequence	51(MPP)	0.098	72-76,85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00907 Protein	0.020	No mitochondrial presequence	14(MPP)	0.000		20-29-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
CNAG_00908 Protein	0.000	No mitochondrial presequence	59(MPP)	-0.068	47-51	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00909 Protein	0.092	No mitochondrial presequence	22(MPP)	0.182	40-44	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00911 Protein	0.000	No mitochondrial presequence	33(MPP), 41(Oct1)	0.000	19-23,89-93	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00914 Protein	0.000	No mitochondrial presequence	28(MPP)	0.036		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00915 Protein	0.000	No mitochondrial presequence	26(MPP)	0.038	34-38	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00916 Protein	0.000	No mitochondrial presequence	31(MPP)	0.129		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00917 Protein	0.000	No mitochondrial presequence	35(MPP)	0.057		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00919 Protein	0.043	No mitochondrial presequence	24(MPP)	0.000	2-6	15-24-low	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
CNAG_00920 Protein	0.055	No mitochondrial presequence	76(MPP), 77(Icp55)	0.026	2-6,94-98	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00921 Protein	0.007	No mitochondrial presequence	37(MPP)	-0.027		6-16-low	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
CNAG_00922 Protein	0.914	Possessing mitochondrial presequence	57(MPP), 58(Icp55)	0.123	12-16,29-33	18-27-high	-	-	-	9-14	-	-	-	-	-	-	-	-	-	-	
CNAG_00923 Protein	0.006	No mitochondrial presequence	75(MPP)	-0.027		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00925 Protein	0.003	No mitochondrial presequence	52(MPP)	0.000	76-80	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00926 Protein	0.000	No mitochondrial presequence	22(MPP)	0.045	19-23	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00927 Protein	0.000	No mitochondrial presequence	51(MPP)	-0.176		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00928 Protein	0.000	No mitochondrial presequence	44(MPP)	0.045		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00929 Protein	0.000	No mitochondrial presequence	43(MPP)	0.000	89-93	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00930 Protein	0.000	No mitochondrial presequence	53(MPP)	-0.094		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00931 Protein	0.079	No mitochondrial presequence	20(MPP), 21(Icp55)	0.100		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00932 Protein	0.007	No mitochondrial presequence	17(MPP), 18(Icp55)	0.118	18-22,95-99	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00933 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.011	29-33,36-40,84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00934 Protein	0.000	No mitochondrial presequence	82(MPP)	-0.049		13-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00935 Protein	0.000	No mitochondrial presequence	24(MPP), 25(Icp55)	0.000	40-44,44-48	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00936 Protein	0.000	No mitochondrial presequence	25(MPP)	0.080		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00937 Protein	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	0.075	64-68	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00938 Protein	0.000	No mitochondrial presequence	54(MPP)	0.037	16-20,40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00939 Protein	0.000	No mitochondrial presequence	21(MPP)	0.095		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00940 Protein	0.050	No mitochondrial presequence	18(MPP)	0.167		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00960 Protein	0.000	No mitochondrial presequence	74(MPP)	-0.014	71-75	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00961 Protein	0.010	No mitochondrial presequence	27(MPP)	0.148		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00964 Protein	0.003	No mitochondrial presequence	7(MPP)	0.143	4-8	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00966 Protein	0.000	No mitochondrial presequence	8(MPP)	-0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00967 Protein	0.004	No mitochondrial presequence	39(MPP)	-0.051	36-40,67-71	5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00968 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.098	91-95,95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00969 Protein	0.003	No mitochondrial presequence	53(MPP)	0.038	63-67	8-17-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
CNAG_00970 Protein	0.000	No mitochondrial presequence	60(MPP)	-0.033		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00971 Protein	0.000	No mitochondrial presequence	27(MPP)	-0.037		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00972 Protein	0.053	No mitochondrial presequence	24(MPP), 25(Icp55)	0.292		21-30-high	-	-	15-20	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00973 Protein	0.000	No mitochondrial presequence	10(MPP)	0.200		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00974 Protein	0.005	No mitochondrial presequence	47(MPP)	0.085		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00975 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.031		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00976 Protein	0.939	Possessing mitochondrial presequence	25(MPP), 26(Icp55)	0.240	3-7	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00977 Protein	0.003	No mitochondrial presequence	50(MPP)	-0.020		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00978 Protein	0.912	Possessing mitochondrial presequence	18(MPP)	0.222	3-7,15-19,72-76,77-81	13-24-high	-	-	-	12-17	-	-	-	-	-	-	-	-	-	-	
CNAG_00979 Protein	0.021	No mitochondrial presequence	61(MPP)	-0.033	89-93	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00981 Protein	0.000	No mitochondrial presequence	25(MPP)	0.080		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00982 Protein	0.000	No mitochondrial presequence	34(MPP)	0.029	31-35	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00983 Protein	0.017	No mitochondrial presequence	25(MPP)	0.040		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00984 Protein	0.000	No mitochondrial presequence	13(MPP)	0.077	70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00985 Protein	0.030	No mitochondrial presequence	17(MPP)	0.118		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00986 Protein	0.012	No mitochondrial presequence	31(MPP)	-0.032		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00987 Protein	0.000	No mitochondrial presequence	62(MPP)	0.016	78-82	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00988 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.073		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00989 Protein	0.000	No mitochondrial presequence	5(MPP)	-0.400	55-59	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00990 Protein	0.619	Possessing mitochondrial presequence	19(MPP), 27(Oct1)	0.158	44-48	1-10-low	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	-	
CNAG_00991 Protein	0.016	No mitochondrial presequence	30(MPP)	0.100	14-18	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00992 Protein	0.000	No mitochondrial presequence	59(MPP)	-0.051	95-99	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00993 Protein	0.575	Possessing mitochondrial presequence	22(MPP)	0.182	24-28,68-72	19-28-high	-	-	-	-	-	-	19-24	-	-	-	-	23-28	-	-	
CNAG_00994 Protein	0.005	No mitochondrial presequence	39(MPP)	-0.026	12-16,65-69	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00995 Protein	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.182		2-11-high	-	-	-	20-25	-	-	-	-	-	-	-	-	-	-	
CNAG_00996 Protein	0.004	No mitochondrial presequence	22(MPP), 23(Icp55)	0.182	61-65,64-68	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00997 Protein	0.020	No mitochondrial presequence	45(MPP), 46(Icp55)	0.089	46-50	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00998 Protein	0.009	No mitochondrial presequence	19(MPP)	0.105		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00999 Protein	0.000	No mitochondrial presequence	65(MPP)	0.046	41-45	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01000 Protein	0.003	No mitochondrial presequence	11(MPP)	0.091	11-15	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01001 Protein	0.120	No mitochondrial presequence	22(MPP)	0.045	8-12	8-19-high	-	-	-	-	-	-	15-20	-	-	-	-	-	-	14-19	
CNAG_01002 Protein	0.000	No mitochondrial presequence	49(MPP)	0.061		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01003 Protein	0.000	No mitochondrial presequence	35(MPP)	0.029	37-41,82-86	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01004 Protein	0.000	No mitochondrial presequence	77(MPP)	0.026	20-24	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01005 Protein	0.911	Possessing mitochondrial presequence	25(MPP), 33(Oct1)	0.160	51-55	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01006 Protein	0.000	No mitochondrial presequence	21(MPP)	0.095		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01007 Protein	0.000	No mitochondrial presequence	28(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01008 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062	1-5,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01009 Protein	0.013	No mitochondrial presequence	34(MPP)	0.059	18-22	13-22-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01010 Protein	0.000	No mitochondrial presequence	47(MPP)	-0.085		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01011 Protein	0.139	No mitochondrial presequence	29(MPP)	0.241	75-79	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_01012 Protein	0.362	No mitochondrial presequence	48(MPP)	0.125		8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
