# H99_mitofates_26June2018
# H99 mitofates predictions from http://mitf.cbrc.jp/MitoFates/
# applied to first 120aa of protein sequences, which gives DIFFERENT predictions from full-length protein
# Edward Wallace, 26th June 2018
# 
# Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_01687	0.000	No	86(MPP), 87(Icp55)	0.035	48-52	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01688	0.552	Yes	54(MPP), 62(Oct1)	0.148		2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01689	0.000	No	23(MPP)	0.043		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01690	0.000	No	67(MPP)	-0.030	42-46	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01691	0.000	No	80(MPP)	0.050	71-75,84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01692	0.014	No	16(MPP)	0.000		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01693	0.000	No	25(MPP)	-0.040		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01694	0.004	No	72(MPP)	0.097	1-5	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01695	0.007	No	6(MPP)	0.167		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01696	0.171	No	70(MPP), 78(Oct1)	0.100		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01697	0.003	No	20(MPP)	-0.050		4-16-high	-	-	-	-	-	-	-	-	-	16-21	-	-	-	-
CNAG_01698	0.276	No	24(MPP)	0.167	81-85,87-91,91-95	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01699	0.000	No	23(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01701	0.047	No	47(MPP)	0.000	95-99	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01702	0.000	No	46(MPP)	-0.065	94-98	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01703	0.000	No	16(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01704	0.000	No	46(MPP)	-0.043		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01706	0.000	No	64(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01707	0.000	No	65(MPP)	0.015		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01708	0.007	No	52(MPP)	-0.019		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01709	0.000	No	46(MPP)	0.065	43-47,92-96	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01710	0.000	No	26(MPP)	0.000	93-97	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01711	0.030	No	29(MPP)	0.069	13-17,85-89,94-98	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01712	0.978	Yes	30(MPP), 31(Icp55)	0.167	27-31	18-27-high	-	-	-	-	-	-	-	-	-	17-22	-	-	-	-
CNAG_01713	0.000	No	48(MPP)	0.021		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01714	0.018	No	17(MPP), 18(Icp55)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01715	0.000	No	46(MPP)	0.152	47-51	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01716	0.000	No	65(MPP)	0.108		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01717	0.040	No	26(MPP)	0.038		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01718	0.116	No	24(MPP)	0.083	37-41,64-68	21-30-low	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-
CNAG_01719	0.000	No	55(MPP), 63(Oct1)	-0.036		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01720	0.212	No	37(MPP), 38(Icp55)	0.081		9-18-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-
CNAG_01721	0.023	No	56(MPP)	0.071		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01722	0.000	No	52(MPP)	0.019		15-24-low	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7
CNAG_01723	0.004	No	10(MPP)	0.100	78-82,81-85	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01725	0.236	No	51(MPP)	0.000	81-85	2-11-high	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10
CNAG_01726	0.000	No	15(MPP)	0.067	12-16,15-19	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01727	0.005	No	48(MPP)	-0.042	1-5,68-72	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01728	0.000	No	82(MPP), 90(Oct1)	-0.037	79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01729	0.028	No	10(MPP)	0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01730	0.000	No	44(MPP)	0.136		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01731	0.033	No	82(MPP)	0.049	14-18,30-34,88-92,92-96,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01732	0.004	No	67(MPP)	-0.030		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01733	0.000	No	65(MPP)	-0.031	24-28,29-33,92-96	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01734	0.000	No	14(MPP)	0.000	11-15,76-80	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01735	0.000	No	55(MPP)	-0.036		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01736	0.000	No	16(MPP)	-0.188	13-17,30-34	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01737	0.000	No	48(MPP)	-0.062	10-14,45-49,76-80	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01738	0.000	No	44(MPP)	-0.045		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01739	0.026	No	18(MPP)	0.111	15-19	14-23-high	-	-	-	-	-	-	-	-	13-18	-	-	-	-	-
CNAG_01740	0.013	No	22(MPP)	0.091		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01741	0.003	No	56(MPP)	0.054		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01742	0.013	No	23(MPP)	0.043		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01743	0.000	No	23(MPP)	-0.130		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01744	0.000	No	31(MPP)	0.097	73-77	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01745	0.000	No	34(MPP)	-0.059	66-70	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01746	0.000	No	42(MPP), 43(Icp55)	-0.095		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01749	0.000	No	54(MPP)	0.074	66-70	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01750	0.007	No	48(MPP)	-0.042	1-5,68-72	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01751	0.595	Yes	44(MPP)	0.136	37-41	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01752	0.003	No	68(MPP)	0.044	84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01753	0.000	No	31(MPP)	0.000		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01754	0.000	No	31(MPP), 32(Icp55)	-0.065	77-81	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01755	0.000	No	44(MPP)	0.091		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01756	0.000	No	44(MPP)	-0.023	41-45	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01758	0.000	No	67(MPP)	-0.090	84-88	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01759	0.013	No	6(MPP)	0.167	3-7,24-28	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01760	0.000	No	63(MPP)	-0.048	80-84	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01761	0.308	No	16(MPP), 17(Icp55)	0.062	87-91	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01763	0.014	No	30(MPP)	0.033		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01764	0.007	No	87(MPP)	0.011	40-44,59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01765	0.000	No	51(MPP)	0.059		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01768	0.007	No	28(MPP)	0.036		6-16-low	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29
CNAG_01769	0.124	No	13(MPP)	0.000	42-46,83-87	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01770	0.110	No	81(MPP)	0.111		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01771	0.000	No	22(MPP)	0.045	19-23	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01772	0.000	No	44(MPP)	-0.045		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01773	0.000	No	10(MPP)	0.100	65-69	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01776	0.083	No	85(MPP)	0.000	82-86	4-13-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10
CNAG_01777	0.000	No	9(MPP)	0.222	1-5,40-44	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01778	0.004	No	36(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01779	0.000	No	86(MPP)	0.093		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01780	0.003	No	40(MPP)	0.100		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01781	0.000	No	38(MPP)	-0.053		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01787	0.000	No	24(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01788	0.000	No	28(MPP)	0.071		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01789	0.486	Yes	23(MPP)	0.087		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01790	0.004	No	38(MPP)	0.053		9-18-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNAG_01791	0.004	No	33(MPP)	0.273		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01792	0.013	No	8(MPP), 16(Oct1)	0.125		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01793	0.138	No	24(MPP)	0.042		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01794	0.000	No	63(MPP)	0.016		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01795	0.007	No	40(MPP)	0.125	59-63	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01796	0.000	No	70(MPP)	-0.071	29-33	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01797	0.953	Yes	18(MPP), 26(Oct1)	0.222	49-53,62-66	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01798	0.000	No	46(MPP)	0.022		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01799	0.028	No	60(MPP)	0.150	48-52,95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01800	0.258	No	28(MPP)	0.107		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01801	0.130	No	19(MPP)	0.158		20-29-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	-
CNAG_01802	0.000	No	28(MPP)	0.036	53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01803	0.000	No	14(MPP)	0.000	59-63	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01806	0.000	No	68(MPP)	0.029		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01807	0.000	No	74(MPP)	-0.176	80-84,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01808	0.000	No	46(MPP)	0.000	50-54	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01809	0.000	No	25(MPP)	0.240	41-45,71-75	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01810	0.000	No	71(MPP)	0.028		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01811	0.000	No	63(MPP)	0.111	54-58,95-99	16-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01812	0.066	No	24(MPP)	0.083	3-7,28-32,51-55,93-97	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01813	0.065	No	16(MPP), 17(Icp55)	0.188	29-33	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01814	0.027	No	22(MPP)	0.227		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01815	0.000	No	20(MPP)	0.050	61-65	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01816	0.051	No	30(MPP), 31(Icp55)	0.067		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01817	0.098	No	66(MPP)	-0.030	16-20	20-29-low	-	-	-	-	-	-	-	-	-	-	-	15-20	16-21	-
CNAG_01818	0.692	Yes	24(MPP)	0.167	18-22,36-40,58-62	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01819	0.313	No	12(MPP), 13(Icp55)	0.167	56-60,59-63	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01820	0.000	No	74(MPP)	0.027		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01821	0.119	No	40(MPP)	0.150	5-9,9-13	6-15-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-
CNAG_01822	0.006	No	46(MPP)	0.087	3-7	20-29-low	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	-
CNAG_01823	0.000	No	34(MPP)	-0.059	54-58,58-62	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01824	0.003	No	81(MPP)	0.025	3-7,7-11,51-55,62-66	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01825	0.000	No	32(MPP)	0.031		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01826	0.000	No	49(MPP)	0.041	46-50	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01827	0.007	No	24(MPP), 25(Icp55)	0.083		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01828	0.003	No	81(MPP)	0.000	36-40,59-63	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01832	0.000	No	31(MPP)	0.129		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01833	0.000	No	56(MPP)	-0.107		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01834	0.000	No	10(MPP)	-0.200		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01835	0.138	No	17(MPP)	0.235	86-90	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01837	0.003	No	67(MPP), 68(Icp55)	-0.030	21-25,33-37	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01839	0.005	No	67(MPP)	0.000	46-50,67-71	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01840	0.000	No	63(MPP)	-0.032	56-60,60-64	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01841	0.000	No	39(MPP)	-0.051		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01842	0.023	No	24(MPP), 25(Icp55)	0.167	29-33,80-84	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01843	0.993	Yes	28(MPP), 29(Icp55)	0.214	7-11	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01844	0.000	No	6(MPP)	0.167	3-7	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01845	0.000	No	51(MPP)	0.039	28-32	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01846	0.989	Yes	25(MPP), 33(Oct1)	0.200	3-7,41-45	12-21-high	-	-	-	-	-	7-12	-	22-27	-	6-11,21-26	-	2-7	-	-
CNAG_01847	0.000	No	59(MPP)	0.102	6-10	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01848	0.000	No	25(MPP)	0.120		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01849	0.035	No	22(MPP)	0.136	76-80,79-83	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01850	0.000	No	93(MPP)	-0.032	76-80	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01851	0.000	No	21(MPP), 22(Icp55)	0.048		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01852	0.000	No	34(MPP)	0.088		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01853	0.006	No	20(MPP)	0.000		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01854	0.000	No	35(MPP)	-0.029		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01855	0.000	No	93(MPP)	-0.011	62-66	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01856	0.023	No	9(MPP)	0.000		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01857	0.000	No	37(MPP)	0.054		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01858	0.000	No	77(MPP)	0.104		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01859	0.000	No	41(MPP)	-0.024		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01860	0.000	No	33(MPP), 34(Icp55)	-0.030	30-34,92-96	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01861	0.000	No	20(MPP)	0.050	6-10	21-30-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-
CNAG_01862	0.003	No	27(MPP)	0.037	25-29	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01863	0.000	No	11(MPP)	0.000	66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01864	0.195	No	28(MPP)	0.036		21-30-high	-	19-24	-	-	-	17-22	-	-	-	-	-	-	-	16-21
CNAG_01865	0.037	No	29(MPP)	0.172		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01866	0.000	No	11(MPP), 12(Icp55)	0.000		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01867	0.000	No	48(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01868	0.000	No	18(MPP)	0.111		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01869	0.243	No	32(MPP), 33(Icp55)	0.156	3-7,59-63	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01870	0.003	No	18(MPP)	0.167		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01871	0.000	No	38(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01872	0.018	No	38(MPP)	-0.053	64-68	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01873	0.006	No	62(MPP)	-0.048		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01874	0.000	No	36(MPP)	0.083		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01875	0.018	No	63(MPP)	0.016		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01876	0.000	No	66(MPP)	0.015	24-28,63-67	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01877	0.003	No	32(MPP)	-0.062	22-26	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-
CNAG_01878	0.000	No	53(MPP)	0.019		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01879	0.024	No	7(MPP), 8(Icp55)	0.143		10-19-low	-	-	-	-	-	-	4-9	-	-	3-8	-	-	-	-
CNAG_01880	0.000	No	73(MPP)	-0.192		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01881	0.941	Yes	37(MPP), 38(Icp55)	0.162	91-95	6-17-high	-	-	-	-	-	-	25-30	9-14	-	-	-	-	-	8-13
CNAG_01882	0.009	No	31(MPP)	0.097		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01883	0.003	No	9(MPP)	0.444		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01884	0.000	No	22(MPP)	0.182	53-57	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01885	0.003	No	37(MPP)	0.108		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01886	0.000	No	11(MPP)	0.273		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01889	0.021	No	56(MPP)	0.054		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01890	0.059	No	47(MPP)	0.149	14-18,18-22,66-70	14-23-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNAG_01891	0.000	No	19(MPP)	-0.105	53-57	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01892	0.000	No	52(MPP)	-0.115	37-41	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
  CNAG_01893	0.989	Yes	27(MPP)	0.111	15-19	2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-
CNAG_01894	0.976	Yes	39(MPP)	0.179	24-28,32-36	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01895	0.589	Yes	34(MPP)	0.088	82-86	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01896	0.008	No	44(MPP)	0.068	30-34	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01897	0.000	No	21(MPP)	-0.095		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01898	0.000	No	17(MPP)	0.294		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01899	0.000	No	7(MPP), 8(Icp55)	-0.143		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01900	0.000	No	52(MPP)	-0.019	54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01902	0.027	No	54(MPP)	0.019		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01903	0.000	No	8(MPP)	-0.375		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01904	0.000	No	15(MPP)	-0.067	85-89	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01905	0.000	No	48(MPP)	0.104		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01906	0.000	No	39(MPP)	-0.128	52-56,67-71	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01907	0.000	No	63(MPP)	0.063	48-52,63-67	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01908	0.000	No	86(MPP)	-0.023	30-34,65-69	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01909	0.015	No	44(MPP), 45(Icp55)	0.182		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01910	0.000	No	95(MPP)	0.063		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01911	0.000	No	16(MPP)	0.000	20-24,76-80	13-22-high	-	-	-	-	-	-	-	-	-	-	23-28	-	-	-
CNAG_01912	0.067	No	28(MPP)	0.000	22-26,53-57,69-73	18-29-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-
CNAG_01913	0.000	No	36(MPP)	-0.139		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01914	0.000	No	6(MPP)	0.167	3-7,19-23,90-94	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01915	0.000	No	51(MPP)	-0.020		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01916	0.000	No	45(MPP)	0.156		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01917	0.000	No	30(MPP)	0.067		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01918	0.003	No	38(MPP)	0.053	56-60	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01919	0.003	No	28(MPP)	0.036	25-29,28-32,77-81	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-
CNAG_01920	0.018	No	43(MPP)	-0.023		21-30-low	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-
CNAG_01921	0.009	No	59(MPP)	0.068		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01922	0.000	No	64(MPP)	-0.062	36-40,40-44,78-82	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_01923	0.003	No	49(MPP)	0.000		7-16-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-
